Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
30-instance-37, 30, 7, 0.013,0.231,0.031,29,1,0,0.285714,0,
30-instance-38, 30, 3, 0.012,0.174,0.047,30,6,0.333333,0.333333,0.333333,
30-instance-39, 30, 7, 0.012,0.19,0.025,28,1,0,0.428571,0,
30-instance-40, 30, 0, 0.008,0.157,0,31,1,0,0,1,
30-instance-41, 30, 12, 0.019,0.279,0.045,23,1,0,0.583333,0,
30-instance-42, 30, 13, 0.017,0.31,0.054,25,1,0,0.307692,0,
30-instance-43, 30, 7, 0.015,0.278,0.037,30,1,0,0.142857,0,
30-instance-44, 30, 9, 0.014,0.272,0.026,27,1,0,0.333333,0,
30-instance-45, 30, 8, 0.002,0.023,0.028,26,1,0,0.375,0,
30-instance-46, 30, 21, 0.009,0.184,0.035,21,1,0,0.333333,0,
30-instance-47, 30, 17, 0.014,0.176,0.027,25,1,0,0.176471,0,
30-instance-48, 30, 9, 0.011,0.213,0.034,27,1,0,0.555556,0,
30-instance-49, 30, 14, 0.012,0.161,0.025,28,1,0,0.142857,0,
30-instance-50, 30, 4, 0.002,0.057,0.149,28,24,0.5,0.5,0.5,
40-instance-1, 40, 15, 0.011,0.108,0.029,34,1,0,0.266667,0,
40-instance-2, 40, 7, 0.003,0.074,0.028,39,1,0,0.714286,0,
40-instance-3, 40, 9, 0.015,0.315,0.038,35,1,0,0.555556,0,
40-instance-4, 40, 17, 0.021,0.426,0.046,31,1,0,0.352941,0,
40-instance-5, 40, 11, 0.02,0.513,0.042,36,1,0,0.818182,0,
40-instance-6, 40, 4, 0.011,0.186,0.166,40,24,0.25,0.25,0.25,
40-instance-7, 40, 3, 0.013,0.361,0.086,40,6,0.666667,0.666667,0.666667,
40-instance-8, 40, 27, 0.018,0.315,0.035,26,1,0,0.296296,0,
40-instance-9, 40, 11, 0.004,0.079,0.029,35,1,0,0.454545,0,
40-instance-10, 40, 10, 0.011,0.166,0.026,35,1,0,0.4,0,
40-instance-11, 40, 12, 0.014,0.414,0.047,34,1,0,0.5,0,
40-instance-12, 40, 17, 0.016,0.377,0.035,32,1,0,0.411765,0,
40-instance-13, 40, 11, 0.015,0.326,0.031,32,1,0,0.545455,0,
40-instance-14, 40, 13, 0.015,0.414,0.037,34,1,0,0.230769,0,
40-instance-15, 40, 18, 0.016,0.424,0.038,31,1,0,0.277778,0,
40-instance-16, 40, 18, 0.018,0.378,0.039,31,1,0,0.333333,0,
40-instance-17, 40, 23, 0.021,0.486,0.04,31,1,0,0.217391,0,
40-instance-18, 40, 11, 0.014,0.25,0.032,34,1,0,0.454545,0,
40-instance-19, 40, 14, 0.018,0.431,0.048,31,1,0,0.428571,0,
40-instance-20, 40, 0, 0.014,0.114,0,41,1,0,0,1,
40-instance-21, 40, 19, 0.019,0.34,0.038,28,1,0,0.421053,0,
40-instance-22, 40, 8, 0.01,0.092,0.032,36,1,0,0.5,0,
40-instance-23, 40, 19, 0.017,0.546,0.051,32,1,0,0.473684,0,
40-instance-24, 40, 13, 0.005,0.048,0.019,37,1,0,0.230769,0,
40-instance-25, 40, 5, 0.018,0.466,0.031,39,1,0,0.4,0,
40-instance-26, 40, 9, 0.009,0.257,0.036,38,1,0,0.555556,0,
40-instance-27, 40, 20, 0.013,0.221,0.032,31,1,0,0.25,0,
40-instance-28, 40, 9, 0.012,0.305,0.032,36,1,0,0.666667,0,
40-instance-29, 40, 18, 0.018,0.363,0.039,30,1,0,0.388889,0,
40-instance-30, 40, 21, 0.029,0.402,0.044,27,1,0,0.380952,0,
40-instance-31, 40, 17, 0.015,0.422,0.035,33,1,0,0.176471,0,
40-instance-32, 40, 20, 0.033,0.422,0.047,29,1,0,0.6,0,
40-instance-33, 40, 19, 0.016,0.369,0.046,28,1,0,0.315789,0,
40-instance-34, 40, 18, 0.024,0.563,0.045,35,1,0,0.388889,0,
40-instance-35, 40, 14, 0.013,0.284,0.037,32,1,0,0.428571,0,
40-instance-36, 40, 17, 0.016,0.306,0.027,34,1,0,0.235294,0,
40-instance-37, 40, 18, 0.017,0.468,0.036,32,1,0,0.388889,0,
40-instance-38, 40, 23, 0.02,0.409,0.052,29,1,0,0.391304,0,
40-instance-39, 40, 4, 0.001,0.016,0.032,40,24,0.25,0.25,0.25,
40-instance-40, 40, 11, 0.012,0.189,0.025,34,1,0,0.454545,0,
40-instance-41, 40, 2, 0.01,0.339,0.04,40,2,0.5,0.5,0.5,
40-instance-42, 40, 16, 0.014,0.35,0.033,32,1,0,0.5,0,
40-instance-43, 40, 9, 0.01,0.103,0.032,37,1,0,0.222222,0,
40-instance-44, 40, 18, 0.018,0.327,0.047,31,1,0,0.444444,0,
40-instance-45, 40, 18, 0.015,0.28,0.043,33,1,0,0.166667,0,
40-instance-46, 40, 14, 0.014,0.3,0.034,36,1,0,0.142857,0,
40-instance-47, 40, 12, 0.004,0.081,0.025,35,1,0,0.416667,0,
40-instance-48, 40, 23, 0.003,0.04,0.016,36,1,0,0.0869565,0,
40-instance-49, 40, 14, 0.01,0.142,0.036,34,1,0,0.285714,0,
40-instance-50, 40, 22, 0.017,0.428,0.038,30,1,0,0.409091,0,
40-instance-51, 40, 26, 0.005,0.176,0.032,32,1,0,0.269231,0,
40-instance-52, 40, 18, 0.022,0.429,0.047,32,1,0,0.166667,0,
40-instance-53, 40, 8, 0.015,0.382,0.039,38,1,0,0.625,0,
40-instance-54, 40, 13, 0.011,0.263,0.036,32,1,0,0.538462,0,
40-instance-55, 40, 15, 0.015,0.349,0.031,34,1,0,0.266667,0,
40-instance-56, 40, 21, 0.019,0.401,0.041,27,1,0,0.428571,0,
40-instance-57, 40, 16, 0.013,0.332,0.034,33,1,0,0.3125,0,
40-instance-58, 40, 18, 0.016,0.378,0.039,36,1,0,0.222222,0,
40-instance-59, 40, 9, 0.016,0.339,0.032,37,1,0,0.333333,0,
40-instance-60, 40, 17, 0.016,0.355,0.037,33,1,0,0.470588,0,
40-instance-61, 40, 8, 0.004,0.117,0.035,37,1,0,0.5,0,
40-instance-62, 40, 15, 0.012,0.404,0.046,37,1,0,0.333333,0,
40-instance-63, 40, 14, 0.014,0.317,0.035,34,1,0,0.428571,0,
40-instance-64, 40, 14, 0.003,0.036,0.03,35,1,0,0.285714,0,
40-instance-65, 40, 5, 0.004,0.113,0.035,40,1,0,0.8,0,
50-instance-1, 50, 8, 0.013,0.285,0.037,50,1,0,0.125,0,
50-instance-2, 50, 19, 0.024,0.631,0.048,42,1,0,0.210526,0,
50-instance-3, 50, 27, 0.018,0.477,0.037,35,1,0,0.333333,0,
50-instance-4, 50, 18, 0.024,0.596,0.057,43,1,0,0.166667,0,
50-instance-5, 50, 18, 0.017,0.573,0.05,43,1,0,0.222222,0,
50-instance-6, 50, 8, 0.016,0.376,0.035,46,1,0,0.375,0,
50-instance-7, 50, 13, 0.017,0.757,0.035,45,1,0,0.230769,0,
50-instance-8, 50, 23, 0.018,0.524,0.036,43,1,0,0.217391,0,
50-instance-9, 50, 21, 0.022,0.524,0.052,36,1,0,0.47619,0,
50-instance-10, 50, 9, 0.006,0.303,0.037,50,1,0,0.111111,0,
50-instance-11, 50, 19, 0.024,0.777,0.051,38,1,0,0.473684,0,
50-instance-12, 50, 19, 0.015,0.393,0.055,41,1,0,0.473684,0,
50-instance-13, 50, 32, 0.022,0.612,0.041,35,1,0,0.46875,0,
50-instance-14, 50, 11, 0.017,0.434,0.037,45,1,0,0.272727,0,
50-instance-15, 50, 22, 0.016,0.443,0.037,42,1,0,0.272727,0,
50-instance-16, 50, 30, 0.028,0.935,0.08,38,1,0,0.3,0,
50-instance-17, 50, 20, 0.019,0.425,0.053,38,1,0,0.45,0,
50-instance-18, 50, 13, 0.013,0.313,0.046,42,1,0,0.461538,0,
50-instance-19, 50, 19, 0.013,0.467,0.04,43,1,0,0.473684,0,
50-instance-20, 50, 23, 0.016,0.431,0.049,34,1,0,0.391304,0,
50-instance-21, 50, 16, 0.012,0.275,0.039,49,1,0,0.1875,0,
50-instance-22, 50, 9, 0.023,0.8,0.049,47,1,0,0.222222,0,
50-instance-23, 50, 27, 0.037,0.701,0.049,34,1,0,0.37037,0,
50-instance-24, 50, 29, 0.018,0.42,0.037,33,1,0,0.275862,0,
50-instance-25, 50, 16, 0.016,0.416,0.047,44,1,0,0.6875,0,
50-instance-26, 50, 11, 0.018,0.53,0.038,44,1,0,0.272727,0,
50-instance-27, 50, 24, 0.014,0.487,0.042,39,1,0,0.375,0,
50-instance-28, 50, 15, 0.037,0.993,0.068,45,1,0,0.266667,0,
50-instance-29, 50, 14, 0.016,0.47,0.042,43,1,0,0.785714,0,
50-instance-30, 50, 6, 0.023,0.73,0.057,49,1,0,0.666667,0,
50-instance-31, 50, 17, 0.017,0.348,0.028,44,1,0,0.294118,0,
50-instance-32, 50, 14, 0.02,0.617,0.037,45,1,0,0.428571,0,
50-instance-33, 50, 4, 0.02,0.602,0.285,48,24,0.5,0.5,0.5,
50-instance-34, 50, 17, 0.017,0.698,0.05,42,1,0,0.176471,0,
50-instance-35, 50, 6, 0.019,0.718,0.042,47,1,0,0.5,0,
50-instance-36, 50, 20, 0.017,0.717,0.054,43,1,0,0.25,0,
50-instance-37, 50, 23, 0.029,0.684,0.047,39,1,0,0.26087,0,
50-instance-38, 50, 21, 0.017,0.668,0.052,37,1,0,0.571429,0,
50-instance-39, 50, 24, 0.016,0.4,0.042,37,1,0,0.458333,0,
50-instance-40, 50, 8, 0.003,0.089,0.018,49,1,0,0.5,0,
50-instance-41, 50, 22, 0.025,0.615,0.064,37,1,0,0.318182,0,
50-instance-42, 50, 18, 0.03,1.033,0.08,43,1,0,0.722222,0,
50-instance-43, 50, 19, 0.013,0.292,0.034,44,1,0,0.210526,0,
50-instance-44, 50, 17, 0.027,0.957,0.079,41,1,0,0.529412,0,
50-instance-45, 50, 11, 0.015,0.527,0.042,50,1,0,0.0909091,0,
50-instance-46, 50, 13, 0.013,0.279,0.039,43,1,0,0.461538,0,
50-instance-47, 50, 13, 0.039,1.081,0.058,45,1,0,0.230769,0,
50-instance-48, 50, 35, 0.024,0.503,0.047,31,1,0,0.314286,0,
50-instance-49, 50, 21, 0.018,0.633,0.038,41,1,0,0.380952,0,
50-instance-50, 50, 9, 0.003,0.169,0.026,46,1,0,0.444444,0,
60-instance-1, 60, 17, 0.01,0.16,0.025,54,1,0,0.235294,0,
60-instance-2, 60, 31, 0.025,0.895,0.048,45,1,0,0.290323,0,
60-instance-3, 60, 30, 0.017,0.636,0.036,45,1,0,0.333333,0,
60-instance-4, 60, 31, 0.035,0.79,0.059,42,1,0,0.354839,0,
60-instance-5, 60, 15, 0.021,0.686,0.047,52,1,0,0.466667,0,
60-instance-6, 60, 42, 0.039,0.886,0.072,34,1,0,0.404762,0,
60-instance-7, 60, 22, 0.021,0.735,0.041,50,1,0,0.318182,0,
60-instance-8, 60, 45, 0.027,0.695,0.046,39,1,0,0.288889,0,
60-instance-9, 60, 25, 0.012,0.447,0.045,50,1,0,0.28,0,
60-instance-10, 60, 24, 0.024,0.816,0.047,52,1,0,0.208333,0,
60-instance-11, 60, 32, 0.018,0.654,0.036,43,1,0,0.28125,0,
60-instance-12, 60, 25, 0.027,0.855,0.055,44,1,0,0.4,0,
60-instance-13, 60, 36, 0.027,0.714,0.059,37,1,0,0.388889,0,
60-instance-14, 60, 20, 0.016,0.609,0.038,53,1,0,0.25,0,
60-instance-15, 60, 41, 0.039,1.17,0.076,40,1,0,0.341463,0,
60-instance-16, 60, 11, 0.015,1.244,0.045,59,1,0,0.272727,0,
60-instance-17, 60, 23, 0.018,0.674,0.042,49,1,0,0.391304,0,
60-instance-18, 60, 34, 0.03,1.135,0.056,47,1,0,0.176471,0,
60-instance-19, 60, 30, 0.014,0.467,0.032,54,1,0,0.266667,0,
60-instance-20, 60, 26, 0.025,0.987,0.053,42,1,0,0.346154,0,
60-instance-21, 60, 32, 0.024,0.982,0.063,40,1,0,0.28125,0,
60-instance-22, 60, 20, 0.01,0.354,0.039,53,1,0,0.55,0,
60-instance-23, 60, 14, 0.027,1.151,0.051,51,1,0,0.571429,0,
60-instance-24, 60, 39, 0.03,0.772,0.081,36,1,0,0.358974,0,
60-instance-25, 60, 26, 0.035,1.244,0.077,45,1,0,0.423077,0,
60-instance-26, 60, 28, 0.018,0.56,0.033,48,1,0,0.285714,0,
60-instance-27, 60, 24, 0.019,0.616,0.038,53,1,0,0.166667,0,
60-instance-28, 60, 27, 0.026,0.849,0.057,44,1,0,0.222222,0,
60-instance-29, 60, 27, 0.029,1.071,0.071,41,1,0,0.481481,0,
60-instance-30, 60, 41, 0.028,0.844,0.057,38,1,0,0.292683,0,
60-instance-31, 60, 35, 0.032,1.061,0.066,42,1,0,0.171429,0,
60-instance-32, 60, 29, 0.031,0.815,0.055,42,1,0,0.344828,0,
60-instance-33, 60, 16, 0.021,0.715,0.037,51,1,0,0.3125,0,
60-instance-34, 60, 32, 0.014,0.376,0.035,49,1,0,0.1875,0,
60-instance-35, 60, 20, 0.014,0.365,0.033,48,1,0,0.6,0,
60-instance-36, 60, 35, 0.018,0.9,0.057,43,1,0,0.257143,0,
60-instance-37, 60, 35, 0.025,0.842,0.053,41,1,0,0.2,0,
60-instance-38, 60, 30, 0.022,0.852,0.059,46,1,0,0.433333,0,
60-instance-39, 60, 31, 0.024,0.658,0.05,44,1,0,0.387097,0,
60-instance-40, 60, 31, 0.025,1.117,0.05,48,1,0,0.258065,0,
60-instance-41, 60, 23, 0.016,0.569,0.036,47,1,0,0.391304,0,
60-instance-42, 60, 8, 0.003,0.149,0.027,60,1,0,0.875,0,
60-instance-43, 60, 33, 0.017,0.425,0.035,45,1,0,0.212121,0,
60-instance-44, 60, 29, 0.03,0.85,0.065,42,1,0,0.413793,0,
60-instance-45, 60, 23, 0.038,1.823,0.087,50,1,0,0.304348,0,
60-instance-46, 60, 24, 0.028,0.827,0.062,50,1,0,0.25,0,
60-instance-47, 60, 16, 0.013,0.425,0.033,53,1,0,0.375,0,
60-instance-48, 60, 30, 0.034,0.895,0.069,40,1,0,0.233333,0,
60-instance-49, 60, 36, 0.031,1.174,0.087,42,1,0,0.444444,0,
60-instance-50, 60, 22, 0.021,0.695,0.047,51,1,0,0.318182,0,
70-instance-1, 70, 32, 0.028,0.705,0.039,46,1,0,0.40625,0,
70-instance-2, 70, 37, 0.027,1.144,0.065,49,1,0,0.351351,0,
70-instance-3, 70, 40, 0.034,1.344,0.117,44,1,0,0.425,0,
70-instance-4, 70, 28, 0.047,1.501,0.08,54,1,0,0.25,0,
70-instance-5, 70, 30, 0.035,1.689,0.101,53,1,0,0.466667,0,
70-instance-6, 70, 34, 0.043,1.497,0.124,46,1,0,0.323529,0,
70-instance-7, 70, 33, 0.025,0.777,0.055,48,1,0,0.393939,0,
70-instance-8, 70, 24, 0.021,0.517,0.031,60,1,0,0.291667,0,
70-instance-9, 70, 43, 0.026,1.099,0.071,48,1,0,0.395349,0,
70-instance-10, 70, 35, 0.031,1.15,0.079,44,1,0,0.428571,0,
70-instance-11, 70, 21, 0.021,0.912,0.052,63,1,0,0.190476,0,
70-instance-12, 70, 31, 0.035,1.311,0.077,52,1,0,0.451613,0,
70-instance-13, 70, 30, 0.027,0.96,0.044,56,1,0,0.3,0,
70-instance-14, 70, 18, 0.026,0.98,0.047,62,1,0,0.388889,0,
70-instance-15, 70, 45, 0.03,0.8,0.05,48,1,0,0.244444,0,
70-instance-16, 70, 23, 0.025,1.193,0.074,56,1,0,0.521739,0,
70-instance-17, 70, 20, 0.023,0.945,0.054,57,1,0,0.45,0,
70-instance-18, 70, 38, 0.034,1.192,0.075,49,1,0,0.236842,0,
70-instance-19, 70, 28, 0.039,1.243,0.079,49,1,0,0.464286,0,
70-instance-20, 70, 9, 0.023,1.4,0.06,68,1,0,0.222222,0,
70-instance-21, 70, 27, 0.026,0.879,0.057,51,1,0,0.444444,0,
70-instance-22, 70, 26, 0.017,0.833,0.038,61,1,0,0.192308,0,
70-instance-23, 70, 20, 0.027,1.255,0.053,61,1,0,0.3,0,
70-instance-24, 70, 35, 0.037,1.358,0.077,50,1,0,0.371429,0,
70-instance-25, 70, 34, 0.027,1.304,0.076,56,1,0,0.294118,0,
70-instance-26, 70, 37, 0.013,0.493,0.038,56,1,0,0.297297,0,
70-instance-27, 70, 32, 0.028,1.316,0.074,57,1,0,0.21875,0,
70-instance-28, 70, 24, 0.032,1.609,0.073,60,1,0,0.208333,0,
70-instance-29, 70, 26, 0.037,2.124,0.132,54,1,0,0.423077,0,
70-instance-30, 70, 33, 0.032,1.612,0.071,63,1,0,0.121212,0,
70-instance-31, 70, 39, 0.021,0.809,0.053,52,1,0,0.333333,0,
70-instance-32, 70, 32, 0.027,0.953,0.057,53,1,0,0.34375,0,
70-instance-33, 70, 15, 0.023,1.304,0.055,62,1,0,0.333333,0,
