0,0.946,0.928,0.927,0.929,0.934,0.929,0.939,0.927,0.933,0.925,
1,0.578,0.917,0.772,0.659,0.53,0.63,0.47,0.715,0.578,0.439,
2,0.443667,0.583667,0.772,0.37,0.610667,0.63,0.47,0.659,0.578,0.451667,
3,0.285,0.417,0.63,0.426,0.527,0.38,0.38,0.409,0.578,0.465,
4,0.343,0.37,0.63,0.333,0.377,0.43,0.23,0.37,0.378,0.34,
5,0.276333,0.37,0.463333,0.277,0.285,0.314,0.296667,0.37,0.285,0.276333,
6,0.26,0.37,0.344286,0.361571,0.292286,0.385429,0.344286,0.324,0.303571,0.228714,
7,0.314,0.37,0.289,0.308,0.285,0.439,0.38,0.324,0.294,0.245,
8,0.26,0.37,0.296667,0.297444,0.244667,0.369556,0.296667,0.324,0.319444,0.276333,
9,0.26,0.27,0.33,0.27,0.243,0.33,0.33,0.324,0.275,0.243,
10,0.26,0.228,0.334455,0.243545,0.215727,0.357273,0.357273,0.324,0.238636,0.285455,
11,0.26,0.203333,0.296667,0.228,0.201667,0.296667,0.296667,0.324,0.208333,0.24,
12,0.26,0.182692,0.327462,0.239231,0.233692,0.275538,0.322308,0.324,0.236692,0.216154,
13,0.232143,0.160714,0.360429,0.255714,0.213571,0.314,0.272857,0.324,0.214714,0.24,
14,0.275,0.141667,0.322333,0.27,0.259333,0.280667,0.296667,0.257333,0.195667,0.206667,
15,0.25,0.1875,0.289,0.2265,0.2385,0.2515,0.255,0.2615,0.179,0.24,
16,0.244412,0.227941,0.318412,0.200765,0.220118,0.284588,0.277059,0.206353,0.164294,0.269412,
17,0.215,0.208333,0.344556,0.177889,0.203778,0.258444,0.296667,0.212889,0.151222,0.295556,
18,0.211,0.191158,0.315316,0.210053,0.189158,0.235053,0.314211,0.218737,0.139526,0.266316,
19,0.211,0.225,0.339,0.189,0.226,0.214,0.28,0.224,0.14,0.29,
20,0.211,0.208333,0.31281,0.169952,0.211714,0.194952,0.249048,0.228762,0.168571,0.26381,
21,0.211,0.238636,0.289,0.152636,0.198727,0.177636,0.220909,0.233091,0.149091,0.24,
22,0.19487,0.222826,0.310739,0.180304,0.18687,0.161826,0.210565,0.237043,0.174783,0.218261,
23,0.184,0.208333,0.289,0.205667,0.176,0.171667,0.216,0.199,0.156667,0.24,
24,0.174,0.195,0.269,0.229,0.166,0.174,0.221,0.204,0.18,0.26,
25,0.172538,0.182692,0.250538,0.215,0.156769,0.160154,0.206923,0.215,0.163077,0.24,
26,0.173963,0.171296,0.233444,0.196481,0.148519,0.18437,0.192852,0.212889,0.147407,0.221481,
27,0.179286,0.160714,0.217571,0.215,0.140286,0.171143,0.165714,0.216857,0.143286,0.204286,
28,0.176517,0.16431,0.220276,0.232241,0.132897,0.158828,0.151586,0.220552,0.135897,0.222759,
29,0.177667,0.175,0.23,0.248333,0.126,0.152333,0.163333,0.215,0.129,0.24,
30,0.178742,0.172097,0.210645,0.263387,0.119548,0.168839,0.147452,0.198871,0.122548,0.223871,
31,0.17975,0.16,0.22375,0.2775,0.1135,0.15775,0.15775,0.215,0.13575,0.20875,
32,0.180697,0.178939,0.213242,0.260455,0.108939,0.158394,0.159182,0.230152,0.129121,0.194545,
33,0.152176,0.167353,0.230176,0.244412,0.102471,0.160176,0.164529,0.215,0.130765,0.181176,
34,0.153857,0.185,0.217571,0.229286,0.0974286,0.138714,0.169571,0.200714,0.133286,0.168571,
35,0.155444,0.173889,0.233444,0.242778,0.0926667,0.135667,0.174333,0.187222,0.135667,0.156667,
36,0.156946,0.172297,0.248459,0.255541,0.111162,0.137919,0.178838,0.201486,0.134811,0.172432,
37,0.158368,0.179737,0.236368,0.241316,0.106895,0.140053,0.183105,0.215,0.139789,0.161053,
38,0.159718,0.170154,0.250538,0.227821,0.102846,0.118872,0.187154,0.202179,0.118872,0.150256,
39,0.14,0.185,0.239,0.24,0.099,0.103,0.191,0.19,0.124,0.165,
40,0.137829,0.175244,0.228024,0.227195,0.0953415,0.105244,0.204244,0.178415,0.128878,0.154634,
41,0.143571,0.165952,0.217571,0.215,0.0918571,0.119762,0.198143,0.181143,0.133524,0.168571,
42,0.15686,0.161209,0.207605,0.203372,0.0914419,0.133605,0.186093,0.184465,0.137953,0.18186,
43,0.169545,0.169545,0.198091,0.215,0.0853636,0.124091,0.181909,0.187636,0.142182,0.194545,
44,0.159444,0.168444,0.189,0.226111,0.0823333,0.124,0.184444,0.168444,0.146222,0.184444,
45,0.149783,0.171826,0.202043,0.215,0.0845652,0.128348,0.183565,0.171826,0.128348,0.174783,
46,0.140532,0.175064,0.193255,0.204362,0.0979362,0.132511,0.175702,0.175064,0.132511,0.165532,
47,0.131667,0.178167,0.184833,0.194167,0.0948333,0.1365,0.1775,0.157333,0.1365,0.1775,
48,0.123163,0.181143,0.176755,0.184388,0.0918571,0.140327,0.18898,0.16398,0.140327,0.168571,
49,0.121,0.184,0.169,0.184,0.089,0.144,0.18,0.155,0.144,0.18,
50,0.112961,0.186745,0.161549,0.186745,0.0878039,0.147529,0.171373,0.147529,0.147529,0.171373,
51,0.126308,0.189385,0.157308,0.189385,0.0836154,0.150923,0.163077,0.150923,0.150923,0.182308,
52,0.12517,0.191925,0.166358,0.173057,0.087434,0.154189,0.155094,0.154189,0.154189,0.19283,
53,0.133556,0.19437,0.159444,0.177963,0.0832593,0.157333,0.148519,0.140926,0.157333,0.184444,
54,0.141636,0.196727,0.160455,0.187727,0.0876364,0.142182,0.158182,0.142182,0.160364,0.176364,
55,0.149429,0.199,0.161429,0.179286,0.0918571,0.145429,0.153286,0.145429,0.163286,0.186429,
56,0.139404,0.201193,0.162368,0.188684,0.0834211,0.148561,0.147333,0.148561,0.166105,0.178596,
57,0.129724,0.20331,0.163276,0.180517,0.0943103,0.151586,0.141586,0.146034,0.168828,0.188276,
58,0.137322,0.205356,0.154508,0.172627,0.104831,0.137559,0.136034,0.138729,0.171458,0.180678,
59,0.128,0.207333,0.157333,0.174,0.0983333,0.140667,0.147333,0.131667,0.174,0.173333,
60,0.135377,0.209246,0.160066,0.176459,0.108443,0.143672,0.141869,0.14123,0.176459,0.16623,
61,0.126387,0.194968,0.16271,0.16271,0.118226,0.130452,0.15271,0.150484,0.178839,0.159355,
62,0.117683,0.197016,0.16527,0.16527,0.111825,0.117651,0.163206,0.143571,0.181143,0.168571,
63,0.124875,0.199,0.16775,0.152125,0.105625,0.120875,0.15775,0.136875,0.183375,0.161875,
64,0.131846,0.200923,0.170154,0.154769,0.0996154,0.124,0.167846,0.130385,0.185538,0.155385,
65,0.123455,0.202788,0.172485,0.157333,0.108939,0.111879,0.162485,0.12703,0.187636,0.149091,
66,0.115313,0.189672,0.174746,0.159821,0.117985,0.115045,0.157284,0.117985,0.189672,0.142985,
67,0.108059,0.176941,0.176941,0.162235,0.112059,0.118118,0.152235,0.126765,0.191647,0.137059,
68,0.114232,0.179072,0.179072,0.16458,0.120797,0.106609,0.147333,0.120797,0.193565,0.145797,
69,0.111,0.166857,0.181143,0.166857,0.129286,0.106571,0.142571,0.129286,0.195429,0.154286,
70,0.113211,0.16907,0.16907,0.154986,0.123451,0.113211,0.137944,0.123451,0.197239,0.148451,
71,0.115667,0.171667,0.171222,0.157333,0.131667,0.105778,0.145556,0.131667,0.199,0.142778,
72,0.118521,0.164247,0.173315,0.159616,0.125959,0.0985479,0.153356,0.125959,0.200712,0.150959,
73,0.121297,0.161838,0.175351,0.148324,0.120405,0.0942703,0.147432,0.124405,0.202378,0.145405,
74,0.124,0.164,0.177333,0.137333,0.115,0.0846667,0.141667,0.125667,0.204,0.153333,
75,0.126632,0.166105,0.166105,0.139789,0.109737,0.0911579,0.149211,0.126895,0.205579,0.147895,
76,0.129195,0.168156,0.168156,0.142182,0.10461,0.0974805,0.143571,0.116208,0.207117,0.155584,
77,0.131692,0.170154,0.157333,0.144513,0.112436,0.103641,0.138077,0.118872,0.208615,0.163077,
78,0.134127,0.172101,0.146785,0.146785,0.107405,0.109646,0.132722,0.121468,0.210076,0.157722,
79,0.1365,0.174,0.149,0.149,0.115,0.1155,0.14,0.124,0.2115,0.1525,
80,0.138815,0.175852,0.15116,0.15116,0.110062,0.12121,0.134753,0.126469,0.212889,0.147407,
81,0.128878,0.177659,0.153268,0.153268,0.117439,0.12678,0.129634,0.128878,0.202049,0.142439,
82,0.131229,0.167373,0.155325,0.155325,0.124639,0.132217,0.136687,0.131229,0.19147,0.149639,
83,0.121619,0.169238,0.145429,0.157333,0.131667,0.125619,0.131667,0.133524,0.193048,0.156667,
84,0.124,0.171059,0.147529,0.159294,0.126765,0.130941,0.126765,0.124,0.194588,0.151765,
85,0.126326,0.164884,0.149581,0.161209,0.121977,0.13614,0.121977,0.126326,0.196093,0.149581,
86,0.128598,0.16308,0.140092,0.16308,0.117299,0.129724,0.117299,0.128598,0.197563,0.151586,
87,0.123455,0.164909,0.142182,0.164909,0.124091,0.123455,0.124091,0.119455,0.199,0.153545,
88,0.128562,0.166697,0.144225,0.166697,0.13073,0.117326,0.119494,0.124382,0.200404,0.155461,
89,0.124,0.168444,0.146222,0.168444,0.126111,0.122444,0.115,0.118889,0.190667,0.146222,
90,0.126198,0.170154,0.148176,0.159165,0.121593,0.116462,0.121593,0.113516,0.192132,0.148176,
91,0.128348,0.171826,0.152435,0.150087,0.117478,0.110609,0.117174,0.11913,0.182696,0.153043,
92,0.123602,0.173462,0.151957,0.151957,0.123602,0.115634,0.115194,0.113871,0.184215,0.151957,
