0,0.946,0.945,0.942,0.946,0.951,0.95,0.941,0.942,0.937,0.937,
1,0.454,0.69,0.773,0.711,0.451,0.45,0.442,0.7,0.688,0.811,
2,0.377667,0.429667,0.439667,0.377667,0.366667,0.442667,0.429667,0.586667,0.591667,0.477667,
3,0.454,0.461,0.523,0.323,0.289,0.441,0.461,0.42,0.457,0.311,
4,0.374,0.311,0.373,0.323,0.376,0.325,0.542,0.52,0.507,0.374,
5,0.357667,0.278333,0.289,0.323,0.42,0.357667,0.442,0.42,0.373667,0.274,
6,0.405286,0.282429,0.289,0.205714,0.348571,0.289,0.370571,0.348571,0.278429,0.248429,
7,0.329,0.336,0.289,0.263,0.324,0.325,0.317,0.31,0.224,0.273,
8,0.287333,0.266556,0.289,0.266556,0.278333,0.289,0.312,0.31,0.262556,0.253333,
9,0.354,0.211,0.241,0.263,0.245,0.237,0.242,0.325,0.225,0.224,
10,0.317636,0.202091,0.226,0.217545,0.217727,0.236455,0.252455,0.324364,0.252455,0.227545,
11,0.287333,0.201,0.226,0.263,0.278333,0.205667,0.228667,0.31,0.290333,0.189667,
12,0.261692,0.181769,0.226,0.224538,0.252692,0.212077,0.223077,0.31,0.322385,0.168538,
13,0.262429,0.165286,0.160286,0.263,0.230714,0.217571,0.207,0.31,0.278429,0.207,
14,0.224333,0.166,0.166,0.229667,0.211667,0.233333,0.223333,0.31,0.240333,0.240333,
15,0.204,0.2035,0.2035,0.2005,0.195,0.2625,0.2525,0.2475,0.2695,0.2105,
16,0.220412,0.181588,0.222765,0.174765,0.239118,0.230176,0.219412,0.251176,0.236412,0.184765,
17,0.191,0.211,0.199889,0.161889,0.222778,0.255556,0.245556,0.254444,0.207,0.207,
18,0.172684,0.237316,0.183737,0.154105,0.208158,0.236368,0.216316,0.257368,0.180684,0.233316,
19,0.154,0.261,0.161,0.163,0.2,0.239,0.24,0.26,0.159,0.257,
20,0.159095,0.23481,0.144333,0.153952,0.22381,0.241381,0.21381,0.214762,0.18319,0.278429,
21,0.152636,0.211,0.129636,0.182091,0.245455,0.243545,0.19,0.233455,0.207,0.252455,
22,0.18187,0.232739,0.119913,0.207783,0.265217,0.245522,0.168261,0.223043,0.185261,0.228739,
23,0.171,0.211,0.112667,0.189667,0.241667,0.247333,0.148333,0.229667,0.165333,0.248667,
24,0.171,0.191,0.131,0.213,0.22,0.249,0.14,0.248,0.187,0.227,
25,0.152538,0.172538,0.118692,0.196077,0.2,0.212077,0.151538,0.264923,0.207,0.245462,
26,0.143222,0.155444,0.144333,0.180407,0.189,0.214926,0.134444,0.243556,0.225519,0.262556,
27,0.154286,0.175286,0.132429,0.201571,0.189,0.217571,0.154286,0.223714,0.242714,0.278429,
28,0.138276,0.159276,0.121345,0.186793,0.189,0.185552,0.172759,0.205241,0.258724,0.293207,
29,0.137,0.177667,0.129667,0.173,0.189,0.189,0.19,0.188,0.240333,0.273667,
30,0.147548,0.194871,0.117839,0.160097,0.163097,0.159968,0.173871,0.180968,0.223129,0.255387,
31,0.15875,0.211,0.10675,0.148,0.15775,0.1375,0.15875,0.188,0.207,0.23825,
32,0.174848,0.226152,0.0963333,0.136636,0.139636,0.154545,0.144545,0.203152,0.191848,0.252455,
33,0.19,0.211,0.0890588,0.155353,0.130176,0.141176,0.131176,0.217412,0.177588,0.236412,
34,0.204286,0.196714,0.113429,0.173,0.131857,0.128571,0.118571,0.230857,0.164143,0.249857,
35,0.19,0.183222,0.108667,0.161889,0.133444,0.144444,0.106667,0.215778,0.151444,0.262556,
36,0.176486,0.170459,0.114351,0.151378,0.134946,0.132432,0.108162,0.201514,0.139432,0.274568,
37,0.163684,0.184684,0.105105,0.141421,0.136368,0.121053,0.103895,0.188,0.128053,0.259632,
38,0.151538,0.198179,0.0977949,0.131974,0.137718,0.110256,0.106872,0.175179,0.117256,0.245462,
