Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_15_0.25_27, 15, 6, 0.055,1.953,0.192,31,4,0.56123,0.583333,0.49875,3.40645,3.66667,1,
TT_15_0.25_28, 15, 7, 0.151,7.049,0.626,31,5,0.499999,0.5,0.498824,4.00533,4.28571,1,
TT_15_0.25_29, 15, 8, 0.158,1.963,0.147,31,6,0.527028,0.541292,0.391435,5.71973,6,1,
TT_15_0.25_30, 15, 6, 0.19,2.619,0.183,31,5,0.577281,0.583333,0.49875,2.4492,4.83333,0.64625,
TT_15_0.25_31, 15, 9, 0.035,1.241,0.119,31,5,0.499973,0.5,0.489474,2.47259,3.44444,0.489474,
TT_15_0.25_32, 15, 8, 0.181,3.146,0.114,31,6,0.499899,0.5,0.48,3.96783,6.5,0.48,
TT_15_0.25_33, 15, 7, 0.058,1.93,0.108,31,5,0.5,0.5,0.498824,4.99126,5.28571,1,
TT_15_0.25_34, 15, 4, 0.04,0.862,0.131,31,3,0.5,0.5,0.499429,2.95804,3,1,
TT_15_0.25_35, 15, 6, 0.054,1.754,0.142,31,2,0.5,0.5,0.5,4.12129,4.16667,1,
TT_15_0.25_36, 15, 3, 0.146,1.598,0.188,31,3,0.499999,0.5,0.498462,7.99998,8,1,
TT_15_0.25_37, 15, 8, 0.352,6.082,0.445,31,5,0.545252,0.5625,0.497778,7.96504,8.375,1,
TT_15_0.25_38, 15, 10, 0.073,3.504,0.273,31,5,0.567844,0.587896,0.39055,3.39477,3.8,1,
TT_15_0.25_39, 15, 7, 0.043,1.136,0.079,31,5,0.49999,0.5,0.494118,2.12548,2.85714,0.494118,
TT_15_0.25_40, 15, 13, 0.156,2.935,0.262,31,7,0.591083,0.643754,0.16687,2.84749,3.92308,0.876659,
TT_15_0.25_41, 15, 10, 0.166,2.422,0.12,31,7,0.4999,0.5,0.478,4.01601,5.8,0.478,
TT_15_0.25_42, 15, 5, 0.121,2.329,0.194,31,4,0.499995,0.5,0.496533,5.3916,6.4,1,
TT_15_0.25_43, 15, 12, 0.17,4.311,0.36,31,5,0.560507,0.576582,0.466667,3.3146,3.58333,1,
TT_15_0.25_44, 15, 9, 0.083,3.282,0.211,31,3,0.497292,0.548889,0.310354,7.28963,8.11111,1,
TT_15_0.25_45, 15, 9, 0.091,2.763,0.211,31,4,0.53855,0.555556,0.432066,5.98976,8,1,
TT_15_0.25_46, 15, 9, 0.132,2.636,0.142,31,7,0.477234,0.478261,0.432815,9.32157,10.2222,1,
TT_15_0.25_47, 15, 11, 0.051,2.025,0.147,31,6,0.533066,0.541356,0.498333,3.96075,4.18182,1,
TT_15_0.25_48, 15, 5, 0.167,2.132,0.218,31,4,0.470857,0.471429,0.452,4.69706,5,1,
TT_15_0.25_49, 15, 7, 0.041,1.292,0.087,31,5,0.499998,0.5,0.498431,5.77538,5.85714,1,
TT_15_0.50_0, 15, 4, 0.239,3.147,0.315,31,2,0.544053,0.546432,0.469351,4.86616,4.89799,1,
TT_15_0.50_1, 15, 5, 0.209,2.524,0.322,31,4,0.499996,0.5,0.497333,7.26577,7.8,1,
TT_15_0.50_2, 15, 2, 0.216,3.045,0.33,31,2,0.540062,0.541667,0.5,3.78043,3.79167,1,
TT_15_0.50_3, 15, 4, 0.118,3.168,0.593,31,3,0.5,0.5,0.499365,4.74341,4.75,1,
TT_15_0.50_4, 15, 2, 0.061,1.273,0.216,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_5, 15, 2, 0.118,1.409,0.282,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_6, 15, 8, 0.264,2.695,0.232,31,4,0.499974,0.5,0.49,1.91673,2.625,0.49,
TT_15_0.50_7, 15, 4, 0.044,1.264,0.224,31,3,0.49995,0.5,0.49,1.9998,4.25,0.49,
TT_15_0.50_8, 15, 6, 0.332,5.603,0.657,31,2,0.5,0.5,0.5,2.97196,3.33333,1,
TT_15_0.50_9, 15, 6, 0.294,9.318,0.476,31,4,0.536622,0.587722,0.333316,9.96705,11.3333,1,
TT_15_0.50_10, 15, 7, 0.191,5.059,0.236,31,3,0.552041,0.571429,0.496732,5.437,7.57143,1,
TT_15_0.50_11, 15, 3, 0.057,1.494,0.2,31,3,0.499999,0.5,0.498462,6.99998,7,1,
TT_15_0.50_12, 15, 4, 0.051,1.396,0.156,31,3,0.499999,0.5,0.499107,4.24263,4.25,1,
TT_15_0.50_13, 15, 6, 0.181,2.519,0.181,31,2,0.5,0.5,0.5,3.15818,3.33333,1,
TT_15_0.50_14, 15, 7, 0.044,1.568,0.119,31,4,0.552033,0.571429,0.494118,3.04003,4.71429,0.494118,
TT_15_0.50_15, 15, 7, 0.081,6.185,0.444,31,5,0.614484,0.634748,0.49916,3.31044,4.14286,1,
TT_15_0.50_16, 15, 2, 0.039,1.231,0.162,31,2,0.499997,0.5,0.498333,2.99998,3,1,
TT_15_0.50_17, 15, 12, 0.219,5.793,0.546,31,6,0.577953,0.599496,0.307368,6.5379,9.08333,0.788373,
TT_15_0.50_18, 15, 8, 0.048,1.411,0.107,31,5,0.510729,0.521111,0.331111,3.79104,5.375,0.668889,
TT_15_0.50_19, 15, 2, 0.08,1.423,0.215,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_20, 15, 9, 0.183,3.165,0.407,31,6,0.532796,0.563458,0.250069,4.434,5.44444,1,
TT_15_0.50_21, 15, 2, 0.187,2.85,0.263,31,2,0.499997,0.5,0.498333,3.49998,3.5,1,
TT_15_0.50_22, 15, 4, 0.241,3.354,0.316,31,3,0.499998,0.5,0.498571,4.47212,4.5,1,
TT_15_0.50_23, 15, 8, 0.178,3.128,0.259,31,4,0.46964,0.477697,0.385,3.08084,4.625,0.486667,
TT_15_0.50_24, 15, 2, 0.348,9.139,0.74,31,2,0.5,0.5,0.5,4,4,1,
TT_15_0.50_25, 15, 2, 0.064,1.282,0.226,31,2,0.499997,0.5,0.498333,0.499997,0.5,0.498333,
TT_15_0.50_26, 15, 7, 0.177,3.001,0.278,31,4,0.494199,0.502689,0.332941,1.78239,2.42857,0.491765,
TT_15_0.50_27, 15, 5, 0.065,1.806,0.205,31,4,0.499999,0.5,0.498333,6.50681,7,1,
TT_15_0.50_28, 15, 4, 0.212,4.347,0.396,31,3,0.5,0.5,0.5,15,15,1,
TT_15_0.50_29, 15, 7, 0.22,7.179,0.595,31,4,0.511309,0.523077,0.355656,4.2695,4.28571,1,
TT_15_0.50_30, 15, 8, 0.168,2.243,0.173,31,4,0.540784,0.546053,0.497778,4.53373,7.875,0.499829,
TT_15_0.50_31, 15, 2, 0.358,25.001,1.532,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_32, 15, 3, 0.288,4.883,0.47,31,3,0.499999,0.5,0.498462,7.99998,8,1,
TT_15_0.50_33, 15, 6, 0.523,10.062,0.751,31,4,0.499999,0.5,0.498889,3.61521,3.66667,1,
TT_15_0.50_34, 15, 3, 0.245,6.36,0.494,31,3,0.499999,0.5,0.498462,8.99998,9,1,
TT_15_0.50_35, 15, 5, 0.086,1.175,0.16,31,4,0.594201,0.6,0.5,2.63902,2.8,1,
TT_15_0.50_36, 15, 6, 0.044,1.334,0.154,31,2,0.5,0.5,0.5,3,3.33333,1,
TT_15_0.50_37, 15, 5, 0.116,1.663,0.194,31,4,0.499998,0.5,0.497778,5.866,6,1,
TT_15_0.50_38, 15, 0, 0.055,1.756,9.29941e-312,31,1,0,0,1,0,0,1,
TT_15_0.50_39, 15, 6, 0.194,2.007,0.214,31,4,0.499991,0.5,0.495,1.37944,1.83333,0.495,
TT_15_0.50_40, 15, 6, 0.067,2.401,0.287,31,3,0.545556,0.584005,0.247984,3.65146,6.83333,0.752016,
TT_15_0.50_41, 15, 4, 0.194,2.241,0.269,31,3,0.5,0.5,0.499592,4.1833,4.25,1,
TT_15_0.50_42, 15, 2, 0.074,1.675,0.234,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_43, 15, 4, 0.103,2.344,0.214,31,2,0.499999,0.5,0.499107,3.74165,3.75,1,
TT_15_0.50_44, 15, 4, 0.405,9.042,0.684,31,3,0.5,0.5,0.499365,4.74341,4.75,1,
TT_15_0.50_45, 15, 9, 0.047,1.48,0.123,31,3,0.540029,0.555556,0.498947,3.2549,4.88889,0.498947,
TT_15_0.50_46, 15, 2, 0.046,1.066,0.218,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_47, 15, 4, 0.065,0.945,0.16,31,2,0.447711,0.508694,0.25068,5.15968,5.25,1,
TT_15_0.50_48, 15, 2, 0.04,1.093,0.161,31,2,0.499997,0.5,0.498333,1.49999,1.5,1,
TT_15_0.50_49, 15, 8, 0.049,1.523,0.097,31,5,0.54603,0.554696,0.48,4.13499,6.5,0.48,
TT_20_0.05_0, 20, 16, 0.081,3.428,0.172,41,5,0.470532,0.522969,0.2155,3.77707,5.75,0.9675,
TT_20_0.05_1, 20, 14, 0.062,2.749,0.148,41,9,0.499995,0.5,0.495,2.85832,3.14286,0.99,
TT_20_0.05_2, 20, 17, 0.094,4.561,0.16,41,6,0.504977,0.51433,0.317619,5.86915,7.76471,1,
TT_20_0.05_3, 20, 17, 0.08,3.449,0.207,41,5,0.512483,0.533782,0.324741,3.50578,4.29412,0.586667,
TT_20_0.05_4, 20, 17, 0.131,5.669,0.2,41,13,0.499994,0.5,0.497531,7.59987,9.11765,1,
TT_20_0.05_5, 20, 14, 0.05,2.494,0.118,41,10,0.499997,0.5,0.49875,4.26857,4.5,1,
TT_20_0.05_6, 20, 14, 0.109,4.815,0.238,41,6,0.498935,0.5,0.429635,8.91505,10.4286,1,
TT_20_0.05_7, 20, 16, 0.093,3.719,0.152,41,5,0.474508,0.5,0.2575,4.60278,6.4375,1,
TT_20_0.05_8, 20, 17, 0.11,6.655,0.2,41,9,0.494058,0.5,0.36813,9.56577,11.3529,1,
TT_20_0.05_9, 20, 17, 0.207,5.117,0.305,41,9,0.505179,0.518068,0.363457,4.47844,5.35294,0.889819,
TT_20_0.05_10, 20, 14, 0.096,4.117,0.166,41,8,0.498263,0.5,0.45,6.49735,9.42857,1,
TT_20_0.05_11, 20, 11, 0.12,3.326,0.157,41,5,0.492516,0.5,0.366243,4.84008,5.81818,1,
TT_20_0.05_12, 20, 17, 0.218,5.326,0.227,41,10,0.513633,0.526245,0.335556,2.77283,3.05882,1,
TT_20_0.05_13, 20, 18, 0.204,5.499,0.254,41,10,0.496334,0.505233,0.346905,4.61078,5.16667,1,
TT_20_0.05_14, 20, 16, 0.078,3.851,0.148,41,7,0.496235,0.515302,0.330168,5.74131,6.5,1,
TT_20_0.05_15, 20, 16, 0.198,3.459,0.133,41,6,0.477556,0.5,0.311538,3.49648,5.0625,0.311538,
TT_20_0.05_16, 20, 18, 0.086,3.881,0.157,41,8,0.486267,0.5,0.282286,3.07622,4.22222,0.38,
TT_20_0.05_17, 20, 13, 0.101,4.236,0.264,41,9,0.499988,0.5,0.492754,5.51234,6.53846,1,
TT_20_0.05_18, 20, 18, 0.11,5.288,0.175,41,9,0.498619,0.5,0.431429,5.61412,8.38889,0.460714,
TT_20_0.05_19, 20, 12, 0.201,5.274,0.226,41,4,0.514323,0.534651,0.317403,4.61472,6.5,0.746586,
TT_20_0.05_20, 20, 9, 0.066,3.093,0.143,41,7,0.499994,0.5,0.496053,6.93079,7.22222,1,
TT_20_0.05_21, 20, 16, 0.103,4.824,0.186,41,5,0.489267,0.5,0.27935,6.41629,10.5,1,
TT_20_0.05_22, 20, 16, 0.066,3.472,0.134,41,3,0.477527,0.5,0.271923,4.02239,6.3125,0.543846,
TT_20_0.05_23, 20, 14, 0.105,4.641,0.176,41,7,0.497405,0.5,0.391508,5.0728,5.92857,1,
TT_20_0.05_24, 20, 11, 0.074,3.083,0.136,41,5,0.477978,0.5,0.284952,5.15874,6.18182,1,
TT_20_0.05_25, 20, 19, 0.065,3.196,0.114,41,9,0.541706,0.54923,0.43931,3.72009,4.94737,0.878621,
TT_20_0.05_26, 20, 14, 0.048,2.536,0.133,41,8,0.555795,0.567076,0.455625,2.64297,3,0.878133,
TT_20_0.05_27, 20, 17, 0.068,3.104,0.135,41,11,0.506401,0.507055,0.474074,3.92249,4.76471,0.474074,
TT_20_0.05_28, 20, 15, 0.08,3.857,0.168,41,7,0.476605,0.5,0.285846,4.23611,4.8,1,
TT_20_0.05_29, 20, 18, 0.062,2.963,0.121,41,11,0.499138,0.5,0.4425,5.27545,6.55556,1,
TT_20_0.05_30, 20, 17, 0.085,4.266,0.153,41,6,0.51573,0.529412,0.349102,4.55006,6.64706,0.583333,
TT_20_0.05_31, 20, 16, 0.295,5.446,0.251,41,7,0.51185,0.5275,0.324063,3.52224,4.5,0.88,
TT_20_0.05_32, 20, 13, 0.055,2.365,0.104,41,9,0.499996,0.5,0.495652,3.12489,3.23077,1,
TT_20_0.05_33, 20, 17, 0.066,3.509,0.135,41,11,0.498639,0.5,0.443835,5.96699,6.47059,1,
TT_20_0.05_34, 20, 14, 0.081,3.744,0.154,41,6,0.485761,0.5,0.325,6.94332,8.35714,1,
TT_20_0.05_35, 20, 14, 0.109,5.096,0.265,41,11,0.499978,0.5,0.493056,7.62991,10.1429,1,
TT_20_0.05_36, 20, 14, 0.062,3.103,0.143,41,7,0.499969,0.5,0.48875,2.66242,3.28571,0.498333,
TT_20_0.05_37, 20, 16, 0.083,4.06,0.15,41,10,0.512728,0.523671,0.363778,5.1203,5.875,1,
TT_20_0.05_38, 20, 14, 0.086,3.931,0.165,41,6,0.494867,0.5,0.383214,4.41487,5.28571,1,
TT_20_0.05_39, 20, 15, 0.061,2.667,0.109,41,10,0.499565,0.5,0.461227,4.87313,6.13333,0.9696,
TT_20_0.05_40, 20, 12, 0.073,3.185,0.174,41,5,0.498519,0.5,0.445091,4.10347,6,0.981818,
TT_20_0.05_41, 20, 13, 0.072,5.136,0.161,41,7,0.537054,0.549453,0.411319,4.37119,6,1,
TT_20_0.05_42, 20, 14, 0.08,3.454,0.157,41,6,0.490753,0.5,0.360556,5.30771,6.28571,1,
TT_20_0.05_43, 20, 17, 0.171,3.457,0.138,41,6,0.499682,0.513718,0.300071,3.37702,4.35294,0.574988,
TT_20_0.05_44, 20, 17, 0.11,5.245,0.225,41,8,0.495983,0.5,0.377593,4.91017,5.70588,1,
TT_20_0.05_45, 20, 13, 0.092,4.935,0.195,41,7,0.495245,0.5,0.411664,6.53858,8.23077,1,
TT_20_0.05_46, 20, 17, 0.149,4.822,0.253,41,12,0.491218,0.499273,0.336,6.29634,7.35294,1,
TT_20_0.05_47, 20, 15, 0.052,2.446,0.118,41,9,0.499971,0.5,0.48852,4.64902,5.06667,1,
TT_20_0.05_48, 20, 14, 0.058,2.689,0.129,41,7,0.47961,0.5,0.314424,4.05914,5,0.7,
TT_20_0.05_49, 20, 13, 0.123,3.499,0.284,41,10,0.499993,0.5,0.496232,7.05606,8.23077,1,
TT_20_0.25_0, 20, 9, 0.393,7.421,0.807,41,6,0.499996,0.5,0.496316,3.72232,4.55556,0.992632,
TT_20_0.25_1, 20, 15, 0.457,6.797,0.607,41,10,0.499997,0.5,0.4984,4.33241,5.93333,0.4984,
TT_20_0.25_2, 20, 9, 1.054,39.49,1.509,41,7,0.484714,0.486747,0.45423,17.001,20.3333,1,
TT_20_0.25_3, 20, 11, 0.14,4.434,0.249,41,7,0.499987,0.5,0.492381,3.69427,4.27273,0.984762,
TT_20_0.25_4, 20, 10, 0.172,4.188,0.378,41,6,0.499996,0.5,0.496,4.32333,6.2,0.496,
TT_20_0.25_5, 20, 17, 0.549,18.064,1.642,41,8,0.57809,0.619472,0.178081,6.46602,7.94118,0.92622,
TT_20_0.25_6, 20, 16, 0.331,11.374,0.386,41,6,0.596177,0.644391,0.15875,3.15298,4.0625,0.876432,
TT_20_0.25_7, 20, 13, 0.726,22.111,1.405,41,7,0.526562,0.538462,0.452191,3.86441,5.38462,0.476522,
TT_20_0.25_8, 20, 11, 0.23,5.958,0.425,41,7,0.509911,0.516893,0.437749,6.7184,7.27273,1,
TT_20_0.25_9, 20, 13, 0.112,3.985,0.222,41,6,0.489217,0.500245,0.266046,6.76786,9.15385,0.893913,
TT_20_0.25_10, 20, 10, 0.371,5.447,0.294,41,6,0.52184,0.529591,0.427074,10.5872,13.4,1,
TT_20_0.25_11, 20, 11, 0.298,22.765,2.149,41,5,0.498814,0.5,0.463175,6.86586,8.09091,1,
TT_20_0.25_12, 20, 12, 0.131,4.992,0.481,41,9,0.499999,0.5,0.499091,7.38262,10.1667,0.998182,
TT_20_0.25_13, 20, 10, 0.128,5.281,0.292,41,6,0.493644,0.5,0.3762,18.4027,19.8,1,
TT_20_0.25_14, 20, 13, 0.195,6.336,0.393,41,9,0.528719,0.533723,0.447826,9.06264,9.69231,1,
TT_20_0.25_15, 20, 14, 1.415,24.255,2.624,41,11,0.492731,0.505896,0.332879,8.10055,11.9286,0.985833,
TT_20_0.25_16, 20, 12, 0.198,4.381,0.297,41,6,0.5,0.5,0.5,3.67532,4.16667,1,
TT_20_0.25_17, 20, 8, 0.082,3.626,0.14,41,2,0.5,0.5,0.5,3.05845,3.125,1,
TT_20_0.25_18, 20, 8, 0.096,2.244,0.15,41,5,0.491851,0.501392,0.375362,5.44099,6.125,1,
TT_20_0.25_19, 20, 13, 0.072,5.281,0.266,41,7,0.542309,0.555214,0.377246,1.69051,2.15385,0.619565,
TT_20_0.25_20, 20, 17, 0.141,10.293,0.813,41,5,0.53786,0.559455,0.323732,5.76397,8.29412,0.733996,
TT_20_0.25_21, 20, 16, 0.116,3.419,0.165,41,6,0.500372,0.520469,0.319231,4.38456,5.3125,1,
TT_20_0.25_22, 20, 11, 0.531,10.394,0.412,41,6,0.518687,0.538748,0.394643,7.71556,8.54545,1,
TT_20_0.25_23, 20, 15, 0.303,8.383,0.424,41,10,0.49999,0.5,0.492,4.46688,5.46667,0.984,
TT_20_0.25_24, 20, 10, 0.082,2.23,0.146,41,2,0.5,0.5,0.5,1.43097,2,0.5,
TT_20_0.25_25, 20, 10, 0.469,6.607,0.268,41,7,0.499988,0.5,0.493,4.1562,5.8,0.986,
TT_20_0.25_26, 20, 11, 0.312,4.95,0.241,41,7,0.499995,0.5,0.495952,5.20842,6.63636,0.997002,
TT_20_0.25_27, 20, 13, 0.268,17.429,1.349,41,8,0.556259,0.576923,0.495652,5.29818,6.69231,1,
TT_20_0.25_28, 20, 9, 1.024,40.613,2.685,41,7,0.499995,0.5,0.496316,9.3216,10.2222,1,
TT_20_0.25_29, 20, 9, 0.1,4.128,0.163,41,6,0.499998,0.5,0.497105,3.65075,4.33333,1,
TT_20_0.25_30, 20, 12, 0.222,5.881,0.486,41,6,0.525524,0.533201,0.393682,2.26442,3.75,0.491818,
TT_20_0.25_31, 20, 15, 0.113,4.203,0.187,41,8,0.511948,0.515079,0.433778,6.97967,8.2,1,
TT_20_0.25_32, 20, 12, 0.106,3.87,0.22,41,8,0.499981,0.5,0.491818,5.26323,7.16667,1,
TT_20_0.25_33, 20, 16, 0.851,15.434,0.99,41,9,0.505914,0.510598,0.391608,9.15983,12.5,1,
TT_20_0.25_34, 20, 10, 0.847,11.575,0.829,41,7,0.499991,0.5,0.494703,9.18009,12.3,1,
TT_20_0.25_35, 20, 9, 0.059,2.582,0.152,41,7,0.499997,0.5,0.496842,6.54292,6.66667,1,
TT_20_0.25_36, 20, 12, 0.22,5.8,0.398,41,8,0.507262,0.507567,0.484545,3.97859,5.33333,0.484545,
TT_20_0.25_37, 20, 9, 0.069,3.641,0.199,41,5,0.486795,0.498579,0.319598,8.90423,9.55556,1,
TT_20_0.25_38, 20, 12, 0.099,4.169,0.258,41,8,0.499995,0.5,0.497273,4.60752,6.58333,0.994545,
TT_20_0.25_39, 20, 9, 0.379,12.955,0.858,41,6,0.499993,0.5,0.496316,3.56623,4.55556,0.992632,
TT_20_0.25_40, 20, 13, 0.439,6.138,0.378,41,7,0.496069,0.5,0.383111,3.24801,4.30769,0.438261,
TT_20_0.25_41, 20, 9, 0.31,7.218,0.554,41,5,0.508623,0.517576,0.341813,6.34129,7.77778,0.658187,
TT_20_0.25_42, 20, 8, 0.267,9.906,1.384,41,6,0.49998,0.5,0.491852,4.2644,6.125,1,
TT_20_0.25_43, 20, 12, 0.609,8.243,0.537,41,8,0.499998,0.5,0.497455,5.57432,6,1,
TT_20_0.25_44, 20, 10, 0.153,4.1,0.271,41,8,0.499998,0.5,0.497714,9.63349,10.4,1,
TT_20_0.25_45, 20, 13, 0.329,13.964,0.673,41,8,0.527379,0.538462,0.497391,4.97476,6,1,
TT_20_0.25_46, 20, 12, 0.345,9.153,0.9,41,5,0.514293,0.528262,0.324525,6.56531,8.58333,0.57132,
TT_20_0.25_47, 20, 12, 0.302,7.947,0.642,41,7,0.530191,0.550801,0.303636,7.7902,13.9167,1,
TT_20_0.25_48, 20, 14, 1.857,55.141,2.004,41,6,0.574939,0.62155,0.19875,10.2355,15.0714,0.93431,
TT_20_0.25_49, 20, 14, 0.786,29.128,3.288,41,9,0.558704,0.588966,0.306569,6.07973,7.71429,1,
TT_20_0.50_0, 20, 5, 0.203,8.304,0.469,41,4,0.499999,0.5,0.498222,9.19674,9.2,1,
TT_20_0.50_1, 20, 10, 0.332,10.575,0.958,41,7,0.499996,0.5,0.496125,7.71434,8.1,1,
TT_20_0.50_2, 20, 4, 0.197,8.684,1.194,41,3,0.5,0.5,0.5,15,15,1,
TT_20_0.50_3, 20, 7, 0.984,18.023,1.585,41,5,0.499857,0.5,0.477647,4.55884,8.28571,0.477647,
TT_20_0.50_4, 20, 15, 0.211,6.637,0.229,41,8,0.53806,0.544444,0.419773,2.41508,3.2,0.6016,
TT_20_0.50_5, 20, 9, 0.427,14.58,0.983,41,4,0.499999,0.5,0.498246,3.11711,4.33333,0.499532,
TT_20_0.50_6, 20, 9, 0.982,29.225,1.713,41,4,0.537254,0.55303,0.48811,3.94969,7,1,
TT_20_0.50_7, 20, 6, 0.832,11.152,0.71,41,5,0.499999,0.5,0.498333,10.0415,11.5,1,
TT_20_0.50_8, 20, 7, 0.351,11.306,0.865,41,5,0.499989,0.5,0.494118,3.74681,5,0.988235,
TT_20_0.50_9, 20, 6, 0.09,2.934,0.222,41,4,0.499998,0.5,0.497969,4.48139,4.5,1,
TT_20_0.50_10, 20, 8, 0.359,19.328,1.624,41,2,0.5491,0.590909,0.363591,5.32656,5.5,1,
TT_20_0.50_11, 20, 7, 0.245,7.534,0.525,41,5,0.49999,0.5,0.494118,4.6292,6,1,
TT_20_0.50_12, 20, 8, 2.588,393.322,5.067,41,6,0.499987,0.5,0.493333,6.24252,9,1,
TT_20_0.50_13, 20, 10, 0.382,11.166,0.899,41,5,0.48264,0.5,0.333,3.31819,3.6,1,
TT_20_0.50_14, 20, 5, 0.127,4.797,0.353,41,4,0.499999,0.5,0.499067,6.93144,7.6,1,
TT_20_0.50_15, 20, 11, 0.649,5.56,0.508,41,6,0.532507,0.545455,0.492381,3.07247,3.90909,0.492381,
TT_20_0.50_16, 20, 7, 0.175,10.197,0.819,41,3,0.522565,0.52709,0.423235,6.72269,8.14286,1,
TT_20_0.50_17, 20, 13, 0.289,7.893,0.395,41,3,0.519166,0.538462,0.326281,3.84727,7.23077,0.451239,
TT_20_0.50_18, 20, 8, 0.227,6.205,0.407,41,3,0.588062,0.606618,0.45037,5.71767,12,1,
TT_20_0.50_19, 20, 7, 1.772,108.943,3.475,41,5,0.489498,0.498029,0.331471,8.37082,10.2857,1,
TT_20_0.50_20, 20, 8, 0.902,18.136,1.543,41,5,0.537076,0.552632,0.432865,8.9439,10.5,1,
TT_20_0.50_21, 20, 6, 0.472,8.073,0.668,41,4,0.499998,0.5,0.497969,4.48139,4.5,1,
TT_20_0.50_22, 20, 6, 0.408,26.122,0.433,41,4,0.497453,0.5,0.430772,5.64077,9.33333,0.91,
TT_20_0.50_23, 20, 6, 1.423,52.687,2.572,41,4,0.450832,0.453252,0.404939,12.9099,13.3333,1,
TT_20_0.50_24, 20, 7, 0.435,12.442,0.628,41,5,0.499909,0.5,0.482353,3.38155,5.71429,0.482353,
TT_20_0.50_25, 20, 9, 0.351,4.744,0.303,41,5,0.539134,0.544351,0.477474,3.52562,3.66667,1,
TT_20_0.50_26, 20, 8, 0.169,5.108,0.304,41,5,0.499996,0.5,0.496296,6.20767,7.5,1,
TT_20_0.50_27, 20, 8, 0.3,4.817,0.238,41,5,0.535003,0.544306,0.402778,7.1768,7.75,1,
TT_20_0.50_28, 20, 9, 1.402,41.693,1.467,41,5,0.603205,0.658234,0.184303,5.3836,9,0.815789,
TT_20_0.50_29, 20, 14, 0.588,18.061,0.973,41,6,0.600253,0.639213,0.374563,9.47884,11.1429,1,
TT_20_0.50_30, 20, 7, 0.441,6.917,0.357,41,5,0.54646,0.568853,0.392588,8.13478,10.2857,1,
TT_20_0.50_31, 20, 6, 0.312,4.327,0.327,41,4,0.499991,0.5,0.495,2.06061,3,0.495,
TT_20_0.50_32, 20, 9, 1.01,30.715,3.408,41,5,0.540028,0.555556,0.497474,3.3759,3.55556,1,
TT_20_0.50_33, 20, 8, 0.471,13.813,0.978,41,5,0.535605,0.556009,0.333704,4.35346,4.375,1,
TT_20_0.50_34, 20, 9, 0.139,4.61,0.197,41,7,0.499996,0.5,0.497368,8.59052,9.33333,1,
TT_20_0.50_35, 20, 11, 0.664,19.178,1.396,41,7,0.56742,0.587476,0.48,4.73029,8.27273,0.48,
TT_20_0.50_36, 20, 5, 0.373,8.928,0.52,41,3,0.499997,0.5,0.4976,7.26578,7.8,1,
TT_20_0.50_37, 20, 5, 0.07,3.174,0.225,41,5,0.5,0.5,0.5,18,18,1,
TT_20_0.50_38, 20, 7, 0.637,27.338,2.083,41,3,0.497986,0.523592,0.336919,5.40047,6.14286,1,
TT_20_0.50_39, 20, 9, 0.565,9.298,1.425,41,4,0.499997,0.5,0.496241,4.74741,5.55556,1,
TT_20_0.50_40, 20, 11, 0.138,8.441,0.582,41,4,0.601126,0.713007,0.172443,4.42352,10.1818,1,
TT_20_0.50_41, 20, 13, 1.209,29.511,3.324,41,4,0.608318,0.655607,0.20703,6.27749,8.15385,0.631947,
TT_20_0.50_42, 20, 7, 0.366,19.116,1.035,41,5,0.499999,0.5,0.498039,5.28522,5.71429,1,
TT_20_0.50_43, 20, 7, 0.122,3.495,0.216,41,4,0.533329,0.555556,0.426091,7.33766,8.14286,1,
TT_20_0.50_44, 20, 13, 0.95,51.087,1.232,41,7,0.542689,0.553009,0.429317,3.97616,6.23077,0.471304,
TT_20_0.50_45, 20, 7, 0.427,5.843,0.469,41,5,0.508808,0.517791,0.387395,3.41804,4.27395,1,
TT_20_0.50_46, 20, 5, 0.095,3.272,0.235,41,4,0.499993,0.5,0.496,6.17792,7.2,1,
TT_20_0.50_47, 20, 7, 0.25,4.999,0.341,41,4,0.560913,0.571429,0.487059,12.9962,14.2857,1,
TT_20_0.50_48, 20, 7, 0.771,32.136,2.513,41,6,0.42383,0.42623,0.394339,13.3277,18.1429,1,
TT_20_0.50_49, 20, 6, 0.324,4.985,0.383,41,5,0.474339,0.475,0.448875,8.99994,9,1,
TT_25_0.05_0, 25, 20, 0.123,7.893,0.244,51,7,0.491896,0.5,0.362222,6.72888,8.15,1,
TT_25_0.05_1, 25, 20, 0.213,12.295,0.401,51,9,0.516216,0.523183,0.438845,7.64803,8.2,1,
TT_25_0.05_2, 25, 20, 0.109,7.275,0.238,51,7,0.478575,0.5,0.290911,6.0453,9.7,0.341698,
