Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_10_0.50_26, 10, 4, 0.06,0.769,3.719,21,24,0.5,0.5,0.5,10.3923,14.25,1,
TT_10_0.50_27, 10, 2, 0.065,1.235,0.28,21,2,0.5,0.5,0.5,1,1,1,
TT_10_0.50_28, 10, 5, 0.035,0.667,178.204,21,1000,0.499651,0.5,0.471,6.92662,7.6,1,
TT_10_0.50_29, 10, 5, 0.047,0.901,149.903,21,1000,0.524736,0.527944,0.482,2.5582,4.2,0.649,
TT_10_0.50_30, 10, 4, 0.05,0.621,2.955,21,24,0.5,0.5,0.5,3.3541,3.5,1,
TT_10_0.50_31, 10, 4, 0.081,0.934,3.768,21,24,0.510839,0.526786,0.333333,4.80687,9.5,0.333333,
TT_10_0.50_32, 10, 0, 0.041,0.659,1.36571e-311,21,1,0,0,1,0,0,1,
TT_10_0.50_33, 10, 6, 0.045,0.588,193.147,21,1000,0.499494,0.5,0.463,2.61809,3.16667,0.976,
TT_10_0.50_34, 10, 4, 0.055,0.949,4.13,21,24,0.624737,0.645833,0.416667,1.70901,2.25,0.791667,
TT_10_0.50_35, 10, 4, 0.044,0.754,3.25,21,24,0.5,0.5,0.5,3.53553,3.75,1,
TT_10_0.50_36, 10, 3, 0.075,0.746,0.948,21,6,0.5,0.5,0.5,10,10,1,
TT_10_0.50_37, 10, 2, 0.037,0.632,0.204,21,2,0.5,0.5,0.5,4,4,1,
TT_10_0.50_38, 10, 2, 0.067,0.723,0.169,21,2,0.5,0.5,0.5,2,2,1,
TT_10_0.50_39, 10, 0, 0.024,0.423,1.36574e-311,21,1,0,0,1,0,0,1,
TT_10_0.50_40, 10, 3, 0.029,0.447,0.634,21,6,0.5,0.5,0.5,9,9,1,
TT_10_0.50_41, 10, 3, 0.032,0.493,0.61,21,6,0.5,0.5,0.5,10,10,1,
TT_10_0.50_42, 10, 7, 0.067,0.838,211.594,21,1000,0.541532,0.544653,0.494,2.87057,4.42857,0.494,
TT_10_0.50_43, 10, 3, 0.027,0.468,0.604,21,6,0.5,0.5,0.5,8,8,1,
TT_10_0.50_44, 10, 2, 0.042,0.663,0.227,21,2,0.5,0.5,0.5,5,5,1,
TT_10_0.50_45, 10, 2, 0.03,0.404,0.15,21,2,0.5,0.5,0.5,3,3,1,
TT_10_0.50_46, 10, 0, 0.028,0.455,1.36573e-311,21,1,0,0,1,0,0,1,
TT_10_0.50_47, 10, 0, 0.032,0.567,1.36571e-311,21,1,0,0,1,0,0,1,
TT_10_0.50_48, 10, 3, 0.03,0.513,0.625,21,6,0.588576,0.590909,0.55303,8.83995,9.66667,1,
TT_10_0.50_49, 10, 4, 0.089,1.183,3.677,21,24,0.586105,0.586111,0.583333,12.8409,13.5,1,
TT_15_0.05_0, 15, 9, 0.058,1.875,465.748,31,1000,0.49984,0.5,0.482,7.14418,8.44444,1,
TT_15_0.05_1, 15, 11, 0.033,1.134,428.548,31,1000,0.54073,0.545455,0.4895,2.36569,3.36364,0.659,
TT_15_0.05_2, 15, 9, 0.062,1.881,485.69,31,1000,0.499843,0.5,0.474,4.81511,5.44444,1,
TT_15_0.05_3, 15, 11, 0.066,1.431,416.671,31,1000,0.495159,0.503636,0.279,3.83157,5.54545,0.279,
TT_15_0.05_4, 15, 11, 0.053,1.804,663.073,31,1000,0.499843,0.5,0.482,3.6284,3.72727,1,
TT_15_0.05_5, 15, 13, 0.085,1.962,599.996,31,1000,0.499885,0.5,0.482,4.22249,6.61538,0.489,
TT_15_0.05_6, 15, 14, 0.034,0.911,348.172,31,1000,0.453227,0.465163,0.181,2.41572,3.07143,0.181,
TT_15_0.05_7, 15, 10, 0.045,1.593,461.519,31,1000,0.49994,0.5,0.4905,3.26227,4.9,0.494,
TT_15_0.05_8, 15, 12, 0.114,1.847,653.715,31,1000,0.472982,0.474661,0.378,4.65858,5.25,1,
TT_15_0.05_9, 15, 11, 0.081,2.314,500.514,31,1000,0.509286,0.5145,0.410167,3.85009,5.18182,0.692,
TT_15_0.05_10, 15, 8, 0.043,1.333,363.617,31,1000,0.499726,0.5,0.474,2.26227,2.5,0.948,
TT_15_0.05_11, 15, 7, 0.045,1.254,331.888,31,1000,0.499558,0.5,0.468,3.01975,3.28571,1,
TT_15_0.05_12, 15, 9, 0.05,1.592,392.989,31,1000,0.499867,0.5,0.485667,6.9696,7.88889,1,
TT_15_0.05_13, 15, 10, 0.036,1.181,368.04,31,1000,0.49993,0.5,0.481,2.53503,3.6,0.495,
TT_15_0.05_14, 15, 12, 0.069,2.194,655.126,31,1000,0.504893,0.507875,0.4055,6.05088,7.75,1,
TT_15_0.05_15, 15, 8, 0.041,1.126,342.873,31,1000,0.49991,0.5,0.4905,5.08053,5.25,1,
TT_15_0.05_16, 15, 10, 0.031,1.173,397.525,31,1000,0.499906,0.5,0.483,1.53165,2,0.491,
TT_15_0.05_17, 15, 9, 0.073,2.379,568.546,31,1000,0.499879,0.5,0.476,5.22642,5.88889,1,
TT_15_0.05_18, 15, 13, 0.212,2.469,808.334,31,1000,0.499891,0.5,0.483,3.0532,4.23077,0.49,
TT_15_0.05_19, 15, 12, 0.06,2.08,612.606,31,1000,0.49992,0.5,0.483,3.61933,6.5,0.483,
TT_15_0.05_20, 15, 7, 0.052,1.636,331.517,31,1000,0.499819,0.5,0.477,10.4282,11.4286,1,
TT_15_0.05_21, 15, 10, 0.039,1.371,487.825,31,1000,0.499753,0.5,0.479,2.08367,2.3,0.984,
TT_15_0.05_22, 15, 10, 0.045,1.497,446.309,31,1000,0.499876,0.5,0.482,2.78831,3.2,0.974,
TT_15_0.05_23, 15, 11, 0.051,1.859,476.253,31,1000,0.499676,0.5,0.471,2.86941,3.72727,0.483,
TT_15_0.05_24, 15, 7, 0.055,1.51,324.015,31,1000,0.499669,0.5,0.473,4.62624,6,1,
TT_15_0.05_25, 15, 11, 0.055,2.075,708.297,31,1000,0.499845,0.5,0.482,3.99055,4.72727,1,
TT_15_0.05_26, 15, 12, 0.053,1.746,587.308,31,1000,0.499596,0.5,0.469,4.47778,5,1,
TT_15_0.05_27, 15, 15, 0.055,1.797,583.27,31,1000,0.499829,0.5,0.474,3.49764,5.13333,0.484,
TT_15_0.05_28, 15, 9, 0.037,1.029,363.662,31,1000,0.537446,0.539579,0.465,3.86447,4.55556,1,
TT_15_0.05_29, 15, 10, 0.056,1.804,547.941,31,1000,0.499937,0.5,0.489,8.0008,8.8,1,
TT_15_0.05_30, 15, 10, 0.046,1.838,396.646,31,1000,0.499549,0.5,0.462,3.68274,5,0.49,
TT_15_0.05_31, 15, 9, 0.048,1.773,410.368,31,1000,0.499795,0.5,0.475,5.16473,5.66667,1,
TT_15_0.05_32, 15, 15, 0.037,1.422,458.332,31,1000,0.499737,0.5,0.463,4.80496,5.93333,0.926,
TT_15_0.05_33, 15, 13, 0.034,1.094,432.408,31,1000,0.499901,0.5,0.483,2.27328,3.07692,0.488,
TT_15_0.05_34, 15, 12, 0.041,1.374,640.977,31,1000,0.499808,0.5,0.4635,3.29074,3.5,1,
TT_15_0.05_35, 15, 9, 0.036,1.328,370.341,31,1000,0.540596,0.542907,0.482,3.75151,3.88889,1,
TT_15_0.05_36, 15, 5, 0.043,1.425,239.138,31,1000,0.499946,0.5,0.4885,5.86539,6,1,
TT_15_0.05_37, 15, 12, 0.057,2.101,616.359,31,1000,0.499625,0.5,0.462,7.36823,9,1,
