Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_15_0.25_35, 15, 6, 0.054,1.754,0.596,31,4,0.5,0.5,0.5,4.12129,4.16667,1,
TT_15_0.25_36, 15, 3, 0.146,1.598,0.316,31,2,0.5,0.5,0.5,8,8,1,
TT_15_0.25_37, 15, 8, 0.352,6.082,2.457,31,5,0.529755,0.53125,0.5,7.73866,8.375,1,
TT_15_0.25_38, 15, 10, 0.073,3.504,1.797,31,8,0.52915,0.53,0.5,3.16345,3.8,0.56,
TT_15_0.25_39, 15, 7, 0.043,1.136,0.359,31,2,0.5,0.5,0.5,2.12552,2.85714,0.5,
TT_15_0.25_40, 15, 13, 0.156,2.935,2.267,31,4,0.532183,0.538462,0.5,2.56375,3.92308,0.5,
TT_15_0.25_41, 15, 10, 0.166,2.422,0.916,31,4,0.5,0.5,0.5,4.01682,5.8,0.5,
TT_15_0.25_42, 15, 5, 0.121,2.329,0.502,31,4,0.5,0.5,0.5,5.39165,6.4,1,
TT_15_0.25_43, 15, 12, 0.17,4.311,3.273,31,8,0.545696,0.55,0.5,3.22701,3.58333,1,
TT_15_0.25_44, 15, 9, 0.083,3.282,1.683,31,7,0.432228,0.434579,0.401869,6.33589,8.11111,0.803738,
TT_15_0.25_45, 15, 9, 0.091,2.763,1.238,31,7,0.510873,0.511111,0.5,5.68194,8,0.533333,
TT_15_0.25_46, 15, 9, 0.132,2.636,1.098,31,6,0.477241,0.478261,0.434783,9.3217,10.2222,1,
TT_15_0.25_47, 15, 11, 0.051,2.025,0.988,31,6,0.529132,0.531469,0.5,3.93151,4.18182,1,
TT_15_0.25_48, 15, 5, 0.167,2.132,0.633,31,4,0.470859,0.471429,0.452381,4.69708,5,1,
TT_15_0.25_49, 15, 7, 0.041,1.292,0.483,31,4,0.5,0.5,0.5,5.7754,5.85714,1,
TT_15_0.50_0, 15, 4, 0.239,3.147,0.931,31,3,0.541372,0.541667,0.52381,4.84218,4.85714,1,
TT_15_0.50_1, 15, 5, 0.209,2.524,1.309,31,4,0.5,0.5,0.5,7.26583,7.8,1,
TT_15_0.50_2, 15, 2, 0.216,3.045,0.513,31,2,0.538462,0.538462,0.538462,3.76923,3.76923,1,
TT_15_0.50_3, 15, 4, 0.118,3.168,0.612,31,2,0.5,0.5,0.5,4.74342,4.75,1,
TT_15_0.50_4, 15, 2, 0.061,1.273,0.183,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_5, 15, 2, 0.118,1.409,0.429,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_6, 15, 8, 0.264,2.695,0.842,31,2,0.5,0.5,0.5,1.91683,2.625,0.5,
TT_15_0.50_7, 15, 4, 0.044,1.264,0.284,31,2,0.5,0.5,0.5,2,4.25,0.5,
TT_15_0.50_8, 15, 6, 0.332,5.603,2.024,31,4,0.5,0.5,0.5,2.97196,3.33333,1,
TT_15_0.50_9, 15, 6, 0.294,9.318,3.414,31,5,0.473182,0.473545,0.460317,8.78873,11.3333,1,
TT_15_0.50_10, 15, 7, 0.191,5.059,1.975,31,4,0.516988,0.517375,0.5,5.09177,7.57143,1,
TT_15_0.50_11, 15, 3, 0.057,1.494,0.358,31,2,0.5,0.5,0.5,7,7,1,
TT_15_0.50_12, 15, 4, 0.051,1.396,0.283,31,2,0.5,0.5,0.5,4.24264,4.25,1,
TT_15_0.50_13, 15, 6, 0.181,2.519,1.104,31,4,0.5,0.5,0.5,3.15818,3.33333,1,
TT_15_0.50_14, 15, 7, 0.044,1.568,0.489,31,4,0.532423,0.533835,0.5,2.93204,4.71429,0.5,
TT_15_0.50_15, 15, 7, 0.081,6.185,3.344,31,6,0.589337,0.595238,0.5,3.17496,4.14286,0.666667,
TT_15_0.50_16, 15, 2, 0.039,1.231,0.161,31,2,0.5,0.5,0.5,3,3,1,
TT_15_0.50_17, 15, 12, 0.219,5.793,4.135,31,7,0.552911,0.557075,0.5,6.25462,9.08333,0.666667,
TT_15_0.50_18, 15, 8, 0.048,1.411,0.497,31,4,0.5,0.5,0.5,3.7114,5.375,0.5,
TT_15_0.50_19, 15, 2, 0.08,1.423,0.242,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_20, 15, 9, 0.183,3.165,1.34,31,5,0.5,0.5,0.5,4.16107,5.44444,1,
TT_15_0.50_21, 15, 2, 0.187,2.85,0.589,31,2,0.5,0.5,0.5,3.5,3.5,1,
TT_15_0.50_22, 15, 4, 0.241,3.354,0.969,31,2,0.5,0.5,0.5,4.47214,4.5,1,
TT_15_0.50_23, 15, 8, 0.178,3.128,1.338,31,6,0.457905,0.459677,0.419355,3.00386,4.625,0.5,
TT_15_0.50_24, 15, 2, 0.348,9.139,1.956,31,2,0.5,0.5,0.5,4,4,1,
TT_15_0.50_25, 15, 2, 0.064,1.282,0.268,31,2,0.5,0.5,0.5,0.5,0.5,0.5,
TT_15_0.50_26, 15, 7, 0.177,3.001,1.227,31,5,0.477925,0.478571,0.45,1.7237,2.42857,0.5,
TT_15_0.50_27, 15, 5, 0.065,1.806,0.532,31,4,0.5,0.5,0.5,6.50683,7,1,
TT_15_0.50_28, 15, 4, 0.212,4.347,1.841,31,4,0.5,0.5,0.5,15,15,1,
TT_15_0.50_29, 15, 7, 0.22,7.179,4.024,31,2,0.5,0.5,0.5,4.17507,4.28571,1,
TT_15_0.50_30, 15, 8, 0.168,2.243,0.863,31,6,0.537484,0.538889,0.5,4.50606,7.875,0.5,
TT_15_0.50_31, 15, 2, 0.358,25.001,3.024,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_32, 15, 3, 0.288,4.883,1.287,31,2,0.5,0.5,0.5,8,8,1,
TT_15_0.50_33, 15, 6, 0.523,10.062,4.026,31,2,0.5,0.5,0.5,3.61521,3.66667,1,
TT_15_0.50_34, 15, 3, 0.245,6.36,1.155,31,2,0.5,0.5,0.5,9,9,1,
TT_15_0.50_35, 15, 5, 0.086,1.175,0.364,31,4,0.594201,0.6,0.5,2.63902,2.8,1,
TT_15_0.50_36, 15, 6, 0.044,1.334,0.421,31,4,0.5,0.5,0.5,3,3.33333,1,
TT_15_0.50_37, 15, 5, 0.116,1.663,0.585,31,4,0.5,0.5,0.5,5.86602,6,1,
TT_15_0.50_38, 15, 0, 0.055,1.756,9.29941e-312,31,1,0,0,1,0,0,1,
TT_15_0.50_39, 15, 6, 0.194,2.007,1.151,31,2,0.5,0.5,0.5,1.37946,1.83333,0.5,
TT_15_0.50_40, 15, 6, 0.067,2.401,1.019,31,2,0.5,0.5,0.5,3.34654,6.83333,0.5,
TT_15_0.50_41, 15, 4, 0.194,2.241,0.625,31,2,0.5,0.5,0.5,4.1833,4.25,1,
TT_15_0.50_42, 15, 2, 0.074,1.675,0.473,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_43, 15, 4, 0.103,2.344,0.804,31,2,0.5,0.5,0.5,3.74166,3.75,1,
TT_15_0.50_44, 15, 4, 0.405,9.042,2.882,31,2,0.5,0.5,0.5,4.74342,4.75,1,
TT_15_0.50_45, 15, 9, 0.047,1.48,0.517,31,5,0.531329,0.533333,0.5,3.20247,4.88889,0.5,
TT_15_0.50_46, 15, 2, 0.046,1.066,0.214,31,2,0.5,0.5,0.5,4.5,4.5,1,
TT_15_0.50_47, 15, 4, 0.065,0.945,0.264,31,3,0.381818,0.381818,0.381818,4.40029,5.25,1,
TT_15_0.50_48, 15, 2, 0.04,1.093,0.165,31,2,0.5,0.5,0.5,1.5,1.5,1,
TT_15_0.50_49, 15, 8, 0.049,1.523,0.502,31,5,0.541233,0.544118,0.5,4.09866,6.5,0.5,
TT_20_0.05_0, 20, 16, 0.081,3.428,2.271,41,11,0.517388,0.51875,0.5,4.1532,5.75,1,
TT_20_0.05_1, 20, 14, 0.062,2.749,1.053,41,7,0.5,0.5,0.5,2.85835,3.14286,1,
TT_20_0.05_2, 20, 17, 0.094,4.561,3.024,41,12,0.513104,0.513932,0.5,5.96361,7.76471,1,
TT_20_0.05_3, 20, 17, 0.08,3.449,2.141,41,12,0.511911,0.512255,0.5,3.50186,4.29412,0.541667,
TT_20_0.05_4, 20, 17, 0.131,5.669,2.596,41,13,0.5,0.5,0.5,7.59996,9.11765,1,
TT_20_0.05_5, 20, 14, 0.05,2.494,0.979,41,10,0.5,0.5,0.5,4.2686,4.5,1,
TT_20_0.05_6, 20, 14, 0.109,4.815,2.391,41,11,0.5,0.5,0.5,8.93407,10.4286,1,
TT_20_0.05_7, 20, 16, 0.093,3.719,2.086,41,11,0.5,0.5,0.5,4.85006,6.4375,1,
TT_20_0.05_8, 20, 17, 0.11,6.655,3.967,41,13,0.5,0.5,0.5,9.68082,11.3529,1,
TT_20_0.05_9, 20, 17, 0.207,5.117,2.954,41,13,0.484743,0.485294,0.45,4.29727,5.35294,0.45,
TT_20_0.05_10, 20, 14, 0.096,4.117,2.361,41,10,0.5,0.5,0.5,6.52,9.42857,1,
TT_20_0.05_11, 20, 11, 0.12,3.326,1.45,41,7,0.5,0.5,0.5,4.91362,5.81818,1,
TT_20_0.05_12, 20, 17, 0.218,5.326,2.222,41,5,0.5,0.5,0.5,2.69923,3.05882,0.5,
TT_20_0.05_13, 20, 18, 0.204,5.499,3.233,41,12,0.487318,0.488095,0.428571,4.52703,5.16667,0.857143,
TT_20_0.05_14, 20, 16, 0.078,3.851,1.802,41,12,0.513935,0.514803,0.5,5.94609,6.5,1,
TT_20_0.05_15, 20, 16, 0.198,3.459,1.935,41,11,0.5,0.5,0.5,3.6608,5.0625,0.5,
TT_20_0.05_16, 20, 18, 0.086,3.881,2.528,41,4,0.5,0.5,0.5,3.16309,4.22222,0.5,
TT_20_0.05_17, 20, 13, 0.101,4.236,1.676,41,9,0.5,0.5,0.5,5.51247,6.53846,1,
TT_20_0.05_18, 20, 18, 0.11,5.288,2.54,41,13,0.5,0.5,0.5,5.62967,8.38889,0.5,
TT_20_0.05_19, 20, 12, 0.201,5.274,2.32,41,7,0.5,0.5,0.5,4.4862,6.5,0.5,
TT_20_0.05_20, 20, 9, 0.066,3.093,0.897,41,7,0.5,0.5,0.5,6.93087,7.22222,1,
TT_20_0.05_21, 20, 16, 0.103,4.824,2.858,41,8,0.5,0.5,0.5,6.55705,10.5,1,
TT_20_0.05_22, 20, 16, 0.066,3.472,1.909,41,10,0.5,0.5,0.5,4.21169,6.3125,1,
TT_20_0.05_23, 20, 14, 0.105,4.641,2.206,41,8,0.5,0.5,0.5,5.09926,5.92857,1,
TT_20_0.05_24, 20, 11, 0.074,3.083,1.299,41,7,0.5,0.5,0.5,5.39643,6.18182,1,
TT_20_0.05_25, 20, 19, 0.065,3.196,1.713,41,14,0.539566,0.543062,0.5,3.7054,4.94737,1,
TT_20_0.05_26, 20, 14, 0.048,2.536,0.96,41,10,0.55364,0.561224,0.5,2.63272,3,0.714286,
TT_20_0.05_27, 20, 17, 0.068,3.104,1.626,41,12,0.506019,0.506085,0.5,3.91952,4.76471,0.5,
TT_20_0.05_28, 20, 15, 0.08,3.857,2.165,41,10,0.5,0.5,0.5,4.44405,4.8,1,
TT_20_0.05_29, 20, 18, 0.062,2.963,1.442,41,14,0.5,0.5,0.5,5.28455,6.55556,1,
TT_20_0.05_30, 20, 17, 0.085,4.266,2.277,41,13,0.526039,0.529412,0.5,4.64101,6.64706,0.666667,
TT_20_0.05_31, 20, 16, 0.295,5.446,3.642,41,11,0.517388,0.51875,0.5,3.56035,4.5,0.6,
TT_20_0.05_32, 20, 13, 0.055,2.365,0.855,41,9,0.5,0.5,0.5,3.12491,3.23077,1,
TT_20_0.05_33, 20, 17, 0.066,3.509,1.461,41,13,0.5,0.5,0.5,5.98328,6.47059,1,
TT_20_0.05_34, 20, 14, 0.081,3.744,2.028,41,11,0.5,0.5,0.5,7.14685,8.35714,1,
TT_20_0.05_35, 20, 14, 0.109,5.096,2.099,41,11,0.5,0.5,0.5,7.63025,10.1429,1,
TT_20_0.05_36, 20, 14, 0.062,3.103,1.156,41,9,0.5,0.5,0.5,2.66258,3.28571,0.5,
TT_20_0.05_37, 20, 16, 0.083,4.06,1.891,41,11,0.5,0.5,0.5,4.9932,5.875,1,
TT_20_0.05_38, 20, 14, 0.086,3.931,2.054,41,8,0.5,0.5,0.5,4.46067,5.28571,1,
TT_20_0.05_39, 20, 15, 0.061,2.667,1.161,41,10,0.5,0.5,0.5,4.87737,6.13333,1,
TT_20_0.05_40, 20, 12, 0.073,3.185,1.486,41,7,0.5,0.5,0.5,4.11566,6,1,
TT_20_0.05_41, 20, 13, 0.072,5.136,2.09,41,10,0.524287,0.525641,0.5,4.26728,6,0.583333,
TT_20_0.05_42, 20, 14, 0.08,3.454,1.878,41,7,0.5,0.5,0.5,5.40772,6.28571,1,
TT_20_0.05_43, 20, 17, 0.171,3.457,1.952,41,10,0.511911,0.512255,0.5,3.45967,4.35294,0.541667,
TT_20_0.05_44, 20, 17, 0.11,5.245,3.056,41,9,0.5,0.5,0.5,4.94994,5.70588,1,
TT_20_0.05_45, 20, 13, 0.092,4.935,2.595,41,9,0.5,0.5,0.5,6.60135,8.23077,1,
TT_20_0.05_46, 20, 17, 0.149,4.822,2.015,41,12,0.484169,0.485294,0.416667,6.20599,7.35294,0.833333,
TT_20_0.05_47, 20, 15, 0.052,2.446,1.017,41,11,0.5,0.5,0.5,4.64928,5.06667,1,
TT_20_0.05_48, 20, 14, 0.058,2.689,1.204,41,10,0.5,0.5,0.5,4.2317,5,1,
TT_20_0.05_49, 20, 13, 0.123,3.499,1.274,41,10,0.5,0.5,0.5,7.05616,8.23077,1,
TT_20_0.25_0, 20, 9, 0.393,7.421,2.621,41,6,0.5,0.5,0.5,3.72235,4.55556,1,
TT_20_0.25_1, 20, 15, 0.457,6.797,3.061,41,10,0.5,0.5,0.5,4.33244,5.93333,0.5,
TT_20_0.25_2, 20, 9, 1.054,39.49,20.229,41,8,0.482821,0.482906,0.478022,16.9346,20.3333,1,
TT_20_0.25_3, 20, 11, 0.14,4.434,1.74,41,7,0.5,0.5,0.5,3.69437,4.27273,1,
TT_20_0.25_4, 20, 10, 0.172,4.188,2.071,41,6,0.5,0.5,0.5,4.32337,6.2,0.5,
TT_20_0.25_5, 20, 17, 0.549,18.064,12.807,41,10,0.520472,0.522528,0.5,5.82155,7.94118,0.5,
TT_20_0.25_6, 20, 16, 0.331,11.374,6.295,41,7,0.533499,0.5375,0.5,2.82149,4.0625,0.5,
TT_20_0.25_7, 20, 13, 0.726,22.111,10.409,41,9,0.514348,0.51505,0.5,3.77478,5.38462,0.5,
TT_20_0.25_8, 20, 11, 0.23,5.958,3.008,41,8,0.504624,0.504662,0.5,6.64875,7.27273,1,
TT_20_0.25_9, 20, 13, 0.112,3.985,2.49,41,10,0.473707,0.474801,0.434483,6.5533,9.15385,1,
TT_20_0.25_10, 20, 10, 0.371,5.447,1.726,41,8,0.511906,0.512,0.5,10.3856,13.4,1,
TT_20_0.25_11, 20, 11, 0.298,22.765,16.349,41,8,0.5,0.5,0.5,6.88219,8.09091,1,
TT_20_0.25_12, 20, 12, 0.131,4.992,1.916,41,9,0.5,0.5,0.5,7.38264,10.1667,1,
TT_20_0.25_13, 20, 10, 0.128,5.281,3.708,41,9,0.5,0.5,0.5,18.6396,19.8,1,
TT_20_0.25_14, 20, 13, 0.195,6.336,2.993,41,10,0.521459,0.522514,0.5,8.9382,9.69231,1,
TT_20_0.25_15, 20, 14, 1.415,24.255,12.537,41,11,0.482418,0.483516,0.423077,7.931,11.9286,1,
TT_20_0.25_16, 20, 12, 0.198,4.381,1.975,41,6,0.5,0.5,0.5,3.67532,4.16667,1,
TT_20_0.25_17, 20, 8, 0.082,3.626,0.62,41,4,0.5,0.5,0.5,3.05845,3.125,1,
TT_20_0.25_18, 20, 8, 0.096,2.244,0.717,41,6,0.476731,0.477273,0.454545,5.27373,6.125,1,
TT_20_0.25_19, 20, 13, 0.072,5.281,2.375,41,9,0.522275,0.527473,0.464286,1.62806,2.15385,0.464286,
TT_20_0.25_20, 20, 17, 0.141,10.293,8.251,41,11,0.511922,0.512605,0.5,5.486,8.29412,0.5,
TT_20_0.25_21, 20, 16, 0.116,3.419,1.903,41,11,0.517388,0.51875,0.5,4.53367,5.3125,1,
TT_20_0.25_22, 20, 11, 0.531,10.394,3.512,41,9,0.483609,0.48393,0.464646,7.19376,8.54545,0.929293,
TT_20_0.25_23, 20, 15, 0.303,8.383,3.417,41,10,0.5,0.5,0.5,4.46698,5.46667,1,
TT_20_0.25_24, 20, 10, 0.082,2.23,0.606,41,4,0.5,0.5,0.5,1.43097,2,0.5,
TT_20_0.25_25, 20, 10, 0.469,6.607,2.619,41,7,0.5,0.5,0.5,4.15629,5.8,1,
TT_20_0.25_26, 20, 11, 0.312,4.95,1.834,41,6,0.5,0.5,0.5,5.20848,6.63636,1,
TT_20_0.25_27, 20, 13, 0.268,17.429,9.719,41,9,0.528851,0.530769,0.5,5.03713,6.69231,0.6,
TT_20_0.25_28, 20, 9, 1.024,40.613,13.096,41,5,0.5,0.5,0.5,9.3217,10.2222,1,
TT_20_0.25_29, 20, 9, 0.1,4.128,1.357,41,4,0.5,0.5,0.5,3.65076,4.33333,1,
TT_20_0.25_30, 20, 12, 0.222,5.881,2.826,41,8,0.519645,0.520833,0.5,2.23908,3.75,0.5,
TT_20_0.25_31, 20, 15, 0.113,4.203,2.46,41,10,0.511737,0.512121,0.5,6.9768,8.2,1,
TT_20_0.25_32, 20, 12, 0.106,3.87,1.649,41,8,0.5,0.5,0.5,5.26343,7.16667,1,
TT_20_0.25_33, 20, 16, 0.851,15.434,6.915,41,12,0.5,0.5,0.5,9.05275,12.5,1,
TT_20_0.25_34, 20, 10, 0.847,11.575,3.958,41,8,0.5,0.5,0.5,9.18025,12.3,1,
TT_20_0.25_35, 20, 9, 0.059,2.582,0.826,41,7,0.5,0.5,0.5,6.54295,6.66667,1,
TT_20_0.25_36, 20, 12, 0.22,5.8,2.87,41,8,0.507196,0.507353,0.5,3.97807,5.33333,0.5,
TT_20_0.25_37, 20, 9, 0.069,3.641,1.281,41,7,0.47119,0.472222,0.4375,8.61879,9.55556,1,
TT_20_0.25_38, 20, 12, 0.099,4.169,1.514,41,2,0.5,0.5,0.5,4.60756,6.58333,1,
TT_20_0.25_39, 20, 9, 0.379,12.955,4.832,41,4,0.5,0.5,0.5,3.56628,4.55556,1,
TT_20_0.25_40, 20, 13, 0.439,6.138,1.933,41,8,0.5,0.5,0.5,3.27375,4.30769,0.5,
TT_20_0.25_41, 20, 9, 0.31,7.218,2.155,41,6,0.5,0.5,0.5,6.23378,7.77778,0.5,
TT_20_0.25_42, 20, 8, 0.267,9.906,3.194,41,6,0.5,0.5,0.5,4.26457,6.125,1,
TT_20_0.25_43, 20, 12, 0.609,8.243,2.512,41,7,0.5,0.5,0.5,5.57434,6,1,
TT_20_0.25_44, 20, 10, 0.153,4.1,1.722,41,8,0.5,0.5,0.5,9.63352,10.4,1,
TT_20_0.25_45, 20, 13, 0.329,13.964,5.562,41,9,0.521486,0.523077,0.5,4.91916,6,1,
TT_20_0.25_46, 20, 12, 0.345,9.153,4.021,41,10,0.520416,0.520833,0.5,6.64348,8.58333,0.541667,
TT_20_0.25_47, 20, 12, 0.302,7.947,4.749,41,8,0.5,0.5,0.5,7.3466,13.9167,0.5,
TT_20_0.25_48, 20, 14, 1.857,55.141,38.971,41,11,0.525806,0.536333,0.488046,9.36075,15.1013,0.534213,
TT_20_0.25_49, 20, 14, 0.786,29.128,21.557,41,10,0.53436,0.538961,0.5,5.81482,7.71429,0.681818,
TT_20_0.50_0, 20, 5, 0.203,8.304,1.628,41,4,0.5,0.5,0.5,9.19676,9.2,1,
TT_20_0.50_1, 20, 10, 0.332,10.575,4.721,41,6,0.5,0.5,0.5,7.71441,8.1,1,
TT_20_0.50_2, 20, 4, 0.197,8.684,1.652,41,4,0.5,0.5,0.5,15,15,1,
TT_20_0.50_3, 20, 7, 0.984,18.023,5.31,41,4,0.5,0.5,0.5,4.56014,8.28571,0.5,
TT_20_0.50_4, 20, 15, 0.211,6.637,2.426,41,10,0.54089,0.544444,0.5,2.42778,3.2,0.666667,
TT_20_0.50_5, 20, 9, 0.427,14.58,13.226,41,5,0.5,0.5,0.5,3.11712,4.33333,0.5,
TT_20_0.50_6, 20, 9, 0.982,29.225,11.459,41,5,0.49812,0.498127,0.494382,3.66199,7,0.494382,
TT_20_0.50_7, 20, 6, 0.832,11.152,2.444,41,5,0.5,0.5,0.5,10.0415,11.5,1,
TT_20_0.50_8, 20, 7, 0.351,11.306,6.283,41,4,0.5,0.5,0.5,3.74689,5,1,
TT_20_0.50_9, 20, 6, 0.09,2.934,0.676,41,2,0.5,0.5,0.5,4.4814,4.5,1,
TT_20_0.50_10, 20, 8, 0.359,19.328,8.57,41,6,0.485643,0.485849,0.471698,4.71099,5.5,1,
TT_20_0.50_11, 20, 7, 0.245,7.534,2.135,41,5,0.5,0.5,0.5,4.6293,6,1,
TT_20_0.50_12, 20, 8, 2.588,393.322,27.548,41,6,0.5,0.5,0.5,6.24269,9,1,
TT_20_0.50_13, 20, 10, 0.382,11.166,3.735,41,6,0.5,0.5,0.5,3.43754,3.6,1,
TT_20_0.50_14, 20, 5, 0.127,4.797,0.971,41,4,0.5,0.5,0.5,6.93145,7.6,1,
TT_20_0.50_15, 20, 11, 0.649,5.56,2.749,41,7,0.518544,0.519481,0.5,2.99191,3.90909,0.5,
TT_20_0.50_16, 20, 7, 0.175,10.197,5.851,41,4,0.524411,0.52521,0.5,6.74644,8.14286,1,
TT_20_0.50_17, 20, 13, 0.289,7.893,3.777,41,9,0.501712,0.501722,0.5,3.71792,7.23077,0.5,
TT_20_0.50_18, 20, 8, 0.227,6.205,2.335,41,6,0.567859,0.572464,0.5,5.52124,12,1,
TT_20_0.50_19, 20, 7, 1.772,108.943,12.438,41,6,0.475387,0.47619,0.444444,8.12951,10.2857,1,
TT_20_0.50_20, 20, 8, 0.902,18.136,7.56,41,6,0.517351,0.517857,0.5,8.61542,10.5,1,
TT_20_0.50_21, 20, 6, 0.472,8.073,1.986,41,2,0.5,0.5,0.5,4.4814,4.5,1,
TT_20_0.50_22, 20, 6, 0.408,26.122,8.955,41,5,0.5,0.5,0.5,5.66964,9.33333,1,
TT_20_0.50_23, 20, 6, 1.423,52.687,18.151,41,4,0.450835,0.453252,0.406504,12.9099,13.3333,1,
TT_20_0.50_24, 20, 7, 0.435,12.442,4.528,41,4,0.5,0.5,0.5,3.38217,5.71429,0.5,
TT_20_0.50_25, 20, 9, 0.351,4.744,2.173,41,6,0.535832,0.538462,0.5,3.50403,3.66667,1,
TT_20_0.50_26, 20, 8, 0.169,5.108,1.457,41,2,0.5,0.5,0.5,6.20771,7.5,1,
TT_20_0.50_27, 20, 8, 0.3,4.817,1.514,41,6,0.535381,0.5375,0.5,7.18188,7.75,1,
TT_20_0.50_28, 20, 9, 1.402,41.693,19.456,41,4,0.515989,0.516908,0.5,4.6052,9,0.5,
TT_20_0.50_29, 20, 14, 0.588,18.061,11.037,41,12,0.54789,0.553444,0.448718,8.65196,11.1429,0.628866,
TT_20_0.50_30, 20, 7, 0.441,6.917,1.891,41,6,0.518997,0.519481,0.5,7.72597,10.2857,1,
TT_20_0.50_31, 20, 6, 0.312,4.327,0.992,41,4,0.5,0.5,0.5,2.06064,3,0.5,
TT_20_0.50_32, 20, 9, 1.01,30.715,19.44,41,6,0.526363,0.527778,0.5,3.29048,3.55556,1,
TT_20_0.50_33, 20, 8, 0.471,13.813,5.799,41,5,0.516398,0.516667,0.5,4.19734,4.375,1,
TT_20_0.50_34, 20, 9, 0.139,4.61,1.305,41,7,0.5,0.5,0.5,8.59059,9.33333,1,
TT_20_0.50_35, 20, 11, 0.664,19.178,15.649,41,8,0.547365,0.551383,0.5,4.5631,8.27273,0.5,
TT_20_0.50_36, 20, 5, 0.373,8.928,2.503,41,4,0.5,0.5,0.5,7.26583,7.8,1,
TT_20_0.50_37, 20, 5, 0.07,3.174,0.79,41,5,0.5,0.5,0.5,18,18,1,
TT_20_0.50_38, 20, 7, 0.637,27.338,6.99,41,6,0.450499,0.451499,0.432099,4.88548,6.14286,1,
TT_20_0.50_39, 20, 9, 0.565,9.298,3.214,41,6,0.5,0.5,0.5,4.74744,5.55556,1,
TT_20_0.50_40, 20, 11, 0.138,8.441,5.013,41,6,0.457161,0.468298,0.401961,3.36412,10.1818,0.401961,
TT_20_0.50_41, 20, 13, 1.209,29.511,21.867,41,8,0.556495,0.561765,0.5,5.74271,8.15385,0.5,
TT_20_0.50_42, 20, 7, 0.366,19.116,7.006,41,5,0.5,0.5,0.5,5.28524,5.71429,1,
TT_20_0.50_43, 20, 7, 0.122,3.495,1.176,41,6,0.489716,0.489796,0.482143,6.73763,8.14286,0.964286,
TT_20_0.50_44, 20, 13, 0.95,51.087,28.387,41,8,0.535572,0.539229,0.5,3.92402,6.23077,0.5,
TT_20_0.50_45, 20, 7, 0.427,5.843,2.262,41,4,0.537343,0.538776,0.5,3.60974,4.42857,1,
TT_20_0.50_46, 20, 5, 0.095,3.272,0.72,41,2,0.5,0.5,0.5,6.17801,7.2,1,
TT_20_0.50_47, 20, 7, 0.25,4.999,2.48,41,6,0.534288,0.535165,0.5,12.3793,14.2857,1,
TT_20_0.50_48, 20, 7, 0.771,32.136,12.584,41,6,0.423834,0.42623,0.396721,13.3278,18.1429,1,
TT_20_0.50_49, 20, 6, 0.324,4.985,1.613,41,5,0.474342,0.475,0.45,9,9,1,
TT_25_0.05_0, 25, 20, 0.123,7.893,4.082,51,15,0.5,0.5,0.5,6.83974,8.15,1,
TT_25_0.05_1, 25, 20, 0.213,12.295,4.606,51,15,0.509476,0.51,0.5,7.54817,8.2,1,
TT_25_0.05_2, 25, 20, 0.109,7.275,4.088,51,15,0.5,0.5,0.5,6.31594,9.7,0.5,
TT_25_0.05_3, 25, 20, 0.561,15.778,6.457,51,14,0.510116,0.510714,0.5,5.98399,7.7,1,
TT_25_0.05_4, 25, 21, 0.161,10.6,8.031,51,16,0.513194,0.514286,0.5,7.93212,8.85714,1,
TT_25_0.05_5, 25, 17, 0.096,6.415,3.142,51,12,0.5,0.5,0.5,5.26634,6.11765,1,
TT_25_0.05_6, 25, 21, 0.155,8.992,7.798,51,15,0.5,0.5,0.5,6.36547,9.19048,1,
TT_25_0.05_7, 25, 22, 0.437,17.047,6.925,51,16,0.516716,0.518595,0.5,6.47781,8.27273,1,
TT_25_0.05_8, 25, 19, 0.125,8.834,4.748,51,14,0.490924,0.491228,0.458333,5.64514,7.31579,0.916667,
TT_25_0.05_9, 25, 18, 0.218,10.489,5.932,51,13,0.5,0.5,0.5,6.4629,8.38889,1,
TT_25_0.05_10, 25, 20, 0.881,12.951,5.176,51,15,0.510622,0.510965,0.5,7.53876,10.45,1,
TT_25_0.05_11, 25, 22, 0.123,8.383,6.043,51,15,0.5,0.5,0.5,4.65636,5.40909,1,
TT_25_0.05_12, 25, 20, 0.122,6.723,4.2,51,12,0.5,0.5,0.5,3.82072,4.6,0.5,
TT_25_0.05_13, 25, 17, 0.355,9.873,4.268,51,13,0.5,0.5,0.5,6.83471,8.52941,1,
TT_25_0.05_14, 25, 21, 0.528,14.499,7.659,51,15,0.514811,0.515528,0.5,4.7549,6.71429,0.565217,
TT_25_0.05_15, 25, 22, 0.475,18.78,11.972,51,15,0.5,0.5,0.5,5.7589,6.68182,1,
TT_25_0.05_16, 25, 21, 0.937,10.862,4.529,51,15,0.5,0.5,0.5,5.14978,9,0.5,
