Name, n, |M|, XMIN
TT_25_0.05_40, 25, 21, 0,-120,-76,-2,-3,-119,-30,-91,-75,-48,-76,-37,-49,-2,-117,-20,-3,0,-30,-21,-35,-10,-90,-1,-22,
TT_25_0.05_41, 25, 21, -130,-32,-2,-7,-27,-31,-26,-3,-50,-53,-126,-85,-11,-30,-34,0,-132,0,-34,-83,-79,-129,-13,-84,-128,
TT_25_0.05_42, 25, 21, -26,-19,-2,-3,-112,-94,-19,-52,-3,-51,0,-20,-77,-77,-79,-40,-25,0,-43,-42,-112,-92,-18,-25,0,
TT_25_0.05_43, 25, 22, -27,-103,-46,-34,0,-9,-27,-127,-81,-12,0,-65,-12,-99,-126,-130,-2,-50,-69,-69,-48,-80,-9,-29,0,
TT_25_0.05_44, 25, 21, -114,-138,-58,-17,-14,-82,-118,-121,-117,0,-136,-13,-34,0,-38,0,0,-35,-34,-15,-85,-63,-49,-84,-45,
TT_25_0.05_45, 25, 19, -104,-21,-18,-78,-40,-2,-19,0,-58,-98,-1,-54,-21,-19,-21,-82,0,-1,-41,-36,-39,-95,-38,0,-82,
TT_25_0.05_46, 25, 18, -16,-29,-49,0,-90,-99,-17,-2,-58,-1,-32,-5,-7,-31,-89,-4,0,-49,-92,-50,0,-31,-63,-27,-16,
TT_25_0.05_47, 25, 21, -1,-138,-31,-73,0,-134,-1,-28,-52,-24,0,-86,-20,-133,-84,-33,-54,-55,-20,-20,-134,0,-137,-22,-68,
TT_25_0.05_48, 25, 18, -24,-3,0,-44,-106,-9,-55,0,-106,-21,0,-107,-106,-110,-11,0,-8,-45,-44,-116,-63,-58,-47,0,-15,
TT_25_0.05_49, 25, 19, -53,-2,0,-54,-124,-30,-99,-9,0,-87,-101,-84,-15,0,-59,-59,-119,-59,-85,-12,-12,-20,-54,-25,0,
TT_25_0.25_0, 25, 17, -42,-96,0,-38,0,0,0,-6,-108,-57,-44,0,-111,0,0,-27,-5,-103,-14,-45,-117,-2,0,-98,-108,
TT_25_0.25_1, 25, 16, -9,0,-97,-90,0,-146,-15,-107,-119,-89,-109,-1,0,-100,0,-74,-1,0,-116,0,-4,0,-54,-102,-97,
TT_25_0.25_2, 25, 13, -25,-70,-1,-38,0,0,-82,0,0,-69,-106,-69,0,0,-127,0,-37,-7,-1,-90,-117,-1,0,-118,0,
TT_25_0.25_3, 25, 19, -121,-47,-53,-3,-20,-6,-57,-106,-2,0,-103,-21,0,-96,-114,-1,0,0,-95,0,-1,-16,-45,-1,-73,
TT_25_0.25_4, 25, 14, 0,-95,-4,-68,-138,-90,0,-23,-138,-98,-10,-47,0,0,0,0,0,-2,-9,-11,-96,-21,-112,0,-45,
TT_25_0.25_5, 25, 18, -9,-88,0,-2,-73,-10,-35,-53,-93,-72,0,-5,-2,-121,0,-99,-75,0,-8,0,-22,-20,-84,-7,-11,
TT_25_0.25_6, 25, 17, -63,-4,-77,-35,-104,0,0,-119,-62,-8,-134,-82,-3,-86,-106,-4,-15,-1,-3,0,0,-106,-9,0,-35,
TT_25_0.25_7, 25, 19, -11,-2,-78,-7,-1,-1,-2,-83,0,-94,-74,-68,-66,-122,-108,-2,-33,-12,-7,-4,-2,-1,-102,-64,-31,
TT_25_0.25_8, 25, 8, -7,-53,-26,-1,-98,-1,-18,-2,-103,-96,0,-45,0,-11,0,-53,0,-2,0,-2,0,-112,0,0,-48,
TT_25_0.25_9, 25, 21, -26,-8,0,-77,-6,-18,-127,-105,-64,-60,-80,-45,-48,-8,-8,-102,-38,-3,0,0,-37,-18,-56,-98,-89,
TT_25_0.25_10, 25, 18, -65,-97,0,-1,-1,-79,-40,0,-6,-95,-30,-123,-64,0,-94,-2,0,-1,-25,-18,0,-71,-3,-42,-1,
TT_25_0.25_11, 25, 15, -77,0,-41,0,0,0,0,0,0,-48,-91,0,-40,-69,-19,-59,-91,-1,-101,-95,-42,-19,0,0,-18,
TT_25_0.25_12, 25, 14, -1,-38,-24,-88,-101,0,0,-35,0,-59,-59,-18,0,-2,-97,-46,-2,-10,-78,-10,0,-1,-65,-3,0,
TT_25_0.25_13, 25, 17, -7,-141,0,-86,-131,-23,-114,-69,-103,-86,-18,0,-24,0,-11,-50,-1,-1,-1,-72,-88,-3,-26,0,-53,
TT_25_0.25_14, 25, 11, -1,-95,-24,0,0,0,-57,-1,-2,-31,0,-43,-27,-40,-83,-34,0,-67,-65,0,0,-1,-81,0,0,
TT_25_0.25_15, 25, 12, 0,-63,-86,-103,0,-77,0,-68,-10,0,-45,-6,-3,0,-12,-125,0,-8,0,-70,0,-116,-11,-33,0,
TT_25_0.25_16, 25, 17, -26,-12,-32,0,-2,-4,-5,-125,0,-97,-1,-76,-60,-15,-11,0,-4,-41,-72,-82,-116,0,-20,-3,-78,
TT_25_0.25_17, 25, 17, 0,-5,0,-46,0,-73,0,0,-2,-72,-89,0,-98,-35,-44,-76,-3,0,-108,-9,-1,-120,0,-35,-67,
