Name, n, |M|, distribution
TT_25_0.05_40, 25, 21, 0,-110.05,-68.32,-0.85,-1.99,-108.63,-25.005,-86.797,-67.168,-44.682,-67.512,-37,-45.318,-0.827,-107.32,-16.02,-2.01,0,-25,-16.944,-29.995,-10,-85.203,-0.323,-18.036,
TT_25_0.05_41, 25, 21, -110.25,-24.144,-1.032,-4.075,-18.844,-23.068,-18.088,-1.968,-46.43,-49.57,-106.28,-72.696,-7.934,-21.856,-34,0,-111.58,0,-34,-71.28,-67.36,-108.22,-9.991,-71.664,-108.67,
TT_25_0.05_42, 25, 21, -21.98,-14.56,-2,-1.992,-107.22,-89.437,-14.383,-48.458,-2.008,-47.542,0,-15.557,-69.024,-68.688,-71.288,-35.095,-21.024,0,-37.95,-36.955,-106.78,-87.563,-13.5,-20.996,0,
TT_25_0.05_43, 25, 22, -19.48,-98.563,-39.874,-26.57,0,-4.554,-19.39,-116.99,-76.904,-7.182,0,-58,-7.101,-94.437,-116.05,-119.96,-0.774,-44.288,-61.888,-62.112,-41.838,-76.096,-4.389,-21.56,0,
TT_25_0.05_44, 25, 21, -100.923,-133.07,-54.661,-10.884,-8.116,-74.152,-104.356,-107.716,-103.005,0,-130.93,-7.172,-26.21,0,-30.35,0,0,-27.635,-26.805,-8.828,-76.768,-59.339,-46.06,-76.08,-41.94,
TT_25_0.05_45, 25, 19, -104,-13.464,-10.836,-70.2,-32.915,-2,-11.392,0,-54.535,-93.401,-0.512,-50.465,-13.32,-11.431,-13.557,-73.816,0,-0.488,-41,-28.085,-31.34,-90.599,-30.66,0,-73.984,
TT_25_0.05_46, 25, 18, -13.105,-23.144,-42.874,0,-80.883,-99,-13.898,-0.41,-58,-0.404,-26.048,-2.798,-4.432,-24.764,-79.775,-1.956,0,-43.186,-83.342,-43.94,0,-31,-63,-21.044,-12.997,
TT_25_0.05_47, 25, 21, -0.497,-117.94,-28.505,-68.976,0,-113.66,-0.503,-25.495,-44.699,-16.036,0,-81.572,-12.004,-113.34,-79.428,-33,-47.126,-48.175,-11.828,-12.256,-113.85,0,-117.21,-13.876,-64.024,
TT_25_0.05_48, 25, 18, -21.435,-1.696,0,-35.468,-88.126,-6.632,-51.472,0,-88.486,-18.565,0,-89.063,-87.55,-91.775,-8.964,0,-5.672,-36.06,-35.144,-116,-63,-54.528,-37.328,0,-13.036,
TT_25_0.05_49, 25, 19, -40.91,-2,0,-41.952,-119.03,-27.55,-94.545,-5.892,0,-78.984,-96.455,-75.84,-12.924,0,-47.114,-47.084,-113.97,-59,-77.176,-9.027,-9.081,-18.076,-41.94,-22.45,0,
TT_25_0.25_0, 25, 17, -35.21,-78.576,0,-30.016,0,0,0,-3.57,-89.793,-48.648,-36.336,0,-93.009,0,0,-19.958,-3.988,-97.83,-11.43,-37.832,-112.17,-1.012,0,-79.793,-89.829,
TT_25_0.25_1, 25, 16, -6.018,0,-72.448,-66.384,0,-140.7,-11.982,-83.568,-114.3,-64.68,-84.32,-0.512,0,-90.613,0,-50.72,-0.488,0,-107.126,0,-4,0,-54,-77.88,-88.261,
TT_25_0.25_2, 25, 13, -25,-52.405,-1,-34.528,0,0,-64.279,0,0,-50.604,-90.9,-50.676,0,0,-111.73,0,-33.472,-7,-0.485,-72.036,-102.08,-0.515,0,-103.29,0,
TT_25_0.25_3, 25, 19, -116.02,-43.514,-40.816,-3,-8.452,-1.791,-45.008,-92.194,-0.433,0,-89.761,-10.137,0,-82.806,-108.98,-0.533,0,0,-81.239,0,-0.467,-12.486,-33.336,-0.187,-60.84,
TT_25_0.25_4, 25, 14, 0,-80.879,-4,-59.968,-128.02,-76.779,0,-19.416,-128.18,-84.707,-7.222,-38.92,0,0,0,0,0,-2,-9,-7.778,-82.635,-17.584,-101.8,0,-37.112,
TT_25_0.25_5, 25, 18, -9,-75.848,0,-1.008,-61.384,-4.038,-31.528,-49.472,-84.261,-60.2,0,-3.482,-0.992,-121,0,-89.721,-62.568,0,-6.518,0,-19.09,-16.91,-75.018,-2.986,-4.976,
TT_25_0.25_6, 25, 17, -55.937,-2.02,-69.16,-28.357,-94.613,0,0,-109.07,-54.48,-5.024,-123.85,-73.279,-1.008,-77.36,-97.108,-1.98,-15,-1,-3,0,0,-96.08,-4.968,0,-27.706,
