Name, n, |M|, distribution
TT_25_0.05_40, 25, 21, 0,-110.48,-69.432,-0.453,-1.847,-110.1,-24.415,-85.879,-65.776,-44.059,-67.792,-37,-45.941,-1.331,-105.42,-16.428,-2.15,0,-26.34,-16.244,-29.245,-9.998,-86.121,-0.213,-18.327,
TT_25_0.05_41, 25, 21, -100,-32,-2,-1,-22.84,-19.108,-17.8,-1,-43,-53,-126,-61,-11,-14.252,-34,0,-112,0,-34,-75,-63,-89,-10,-84,-118,
TT_25_0.05_42, 25, 21, -22,-10.033,-2,-1,-102,-85,-19,-45,-3,-51,0,-14.033,-69,-61,-79,-30,-25,0,-43,-37,-112,-92,-14.934,-17,0,
TT_25_0.05_43, 25, 22, -21.525,-95.611,-39.832,-28.455,0,-6.078,-18.44,-121.12,-79.448,-4.485,0,-61.192,-7.962,-97.389,-116.1,-115.78,-1.128,-43.892,-61.874,-58.934,-42.276,-73.552,-4.347,-18.58,0,
TT_25_0.05_44, 25, 21, -100.58,-133.18,-54.521,-9.94,-7.291,-73.959,-104.211,-107.437,-103.77,0,-130.819,-7.675,-26.095,0,-29.905,0,0,-28.109,-26.889,-10.091,-76.48,-59.478,-46.071,-76.56,-41.928,
TT_25_0.05_45, 25, 19, -104,-18,-3,-62,-30,-2,-19,0,-51,-98,0,-54,-12,-13,-9,-82,0,-1,-41,-36,-34,-86,-23,0,-74,
TT_25_0.05_46, 25, 18, -13.204,-22.94,-42.976,0,-79.569,-99,-14.156,-0.626,-58,-0.261,-26.9,-4.069,-2.704,-24.004,-79.118,-2.338,0,-43.24,-85.313,-43.784,0,-31,-63,-21.156,-12.639,
TT_25_0.05_47, 25, 21, -1,-118,-31,-73,0,-124,0,-23,-38,-16,0,-86,-8,-93,-75,-33,-47,-55,-20,-4,-104,0,-137,-18,-60,
TT_25_0.05_48, 25, 18, -20.64,-1.878,0,-32.834,-90.988,-5.43,-50.835,0,-86.551,-19.36,0,-87.299,-89.602,-90.56,-8.316,0,-6.692,-39.912,-29.81,-116,-63,-55.165,-41.444,0,-13.684,
TT_25_0.05_49, 25, 19, -35,-2,0,-42.24,-124,-25,-99,-9,0,-87,-92,-68,-11,0,-47,-53,-109,-59,-77,-6,-9,-20,-41.76,-25,0,
TT_25_0.25_0, 25, 17, -34.727,-77.892,0,-29.735,0,0,0,-3.49,-89.91,-48.183,-37.08,0,-93.539,0,0,-21.12,-3.99,-98.119,-11.509,-37.152,-111.88,-1.007,0,-81.61,-88.047,
TT_25_0.25_1, 25, 16, -3,0,-97,-67.504,0,-146,-15,-92.664,-109,-61.832,-61,-1,0,-100,0,-58,0,0,-98,0,-4,0,-54,-62,-88,
TT_25_0.25_2, 25, 13, -25,-52.738,-1,-33.891,0,0,-64.468,0,0,-50.838,-91.17,-50.082,0,0,-111.71,0,-34.109,-7,-0.613,-71.874,-102.55,-0.387,0,-102.57,0,
TT_25_0.25_3, 25, 19, -113.77,-41.456,-42.616,-3,-11.222,-1.832,-39.944,-90.952,-0.041,0,-91.498,-7.824,0,-76.605,-111.23,-0.356,0,0,-86.945,0,-0.644,-14.544,-30.352,-0.081,-67.088,
TT_25_0.25_4, 25, 14, 0,-77.432,-4,-52.4,-137.79,-89.397,0,-22.65,-128.02,-71.558,-9.7,-39.008,0,0,0,0,0,-2,-9,-5.3,-86.613,-14.35,-92.19,0,-44.592,
TT_25_0.25_5, 25, 18, -9,-80.112,0,-0.728,-59.36,-5.66,-30.723,-50.277,-83.667,-59.816,0,-3.842,-1.272,-121,0,-89.838,-60.712,0,-6.158,0,-18.874,-17.126,-75.495,-2.908,-3.432,
TT_25_0.25_6, 25, 17, -57.893,-1.943,-68.63,-27.283,-95.296,0,0,-109.569,-53.951,-5.197,-124.42,-72.548,-1.02,-78.416,-97.153,-2.053,-14.992,-0.998,-2.996,0,0,-95.01,-4.781,0,-26.817,
TT_25_0.25_7, 25, 19, -7.845,-0.688,-64.587,-7,-0.999,-0.534,-0.52,-68.614,0,-90.3,-59.026,-54.712,-52.056,-117.23,-102.699,-1.999,-29.135,-9.024,-6.999,-1.121,-0.792,-0.464,-96.769,-63.999,-28.864,
TT_25_0.25_8, 25, 8, -7,-46,-26,-1,-78,-1,-14,-2,-73,-86,0,-45,0,-11,0,-53,0,-2,0,-2,0,-112,0,0,-48,
TT_25_0.25_9, 25, 21, -24.742,-2.603,0,-65.499,-2.255,-6.379,-117.15,-102.1,-56.454,-57.798,-78.047,-30.936,-36.144,-6.397,-0.748,-94.359,-30.122,-0.264,0,0,-8.558,-9.054,-56,-80.75,-87.641,
