Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
wt40-0, 40, 0, 302.525,2574.95,0,41,1,0,0,1,
wt40-1, 40, 10, 119.258,1706.93,6269.64,37,6,0.610757,0.683333,0.333333,
wt40-2, 40, 2, 201.626,1425.93,449.572,40,2,0.5,0.5,0.5,
wt40-3, 40, 6, 145.842,2500.93,2184.27,39,2,0.5,0.5,0.5,
wt40-4, 40, 4, 61.532,901.437,639.874,38,2,0.5,0.5,0.5,
wt40-5, 40, 0, 216.339,6289.11,0,41,1,0,0,1,
wt40-6, 40, 0, 1049.6,4985.3,0,41,1,0,0,1,
