Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
10-instance-11, 10, 3, 0,0.004,0.181,10,200,1,0.333333,0,
10-instance-12, 10, 0, 0.001,0.001,0,11,0,0,0,1,
10-instance-13, 10, 3, 0.001,0.002,0.182,10,200,1,0.333333,0,
10-instance-14, 10, 0, 0.001,0.002,0,11,0,0,0,1,
10-instance-15, 10, 0, 0,0.004,0,11,0,0,0,1,
10-instance-16, 10, 0, 0.001,0.005,0,11,0,0,0,1,
10-instance-17, 10, 0, 0.001,0.002,0,11,0,0,0,1,
10-instance-18, 10, 5, 0.002,0.005,0.156,10,200,1,0.2,0,
10-instance-19, 10, 2, 0,0.003,0.18,10,200,1,0.5,0,
10-instance-20, 10, 0, 0.001,0.002,0,11,0,0,0,1,
10-instance-21, 10, 0, 0,0.002,0,11,0,0,0,1,
10-instance-22, 10, 4, 0.002,0.003,0.252,8,200,1,0.5,0,
10-instance-23, 10, 2, 0.001,0.002,0.157,10,200,1,0.5,0,
10-instance-24, 10, 2, 0.001,0.004,0.242,10,200,1,0.5,0,
