Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
10-instance-23, 10, 2, 0.002,0.004,0.229,10,2,0.249997,0.5,0.498333,
10-instance-24, 10, 2, 0.001,0.007,0.169,10,2,0.249997,0.5,0.498333,
10-instance-25, 10, 4, 0.003,0.018,0.109,9,2,0.0625,0.5,0.5,
10-instance-26, 10, 0, 0.002,0.003,0,11,0,1,-nan(ind),1,
10-instance-27, 10, 4, 0.001,0.01,0.137,9,2,0.0625,0.5,0.5,
10-instance-28, 10, 7, 0.002,0.006,0.126,7,4,0.00231475,0.428571,0.332941,
10-instance-29, 10, 2, 0.001,0.003,0.193,10,2,0.249997,0.5,0.498333,
10-instance-30, 10, 0, 0.001,0.002,0,11,0,1,-nan(ind),1,
10-instance-31, 10, 0, 0.001,0.005,0,11,0,1,-nan(ind),1,
10-instance-32, 10, 0, 0.001,0.006,0,11,0,1,-nan(ind),1,
10-instance-33, 10, 0, 0.001,0.002,0,11,0,1,-nan(ind),1,
10-instance-34, 10, 2, 0.002,0.014,0.247,10,2,0.249997,0.5,0.498333,
10-instance-35, 10, 0, 0.001,0.005,0,11,0,1,-nan(ind),1,
10-instance-36, 10, 4, 0.009,0.02,0.108,10,4,0.00390599,0.25,0.248571,
10-instance-37, 10, 2, 0.001,0.004,0.204,10,2,0.249997,0.5,0.498333,
10-instance-38, 10, 2, 0.003,0.004,0.185,10,2,0.249997,0.5,0.498333,
10-instance-39, 10, 2, 0,0.003,0.184,10,2,0.249997,0.5,0.498333,
10-instance-40, 10, 3, 0.002,0.006,0.116,10,3,0.0370366,0.333333,0.332308,
10-instance-41, 10, 3, 0.014,0.048,0.49,10,3,0.296296,0.666667,0.666154,
10-instance-42, 10, 0, 0,0.002,0,11,0,1,-nan(ind),1,
10-instance-43, 10, 2, 0.002,0.005,0.182,10,2,0.249997,0.5,0.498333,
10-instance-44, 10, 2, 0.001,0.005,0.235,10,2,0.249997,0.5,0.498333,
10-instance-45, 10, 0, 0.001,0.003,0,11,0,1,-nan(ind),1,
10-instance-46, 10, 0, 0.009,0.031,0,11,0,1,-nan(ind),1,
10-instance-47, 10, 0, 0,0.002,0,11,0,1,-nan(ind),1,
10-instance-48, 10, 0, 0.001,0.004,0,11,0,1,-nan(ind),1,
10-instance-49, 10, 0, 0.001,0.002,0,11,0,1,-nan(ind),1,
10-instance-50, 10, 3, 0.001,0.005,0.113,10,3,0.0370366,0.333333,0.332308,
20-instance-1, 20, 6, 0.009,0.094,0.168,17,4,0.0156247,0.5,0.49875,
20-instance-2, 20, 0, 0.003,0.015,0,21,0,1,-nan(ind),1,
20-instance-3, 20, 0, 0.011,0.183,0,21,0,1,-nan(ind),1,
20-instance-4, 20, 4, 0.003,0.011,0.099,18,2,0.0625,0.5,0.5,
20-instance-5, 20, 0, 0.001,0.007,0,21,0,1,-nan(ind),1,
20-instance-6, 20, 7, 0.009,0.114,0.13,18,6,7.99803e-05,0.285714,0.197647,
20-instance-7, 20, 8, 0.002,0.014,0.07,18,5,0.000244102,0.375,0.248889,
20-instance-8, 20, 8, 0.019,0.134,0.044,20,8,5.95723e-08,0.125,0.124444,
20-instance-9, 20, 9, 0.003,0.061,0.142,16,6,0.00236035,0.555556,0.284211,
20-instance-10, 20, 2, 0.002,0.01,0.149,20,2,0.249997,0.5,0.498333,
20-instance-11, 20, 2, 0.001,0.011,0.149,20,2,0.249997,0.5,0.498333,
20-instance-12, 20, 8, 0.001,0.011,0.031,18,6,3.55822e-06,0.25,0.146667,
20-instance-13, 20, 9, 0.001,0.012,0.08,15,5,0.00462934,0.555556,0.497895,
20-instance-14, 20, 6, 0.01,0.12,0.071,19,3,0.00137173,0.333333,0.3325,
20-instance-15, 20, 15, 0.013,0.13,0.127,14,4,3.56797e-05,0.533333,0.332,
20-instance-16, 20, 0, 0.009,0.093,0,21,0,1,-nan(ind),1,
20-instance-17, 20, 6, 0.001,0.009,0.029,20,6,2.14266e-05,0.166667,0.165,
20-instance-18, 20, 9, 0.001,0.02,0.183,19,8,3.03424e-07,0.222222,0.142105,
20-instance-19, 20, 0, 0.001,0.011,0,21,0,1,-nan(ind),1,
20-instance-20, 20, 9, 0.011,0.108,0.157,19,6,7.93529e-07,0.222222,0.165789,
20-instance-21, 20, 11, 0.012,0.145,0.834,17,8,8.57168e-05,0.454545,0.33,
20-instance-22, 20, 4, 0.009,0.157,0.526,20,4,0.316404,0.75,0.748571,
20-instance-23, 20, 5, 0.001,0.01,0.097,20,5,0.00032,0.2,0.2,
20-instance-24, 20, 10, 0.001,0.01,0.215,19,9,4.49221e-08,0.2,0.14,
20-instance-25, 20, 0, 0.002,0.025,0,21,0,1,-nan(ind),1,
20-instance-26, 20, 10, 0.003,0.078,0.267,18,5,9.77665e-05,0.4,0.375,
20-instance-27, 20, 0, 0.001,0.011,0,21,0,1,-nan(ind),1,
20-instance-28, 20, 11, 0.002,0.022,0.114,17,8,1.74552e-08,0.272727,0.120476,
20-instance-29, 20, 6, 0.008,0.156,0.228,19,5,0.00137171,0.333333,0.33125,
20-instance-30, 20, 8, 0.01,0.158,0.194,18,7,1.18519e-05,0.25,0.2,
20-instance-31, 20, 5, 0.001,0.019,0.478,19,4,0.0740741,0.6,0.5,
20-instance-32, 20, 10, 0.01,0.106,0.185,16,8,2.37033e-05,0.4,0.2,
20-instance-33, 20, 0, 0,0.005,0,21,0,1,-nan(ind),1,
20-instance-34, 20, 0, 0.001,0.007,0,21,0,1,-nan(ind),1,
20-instance-35, 20, 8, 0.002,0.041,0.187,16,7,0.000391028,0.375,0.373333,
20-instance-36, 20, 3, 0.004,0.029,0.102,20,3,0.0370366,0.333333,0.332308,
20-instance-37, 20, 5, 0.011,0.153,0.105,20,5,0.00032,0.2,0.2,
20-instance-38, 20, 5, 0.001,0.009,0.102,20,5,0.00032,0.2,0.2,
20-instance-39, 20, 0, 0.001,0.021,0,21,0,1,-nan(ind),1,
20-instance-40, 20, 9, 0.004,0.046,0.383,17,6,0.000578637,0.444444,0.331579,
20-instance-41, 20, 7, 0.003,0.031,0.257,18,7,0.00265556,0.428571,0.428235,
20-instance-42, 20, 5, 0.011,0.061,0.5,18,4,0.0740741,0.6,0.5,
20-instance-43, 20, 8, 0.009,0.12,0.18,17,7,0.00303407,0.5,0.4,
20-instance-44, 20, 5, 0.007,0.046,0.46,18,4,0.0740741,0.6,0.5,
20-instance-45, 20, 11, 0.013,0.125,0.43,17,9,2.80862e-05,0.454545,0.199048,
20-instance-46, 20, 6, 0.001,0.011,0.022,20,6,2.14266e-05,0.166667,0.165,
20-instance-47, 20, 8, 0.019,0.206,0.186,17,4,0.0197743,0.625,0.497778,
20-instance-48, 20, 2, 0.008,0.049,0.149,20,2,0.249997,0.5,0.498333,
20-instance-49, 20, 2, 0.001,0.012,0.209,20,2,0.249997,0.5,0.498333,
20-instance-50, 20, 3, 0.009,0.204,0.38,20,3,0.296294,0.666667,0.664615,
30-instance-1, 30, 7, 0.013,0.279,0.154,26,5,0.018518,0.571429,0.498235,
30-instance-2, 30, 8, 0.003,0.038,0.188,29,5,0.0012358,0.5,0.248889,
30-instance-3, 30, 7, 0.001,0.018,0.066,28,6,7.99803e-05,0.285714,0.197647,
30-instance-4, 30, 0, 0.011,0.164,0,31,0,1,-nan(ind),1,
30-instance-5, 30, 15, 0.01,0.043,0.041,30,15,2.27249e-18,0.0666667,0.066,
30-instance-6, 30, 10, 0.009,0.108,0.244,26,8,0.00303385,0.6,0.33,
30-instance-7, 30, 2, 0,0.008,0.146,30,2,0.249997,0.5,0.498333,
30-instance-8, 30, 8, 0.009,0.211,0.034,30,8,5.95723e-08,0.125,0.124444,
30-instance-9, 30, 15, 0.011,0.204,0.468,26,10,1.00981e-10,0.266667,0.132,
30-instance-10, 30, 13, 0.003,0.054,0.643,25,9,3.64163e-08,0.307692,0.146957,
30-instance-11, 30, 4, 0.002,0.028,0.523,30,4,0.316404,0.75,0.748571,
30-instance-12, 30, 17, 0.009,0.06,0.451,26,12,5.15529e-16,0.176471,0.0692593,
30-instance-13, 30, 5, 0.012,0.11,0.488,29,4,0.00925926,0.4,0.333333,
30-instance-14, 30, 14, 0.013,0.159,0.448,26,13,1.2742e-12,0.142857,0.1225,
30-instance-15, 30, 9, 0.015,0.292,0.282,29,8,7.93529e-07,0.222222,0.165789,
30-instance-16, 30, 0, 0.019,0.365,0,31,0,1,-nan(ind),1,
30-instance-17, 30, 3, 0.001,0.033,0.376,30,3,0.296294,0.666667,0.664615,
30-instance-18, 30, 13, 0.012,0.22,0.343,26,10,2.67557e-05,0.538462,0.197826,
30-instance-19, 30, 21, 0.016,0.291,0.879,24,12,3.20161e-15,0.285714,0.108387,
30-instance-20, 30, 7, 0.008,0.102,0.134,28,6,7.99803e-05,0.285714,0.197647,
30-instance-21, 30, 4, 0.002,0.015,0.102,28,2,0.0625,0.5,0.5,
30-instance-22, 30, 17, 0.01,0.226,0.503,26,14,1.03264e-15,0.176471,0.0818519,
30-instance-23, 30, 11, 0.012,0.206,0.31,24,7,0.000809916,0.545455,0.398095,
30-instance-24, 30, 13, 0.017,0.337,0.286,23,7,2.42758e-06,0.384615,0.282609,
30-instance-25, 30, 15, 0.014,0.243,0.346,26,12,1.33063e-12,0.2,0.102,
30-instance-26, 30, 6, 0.014,0.105,0.024,30,6,2.14266e-05,0.166667,0.165,
30-instance-27, 30, 14, 0.02,0.362,0.571,23,6,3.68937e-07,0.357143,0.2975,
30-instance-28, 30, 5, 0.003,0.083,0.323,29,4,0.0740741,0.6,0.5,
30-instance-29, 30, 9, 0.01,0.069,0.095,26,3,0.0260115,0.666667,0.664211,
30-instance-30, 30, 3, 0.003,0.048,0.123,30,3,0.0370366,0.333333,0.332308,
30-instance-31, 30, 6, 0.011,0.263,0.123,29,4,0.0156247,0.5,0.49875,
30-instance-32, 30, 11, 0.006,0.087,0.288,26,6,4.57706e-05,0.454545,0.248571,
30-instance-33, 30, 12, 0.01,0.244,0.647,28,10,2.55805e-08,0.25,0.196364,
30-instance-34, 30, 14, 0.015,0.162,0.725,26,13,3.26726e-10,0.214286,0.163333,
30-instance-35, 30, 10, 0.017,0.201,0.288,28,9,4.49221e-08,0.2,0.14,
30-instance-36, 30, 6, 0.011,0.172,0.125,28,4,0.0742535,0.666667,0.43375,
30-instance-37, 30, 7, 0.015,0.243,0.198,29,6,0.000144662,0.285714,0.247059,
30-instance-38, 30, 3, 0.013,0.202,0.115,30,3,0.0370366,0.333333,0.332308,
30-instance-39, 30, 7, 0.014,0.229,0.23,28,7,0.00265556,0.428571,0.428235,
30-instance-40, 30, 0, 0.012,0.151,0,31,0,1,-nan(ind),1,
30-instance-41, 30, 12, 0.018,0.275,0.477,23,10,0.00137163,0.583333,0.496364,
30-instance-42, 30, 13, 0.02,0.318,0.761,25,12,2.21461e-07,0.307692,0.305217,
30-instance-43, 30, 7, 0.011,0.285,0.031,30,7,1.21357e-06,0.142857,0.14,
30-instance-44, 30, 9, 0.015,0.339,0.427,27,8,1.9995e-05,0.333333,0.198947,
30-instance-45, 30, 8, 0.002,0.021,0.132,26,5,0.000342929,0.375,0.333333,
30-instance-46, 30, 21, 0.012,0.221,0.68,21,14,5.07246e-14,0.333333,0.12871,
30-instance-47, 30, 17, 0.013,0.197,0.49,25,12,1.46668e-13,0.176471,0.163704,
30-instance-48, 30, 9, 0.015,0.226,0.348,27,7,0.00292942,0.555556,0.331579,
30-instance-49, 30, 14, 0.012,0.174,0.26,28,8,1.47075e-12,0.142857,0.14,
30-instance-50, 30, 4, 0.005,0.052,0.267,28,2,0.0625,0.5,0.5,
40-instance-1, 40, 15, 0.016,0.121,0.575,34,12,4.28256e-10,0.266667,0.162,
40-instance-2, 40, 7, 0.004,0.068,0.375,39,6,0.0937496,0.714286,0.665882,
40-instance-3, 40, 9, 0.019,0.369,0.33,35,5,0.0048597,0.555556,0.497895,
40-instance-4, 40, 17, 0.022,0.501,1.144,31,15,2.03553e-09,0.352941,0.195185,
40-instance-5, 40, 11, 0.022,0.593,1.125,36,9,0.109682,0.818182,0.79619,
40-instance-6, 40, 4, 0.008,0.249,0.097,40,4,0.00390599,0.25,0.248571,
40-instance-7, 40, 3, 0.016,0.401,0.437,40,3,0.296296,0.666667,0.666154,
40-instance-8, 40, 27, 0.02,0.318,4.432,26,20,3.91926e-17,0.296296,0.116757,
40-instance-9, 40, 11, 0.004,0.084,0.325,35,7,0.000101591,0.454545,0.33,
40-instance-10, 40, 10, 0.013,0.171,0.269,35,4,8.5721e-05,0.4,0.33,
40-instance-11, 40, 12, 0.018,0.481,0.261,34,8,0.000101246,0.5,0.3,
40-instance-12, 40, 17, 0.013,0.416,0.745,32,14,6.77001e-09,0.411765,0.138519,
40-instance-13, 40, 11, 0.013,0.31,0.366,32,6,0.00111794,0.545455,0.445714,
40-instance-14, 40, 13, 0.02,0.49,0.668,34,13,5.2613e-09,0.230769,0.226087,
40-instance-15, 40, 18, 0.018,0.446,1.231,31,12,1.54075e-11,0.277778,0.173571,
40-instance-16, 40, 18, 0.019,0.462,0.712,31,15,1.35943e-10,0.333333,0.212143,
40-instance-17, 40, 23, 0.021,0.535,0.873,31,15,2.83497e-19,0.217391,0.0627273,
40-instance-18, 40, 11, 0.014,0.294,0.242,34,7,2.80862e-05,0.454545,0.199048,
40-instance-19, 40, 14, 0.036,0.501,0.392,31,9,4.35477e-06,0.428571,0.361667,
40-instance-20, 40, 0, 0.01,0.124,0,41,0,1,-nan(ind),1,
40-instance-21, 40, 19, 0.016,0.352,0.826,28,15,1.945e-08,0.421053,0.303918,
40-instance-22, 40, 8, 0.009,0.092,0.208,36,5,0.00274343,0.5,0.333333,
40-instance-23, 40, 19, 0.024,0.52,1.18,32,15,5.33879e-08,0.473684,0.176897,
40-instance-24, 40, 13, 0.003,0.043,0.368,37,11,1.18437e-09,0.230769,0.141304,
40-instance-25, 40, 5, 0.014,0.428,0.323,39,4,0.00925926,0.4,0.333333,
40-instance-26, 40, 9, 0.009,0.26,0.462,38,8,0.00127986,0.555556,0.246842,
40-instance-27, 40, 20, 0.013,0.232,0.594,31,13,2.29527e-14,0.25,0.14,
40-instance-28, 40, 9, 0.021,0.29,0.23,36,7,0.0204792,0.666667,0.497895,
40-instance-29, 40, 18, 0.018,0.425,1.353,30,15,2.14058e-08,0.388889,0.289286,
40-instance-30, 40, 21, 0.025,0.477,2.809,27,19,8.63795e-10,0.380952,0.298065,
40-instance-31, 40, 17, 0.016,0.493,0.975,33,16,1.46661e-13,0.176471,0.163704,
40-instance-32, 40, 20, 0.025,0.489,1.756,29,15,2.6026e-05,0.6,0.446667,
40-instance-33, 40, 19, 0.017,0.421,1.195,28,14,1.04369e-10,0.315789,0.196552,
40-instance-34, 40, 18, 0.024,0.677,1.286,35,15,1.29984e-10,0.388889,0.141429,
40-instance-35, 40, 14, 0.013,0.302,0.379,32,11,2.69643e-06,0.428571,0.268333,
40-instance-36, 40, 17, 0.013,0.365,0.482,34,12,1.4228e-12,0.235294,0.113333,
40-instance-37, 40, 18, 0.017,0.529,0.63,32,11,7.65522e-10,0.388889,0.154286,
40-instance-38, 40, 23, 0.023,0.464,1.485,29,15,3.27977e-12,0.391304,0.181212,
40-instance-39, 40, 4, 0.001,0.015,0.124,40,4,0.00390599,0.25,0.248571,
40-instance-40, 40, 11, 0.014,0.214,0.444,34,9,0.000106646,0.454545,0.33,
40-instance-41, 40, 2, 0.013,0.347,0.171,40,2,0.249997,0.5,0.498333,
40-instance-42, 40, 16, 0.015,0.435,1.001,32,11,8.54606e-06,0.5,0.387692,
40-instance-43, 40, 9, 0.016,0.129,0.206,37,6,7.93529e-07,0.222222,0.165789,
40-instance-44, 40, 18, 0.016,0.386,2.908,31,14,2.55697e-07,0.444444,0.331429,
40-instance-45, 40, 18, 0.012,0.317,0.675,33,13,5.74745e-15,0.166667,0.141429,
40-instance-46, 40, 14, 0.013,0.286,0.214,36,10,3.05792e-13,0.142857,0.0933333,
40-instance-47, 40, 12, 0.005,0.072,0.418,35,11,6.36383e-06,0.416667,0.196364,
40-instance-48, 40, 23, 0.003,0.031,0.603,36,20,1.52272e-26,0.0869565,0.0487879,
40-instance-49, 40, 14, 0.012,0.154,0.35,34,11,1.1611e-08,0.285714,0.215833,
40-instance-50, 40, 22, 0.018,0.51,1.003,30,15,1.11184e-11,0.409091,0.199375,
40-instance-51, 40, 26, 0.01,0.2,0.347,32,17,2.23925e-22,0.269231,0.0577778,
40-instance-52, 40, 18, 0.023,0.553,0.913,32,16,8.64846e-15,0.166667,0.148571,
40-instance-53, 40, 8, 0.02,0.474,0.199,38,4,0.0197743,0.625,0.497778,
40-instance-54, 40, 13, 0.012,0.304,1.21,32,10,0.00020247,0.538462,0.395652,
40-instance-55, 40, 15, 0.019,0.374,0.465,34,12,9.47299e-10,0.266667,0.198,
40-instance-56, 40, 21, 0.021,0.473,3.417,27,15,3.40134e-09,0.428571,0.243871,
40-instance-57, 40, 16, 0.013,0.39,0.686,33,14,5.01581e-11,0.3125,0.110769,
40-instance-58, 40, 18, 0.022,0.448,0.668,36,16,2.44403e-16,0.222222,0.0742857,
40-instance-59, 40, 9, 0.014,0.357,0.202,37,7,3.61623e-05,0.333333,0.246842,
40-instance-60, 40, 17, 0.018,0.412,0.834,33,14,1.26943e-07,0.470588,0.163704,
40-instance-61, 40, 8, 0.005,0.112,0.131,37,5,0.00274343,0.5,0.333333,
40-instance-62, 40, 15, 0.01,0.498,0.65,37,12,3.26478e-11,0.333333,0.096,
40-instance-63, 40, 14, 0.013,0.328,0.557,34,11,1.82132e-06,0.428571,0.285,
40-instance-64, 40, 14, 0.003,0.041,0.626,35,12,5.6157e-10,0.285714,0.113333,
40-instance-65, 40, 5, 0.004,0.115,0.727,40,5,0.32768,0.8,0.8,
50-instance-1, 50, 8, 0.014,0.318,0.035,50,8,5.95723e-08,0.125,0.124444,
50-instance-2, 50, 19, 0.023,0.834,0.971,42,16,9.84213e-15,0.210526,0.108966,
50-instance-3, 50, 27, 0.018,0.549,2.887,35,22,8.55096e-16,0.333333,0.175135,
50-instance-4, 50, 18, 0.028,0.687,0.299,43,10,8.84132e-16,0.166667,0.122143,
50-instance-5, 50, 18, 0.021,0.629,0.545,43,16,5.82723e-13,0.222222,0.186429,
50-instance-6, 50, 8, 0.015,0.432,0.108,46,4,0.000244102,0.375,0.248889,
50-instance-7, 50, 13, 0.02,0.821,1.603,45,13,5.2613e-09,0.230769,0.226087,
50-instance-8, 50, 23, 0.033,0.65,1.229,43,18,6.57528e-20,0.217391,0.0906061,
50-instance-9, 50, 21, 0.027,0.619,1.795,36,13,8.84229e-08,0.47619,0.379355,
50-instance-10, 50, 9, 0.008,0.31,0.042,50,9,2.57619e-09,0.111111,0.108947,
50-instance-11, 50, 19, 0.032,0.933,1.825,38,15,1.22969e-07,0.473684,0.268621,
50-instance-12, 50, 19, 0.02,0.466,1.116,41,12,1.98471e-08,0.473684,0.163793,
50-instance-13, 50, 32, 0.032,0.785,2.487,35,19,4.37131e-16,0.46875,0.129524,
50-instance-14, 50, 11, 0.022,0.482,0.205,45,9,3.30197e-07,0.272727,0.22,
50-instance-15, 50, 22, 0.018,0.493,1,42,13,8.45769e-16,0.272727,0.103125,
50-instance-16, 50, 30, 0.036,1.007,2.806,38,22,5.18991e-18,0.3,0.1575,
50-instance-17, 50, 20, 0.018,0.423,1.461,38,16,2.93731e-08,0.45,0.246667,
50-instance-18, 50, 13, 0.016,0.412,0.397,42,8,2.66657e-05,0.461538,0.332609,
50-instance-19, 50, 19, 0.02,0.595,1.618,43,14,3.06338e-08,0.473684,0.22931,
50-instance-20, 50, 23, 0.021,0.507,6.238,34,20,3.32756e-10,0.391304,0.327576,
50-instance-21, 50, 16, 0.014,0.3,0.548,49,13,9.66775e-16,0.1875,0.0738462,
50-instance-22, 50, 9, 0.028,0.861,0.377,47,6,7.93529e-07,0.222222,0.165789,
50-instance-23, 50, 27, 0.028,0.733,5.515,34,20,4.48666e-14,0.37037,0.175135,
50-instance-24, 50, 29, 0.021,0.472,1.653,33,22,8.44892e-19,0.275862,0.146068,
50-instance-25, 50, 16, 0.021,0.621,1.474,44,12,0.000886819,0.6875,0.4,
50-instance-26, 50, 11, 0.032,0.856,1.355,44,10,3.30195e-07,0.272727,0.22,
50-instance-27, 50, 24, 0.012,0.491,0.867,39,15,6.90583e-15,0.375,0.127059,
50-instance-28, 50, 15, 0.029,1.12,2.171,45,13,4.16003e-10,0.266667,0.138,
50-instance-29, 50, 14, 0.017,0.497,0.531,43,10,0.0339723,0.785714,0.746667,
50-instance-30, 50, 6, 0.036,1.072,0.498,49,5,0.0791011,0.666667,0.49875,
50-instance-31, 50, 17, 0.012,0.4,0.558,44,14,3.757e-11,0.294118,0.11963,
50-instance-32, 50, 14, 0.02,0.773,0.541,45,13,4.98643e-07,0.428571,0.163333,
50-instance-33, 50, 4, 0.018,0.601,0.092,48,2,0.0625,0.5,0.5,
50-instance-34, 50, 17, 0.018,0.75,0.602,42,14,1.24082e-13,0.176471,0.138519,
50-instance-35, 50, 6, 0.02,0.777,0.212,47,5,0.0156246,0.5,0.49875,
50-instance-36, 50, 20, 0.018,0.722,0.727,43,16,4.60409e-15,0.25,0.126667,
50-instance-37, 50, 23, 0.025,0.811,1.047,39,19,9.93875e-16,0.26087,0.139394,
50-instance-38, 50, 21, 0.019,0.697,1.209,37,16,5.9284e-06,0.571429,0.433548,
50-instance-39, 50, 24, 0.013,0.395,0.664,37,15,1.73783e-09,0.458333,0.230588,
50-instance-40, 50, 8, 0.003,0.065,0.09,49,2,0.00390594,0.5,0.497778,
50-instance-41, 50, 22, 0.026,0.671,1.159,37,19,1.84226e-13,0.318182,0.185625,
50-instance-42, 50, 18, 0.027,1.039,0.358,43,4,0.00250543,0.722222,0.498571,
50-instance-43, 50, 19, 0.014,0.309,1.38,44,18,1.50658e-14,0.210526,0.137586,
50-instance-44, 50, 17, 0.027,1.059,3.349,41,16,1.94234e-05,0.529412,0.497407,
50-instance-45, 50, 11, 0.018,0.642,0.07,50,11,3.49093e-12,0.0909091,0.0890476,
50-instance-46, 50, 13, 0.016,0.286,0.465,43,10,2.50827e-05,0.461538,0.316522,
50-instance-47, 50, 13, 0.036,1.241,0.563,45,11,3.78922e-09,0.230769,0.197826,
50-instance-48, 50, 35, 0.027,0.493,6.003,31,29,9.5089e-24,0.314286,0.07,
50-instance-49, 50, 21, 0.021,0.62,1.347,41,15,5.33173e-12,0.380952,0.149032,
50-instance-50, 50, 9, 0.005,0.144,0.211,46,5,0.000539941,0.444444,0.298421,
60-instance-1, 60, 17, 0.014,0.165,0.338,54,11,3.1343e-14,0.235294,0.0818519,
60-instance-2, 60, 31, 0.026,0.976,2.988,45,24,5.01574e-21,0.290323,0.128537,
60-instance-3, 60, 30, 0.024,0.775,2.014,45,19,4.00475e-18,0.333333,0.1225,
60-instance-4, 60, 31, 0.035,0.955,4.548,42,26,2.00556e-18,0.354839,0.0907317,
60-instance-5, 60, 15, 0.028,0.913,1.424,52,13,6.82065e-06,0.466667,0.33,
60-instance-6, 60, 42, 0.046,1.139,9.265,34,29,4.67555e-21,0.404762,0.121154,
60-instance-7, 60, 22, 0.023,0.889,1.017,51,20,7.06652e-15,0.318182,0.130625,
60-instance-8, 60, 45, 0.025,0.663,4.321,39,25,1.5091e-29,0.288889,0.122727,
60-instance-9, 60, 25, 0.015,0.441,1.395,50,16,1.54731e-17,0.28,0.121429,
60-instance-10, 60, 24, 0.036,1.069,2.757,52,18,4.66142e-18,0.208333,0.105882,
60-instance-11, 60, 32, 0.024,0.763,1.71,43,14,1.39193e-20,0.28125,0.152381,
60-instance-12, 60, 25, 0.034,0.896,1.811,44,17,1.18575e-11,0.4,0.242857,
60-instance-13, 60, 36, 0.028,0.794,3.745,37,24,6.6356e-18,0.388889,0.164348,
60-instance-14, 60, 20, 0.024,0.78,0.807,53,17,6.34066e-17,0.25,0.0733333,
60-instance-15, 60, 41, 0.05,1.731,7.925,40,31,8.11593e-26,0.341463,0.10451,
60-instance-16, 60, 11, 0.029,1.435,0.472,59,10,1.76468e-08,0.272727,0.120476,
60-instance-17, 60, 23, 0.027,0.804,1.426,49,16,2.10425e-11,0.391304,0.243939,
60-instance-18, 60, 34, 0.03,1.179,6.784,47,31,3.95171e-30,0.176471,0.0695455,
60-instance-19, 60, 30, 0.013,0.467,1.034,54,23,1.49112e-27,0.266667,0.0525,
60-instance-20, 60, 26, 0.03,1.017,2.93,42,21,8.12837e-13,0.346154,0.310556,
60-instance-21, 60, 32, 0.025,1.027,25.563,40,29,4.89889e-19,0.28125,0.161905,
60-instance-22, 60, 20, 0.013,0.378,0.347,53,10,4.41807e-08,0.55,0.16,
60-instance-23, 60, 14, 0.033,1.414,0.686,51,6,0.000395789,0.571429,0.57,
60-instance-24, 60, 39, 0.049,1.022,6.213,36,23,1.03692e-20,0.358974,0.14135,
60-instance-25, 60, 26, 0.069,2.264,2.32,45,19,3.855e-12,0.423077,0.166111,
60-instance-26, 60, 28, 0.036,1.092,2.38,48,18,2.67857e-21,0.285714,0.0663158,
60-instance-27, 60, 24, 0.026,0.978,1.603,53,21,3.99286e-21,0.166667,0.0705882,
60-instance-28, 60, 27, 0.029,1.101,3.125,44,23,8.34587e-19,0.222222,0.197027,
60-instance-29, 60, 27, 0.029,1.145,12.782,41,21,2.20593e-09,0.481481,0.328649,
60-instance-30, 60, 41, 0.052,1.785,5.277,37,25,4.63583e-29,0.292683,0.0643137,
60-instance-31, 60, 35, 0.034,1.156,2.479,42,23,1.05634e-28,0.171429,0.108889,
60-instance-32, 60, 29, 0.034,0.966,6.065,42,25,1.12823e-16,0.344828,0.185897,
60-instance-33, 60, 16, 0.03,1.137,0.795,51,13,3.058e-09,0.3125,0.221538,
