Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
60-instance-32, 60, 29, 0.034,0.966,4.412,42,26,1.13065e-16,0.344828,0.1875,
60-instance-33, 60, 16, 0.03,1.137,1.767,51,13,3.05917e-09,0.3125,0.222222,
60-instance-34, 60, 32, 0.02,0.676,2.272,49,30,2.79589e-32,0.1875,0.047619,
60-instance-35, 60, 20, 0.021,0.496,1.693,48,17,1.08629e-05,0.6,0.333333,
60-instance-36, 60, 35, 0.031,1.59,5.473,43,33,1.07392e-26,0.257143,0.115385,
60-instance-37, 60, 35, 0.04,1.2,3.373,41,32,1.09139e-26,0.2,0.133333,
60-instance-38, 60, 30, 0.025,1.104,3.733,46,29,1.32463e-13,0.433333,0.272727,
60-instance-39, 60, 31, 0.031,0.735,2.887,44,25,2.38749e-18,0.387097,0.111111,
60-instance-40, 60, 31, 0.03,1.145,3.46,48,23,3.949e-24,0.258065,0.0769231,
60-instance-41, 60, 23, 0.016,0.633,1.866,47,16,2.53267e-12,0.391304,0.125,
60-instance-42, 60, 8, 0.003,0.128,0.158,60,8,0.343609,0.875,0.875,
60-instance-43, 60, 33, 0.018,0.815,2.962,45,27,2.64026e-25,0.212121,0.0909091,
60-instance-44, 60, 29, 0.03,0.903,3.168,42,25,2.92182e-13,0.413793,0.285714,
60-instance-45, 60, 23, 0.034,1.722,3.986,50,20,2.75477e-13,0.304348,0.214286,
60-instance-46, 60, 24, 0.026,0.957,2.421,50,20,2.12576e-16,0.25,0.142857,
60-instance-47, 60, 16, 0.017,0.563,1.066,53,13,4.83051e-08,0.375,0.25,
60-instance-48, 60, 30, 0.049,1.264,4.175,40,27,2.76077e-20,0.233333,0.2,
60-instance-49, 60, 36, 0.041,1.367,6.56,42,34,4.71257e-16,0.444444,0.269231,
60-instance-50, 60, 22, 0.027,0.984,1.549,51,19,1.0385e-12,0.318182,0.181818,
70-instance-1, 70, 32, 0.021,0.731,3.78,46,23,5.5911e-14,0.40625,0.3,
70-instance-2, 70, 37, 0.03,1.199,4.409,49,32,3.99356e-22,0.351351,0.0909091,
70-instance-3, 70, 40, 0.039,1.404,6.762,44,35,1.79666e-17,0.425,0.26087,
70-instance-4, 70, 28, 0.036,1.655,3.105,56,26,9.62648e-19,0.25,0.166667,
70-instance-5, 70, 30, 0.038,1.803,4.58,53,27,1.37329e-12,0.466667,0.25,
70-instance-6, 70, 34, 0.038,1.533,5.124,46,32,8.9119e-19,0.323529,0.125,
70-instance-7, 70, 33, 0.03,0.963,3.267,48,27,2.62007e-16,0.393939,0.142857,
70-instance-8, 70, 24, 0.018,0.476,1.596,60,21,1.21698e-17,0.291667,0.0833333,
70-instance-9, 70, 43, 0.038,1.179,5.644,48,35,5.2043e-23,0.395349,0.111111,
70-instance-10, 70, 35, 0.033,1.39,4.789,44,29,2.95871e-15,0.428571,0.2,
70-instance-11, 70, 21, 0.024,1.01,1.148,63,20,1.46867e-16,0.190476,0.157895,
70-instance-12, 70, 31, 0.033,1.48,4.45,52,24,1.04538e-14,0.451613,0.111111,
70-instance-13, 70, 30, 0.023,1.061,2.543,56,28,9.82602e-22,0.3,0.105263,
70-instance-14, 70, 18, 0.028,1.113,1.593,62,16,1.48778e-09,0.388889,0.230769,
70-instance-15, 70, 45, 0.026,0.862,3.447,49,41,1.84092e-39,0.244444,0.0689655,
70-instance-16, 70, 23, 0.028,1.292,3.023,56,19,3.06894e-08,0.521739,0.285714,
70-instance-17, 70, 20, 0.041,1.034,1.301,57,13,2.61344e-08,0.45,0.333333,
70-instance-18, 70, 38, 0.032,1.244,5.011,49,33,3.48213e-25,0.236842,0.166667,
70-instance-19, 70, 28, 0.04,1.217,3.124,49,27,2.56e-10,0.464286,0.4,
70-instance-20, 70, 9, 0.029,1.532,0.405,68,7,1.48686e-07,0.222222,0.142857,
70-instance-21, 70, 27, 0.028,1.171,2.653,51,25,1.19102e-10,0.444444,0.352941,
70-instance-22, 70, 26, 0.018,0.921,1.695,61,18,3.01384e-23,0.192308,0.0714286,
70-instance-23, 70, 20, 0.027,1.406,1.688,61,17,2.52852e-11,0.3,0.277778,
70-instance-24, 70, 35, 0.028,1.359,3.956,50,29,4.61581e-22,0.371429,0.0714286,
70-instance-25, 70, 34, 0.036,1.434,4.093,56,30,1.09177e-24,0.294118,0.1,
70-instance-26, 70, 37, 0.016,0.505,2.986,56,29,5.36618e-28,0.297297,0.0625,
70-instance-27, 70, 32, 0.04,1.504,3.797,57,29,3.38438e-28,0.21875,0.0588235,
70-instance-28, 70, 24, 0.037,2.175,3.306,60,22,1.24888e-17,0.208333,0.176471,
70-instance-29, 70, 26, 0.038,2.226,5.666,54,22,2.07861e-11,0.423077,0.285714,
70-instance-30, 70, 33, 0.03,1.755,2.725,63,29,2.2825e-39,0.121212,0.04,
70-instance-31, 70, 39, 0.024,0.833,3.591,52,35,3.45856e-28,0.333333,0.0666667,
70-instance-32, 70, 32, 0.03,1.037,2.266,53,30,3.74165e-18,0.34375,0.208333,
70-instance-33, 70, 15, 0.03,1.473,1.02,62,14,5.37048e-08,0.333333,0.25,
70-instance-34, 70, 31, 0.024,1.112,1.87,61,29,3.68935e-31,0.129032,0.08,
70-instance-35, 70, 35, 0.025,0.972,3.301,52,33,1.62196e-23,0.285714,0.117647,
70-instance-36, 70, 36, 0.025,1.384,2.895,59,34,1.59469e-36,0.166667,0.0454545,
70-instance-37, 70, 39, 0.04,1.568,4.46,57,36,1.24584e-41,0.128205,0.0454545,
70-instance-38, 70, 29, 0.035,1.51,3.039,56,23,2.81621e-14,0.413793,0.125,
70-instance-39, 70, 34, 0.023,1.207,3.921,51,32,1.31918e-27,0.205882,0.0952381,
70-instance-40, 70, 10, 0.023,1.104,0.716,64,5,8.57339e-05,0.4,0.333333,
70-instance-41, 70, 19, 0.031,1.581,2.113,58,17,3.00737e-05,0.578947,0.5,
70-instance-42, 70, 20, 0.031,1.1,1.548,58,15,2.88151e-07,0.5,0.333333,
70-instance-43, 70, 30, 0.03,1.519,2.941,55,29,2.89496e-22,0.2,0.166667,
70-instance-44, 70, 35, 0.032,1.394,4.893,47,32,6.10991e-26,0.2,0.142857,
70-instance-45, 70, 38, 0.031,1.406,5.819,48,25,3.09345e-24,0.315789,0.142857,
70-instance-46, 70, 30, 0.032,1.436,4.7,49,24,3.02138e-09,0.533333,0.416667,
70-instance-47, 70, 31, 0.034,1.567,3.801,53,28,1.42047e-24,0.193548,0.111111,
70-instance-48, 70, 17, 0.019,0.788,1.05,60,16,1.5681e-08,0.352941,0.3,
70-instance-49, 70, 31, 0.043,1.101,3.396,50,30,1.95856e-17,0.290323,0.272727,
70-instance-50, 70, 32, 0.051,1.402,4.553,46,31,2.60214e-14,0.40625,0.285714,
