Name, n, |M|, XMIN
TT_15_0.25_35, 15, 6, -18,-73,0,-8,0,0,0,-36,0,-65,0,-44,-24,0,-35,
TT_15_0.25_36, 15, 3, -2,-15,0,-39,0,-62,0,-36,-6,-16,0,-36,0,-56,0,
TT_15_0.25_37, 15, 8, -48,-63,-3,-18,-71,-25,0,-49,0,-21,0,-63,0,0,0,
TT_15_0.25_38, 15, 10, -60,-39,-61,-3,-27,-8,-21,0,-37,-20,0,-31,-1,-3,-11,
TT_15_0.25_39, 15, 7, -1,-23,-55,0,-34,-1,-1,-31,-15,-22,0,-36,0,-14,0,
TT_15_0.25_40, 15, 13, 0,-7,-23,-16,-1,-70,-47,0,-61,-2,-54,-29,-1,-22,-25,
TT_15_0.25_41, 15, 10, -3,-28,-18,-22,-1,-62,-47,-1,-5,0,-44,-1,-1,-78,-68,
TT_15_0.25_42, 15, 5, -5,-10,-5,0,-57,0,0,-1,0,-7,-52,-60,0,-43,-22,
TT_15_0.25_43, 15, 12, -60,-14,-40,-14,-20,-51,-4,-2,0,0,-7,-7,-3,0,-48,
TT_15_0.25_44, 15, 9, -36,-38,-30,0,-77,0,-1,-42,-29,-67,0,-32,-5,-61,-2,
TT_15_0.25_45, 15, 9, -50,-62,0,-56,-9,0,-1,-84,-23,0,-7,-8,-65,0,-81,
TT_15_0.25_46, 15, 9, -7,-44,0,-66,0,-45,-29,-26,-1,-75,-84,-63,-27,-71,-1,
TT_15_0.25_47, 15, 11, -5,-56,-28,-20,0,-11,0,-40,-9,-16,-1,-10,-71,-4,-66,
TT_15_0.25_48, 15, 5, -37,-16,-3,0,0,-40,-22,-20,-60,0,-3,-23,-18,0,-30,
TT_15_0.25_49, 15, 7, 0,0,-2,0,-36,-36,-22,-48,-17,-1,0,-39,-17,-54,0,
TT_15_0.50_0, 15, 4, 0,0,0,0,-10,0,-78,-21,0,-42,-12,0,-1,-2,0,
TT_15_0.50_1, 15, 5, -21,0,0,0,-32,0,0,-40,-44,-75,0,0,-2,-23,0,
TT_15_0.50_2, 15, 2, -3,0,-11,0,-29,0,-1,0,-34,-1,-2,0,-37,0,-10,
TT_15_0.50_3, 15, 4, -1,0,0,-4,-1,0,-21,-67,-16,0,0,-44,0,-5,-31,
TT_15_0.50_4, 15, 2, -1,-54,-4,-37,0,0,-20,0,-5,-8,0,0,0,0,0,
TT_15_0.50_5, 15, 2, 0,0,0,0,-28,0,0,0,-8,-27,0,-41,-2,-1,0,
TT_15_0.50_6, 15, 8, -2,-31,-10,-17,-1,-3,0,-1,-30,0,-42,-59,-3,-22,-47,
TT_15_0.50_7, 15, 4, -32,0,-17,-1,-36,0,0,0,-17,-4,0,0,0,0,-54,
TT_15_0.50_8, 15, 6, -33,0,0,-60,-3,-21,-28,-74,-1,-10,0,0,0,-3,-13,
TT_15_0.50_9, 15, 6, -3,0,0,-1,-1,-66,-19,-24,-54,-10,-63,0,-53,0,0,
TT_15_0.50_10, 15, 7, -4,-38,-50,0,-35,0,0,0,-34,0,-3,0,-29,-60,-5,
TT_15_0.50_11, 15, 3, -24,0,0,0,-1,-38,-34,0,0,-34,-42,0,0,0,-2,
TT_15_0.50_12, 15, 4, -33,-1,-15,-48,0,0,-48,0,0,-7,0,0,-25,-1,0,
TT_15_0.50_13, 15, 6, 0,-21,0,-37,0,-42,0,-4,-2,-14,0,-35,-12,-53,-28,
TT_15_0.50_14, 15, 7, 0,0,-2,-28,-12,-1,-63,0,-48,-3,-3,-24,-1,-22,0,
TT_15_0.50_15, 15, 7, -31,-55,-3,-1,-24,0,-4,0,0,-2,-35,-4,0,-29,-1,
TT_15_0.50_16, 15, 2, 0,-60,0,-6,0,0,0,-13,-44,0,0,0,0,-18,0,
TT_15_0.50_17, 15, 12, -13,-40,-23,-76,-1,-22,-73,-50,0,0,-2,0,-21,-7,-22,
TT_15_0.50_18, 15, 8, -4,0,-8,-6,-59,0,-10,0,-74,0,0,-8,-1,-10,-38,
TT_15_0.50_19, 15, 2, 0,-2,0,-1,0,0,-19,-34,-3,-19,0,0,-67,0,0,
TT_15_0.50_20, 15, 9, -48,0,0,0,-27,-3,-39,-8,-2,-3,-12,-3,-39,0,-3,
TT_15_0.50_21, 15, 2, 0,-32,0,-38,0,-54,-3,0,0,-29,0,-11,0,0,0,
TT_15_0.50_22, 15, 4, 0,0,0,0,0,0,-44,0,-1,-1,-35,-24,0,-23,0,
TT_15_0.50_23, 15, 8, -46,0,0,-50,-4,-74,0,0,-5,-1,-1,-44,-1,-31,-28,
TT_15_0.50_24, 15, 2, -1,0,0,-48,-30,-2,0,-6,-42,0,0,0,0,-50,0,
TT_15_0.50_25, 15, 2, 0,-30,0,-3,-24,-3,0,-1,0,-10,0,0,0,-24,-19,
TT_15_0.50_26, 15, 7, -2,-1,-1,0,-8,-12,-39,-4,-49,-19,-32,-4,-1,-1,0,
TT_15_0.50_27, 15, 5, -1,0,-67,0,-35,-59,-35,0,0,0,0,-55,-5,0,-32,
TT_15_0.50_28, 15, 4, 0,0,0,-47,0,0,-61,-2,-51,0,0,0,-43,0,0,
TT_15_0.50_29, 15, 7, -2,-13,-12,-61,-56,-6,0,-19,-29,0,0,0,0,-7,0,
TT_15_0.50_30, 15, 8, -41,-17,-26,-64,0,0,-1,-75,-4,-19,-78,-25,0,-4,-5,
TT_15_0.50_31, 15, 2, -4,-3,-6,-18,0,-1,-7,-44,-4,-1,0,-61,0,-10,-49,
TT_15_0.50_32, 15, 3, -21,0,0,-42,-28,0,0,0,-6,0,-10,-41,0,0,0,
TT_15_0.50_33, 15, 6, -7,0,0,0,0,-7,-22,0,0,-38,-6,0,0,-11,-27,
TT_15_0.50_34, 15, 3, -7,0,0,-3,-1,0,-39,-4,-24,-48,0,-32,0,0,0,
TT_15_0.50_35, 15, 5, -30,-2,-30,-3,0,0,-35,-3,0,0,0,-4,0,-1,-3,
TT_15_0.50_36, 15, 6, 0,-46,0,0,0,0,-31,-4,-3,-24,0,-47,-10,0,-6,
TT_15_0.50_37, 15, 5, -43,-32,-3,0,0,0,0,0,-2,0,0,-20,-32,-22,0,
TT_15_0.50_38, 15, 0, -5,0,0,0,-50,0,-2,-30,0,0,0,0,0,0,-38,
TT_15_0.50_39, 15, 6, -24,-32,-46,0,0,-3,-6,-1,0,-2,-1,-4,-2,-7,-3,
TT_15_0.50_40, 15, 6, 0,-41,-55,-8,-33,0,-3,0,0,-29,0,0,0,0,0,
TT_15_0.50_41, 15, 4, -55,0,0,0,0,-8,0,-58,0,-9,-28,0,0,-5,0,
TT_15_0.50_42, 15, 2, 0,0,0,0,-51,-37,0,-59,0,-14,0,-1,-5,0,-9,
TT_15_0.50_43, 15, 4, -33,0,-1,-52,0,-31,-1,0,-3,-1,0,-62,0,-38,-5,
TT_15_0.50_44, 15, 4, 0,-61,-16,-62,0,0,-5,0,0,0,-2,-14,0,-44,-28,
TT_15_0.50_45, 15, 9, -24,-2,-3,-15,-20,-49,-2,-13,0,-52,0,-30,-1,0,-1,
TT_15_0.50_46, 15, 2, -2,-17,-1,0,0,-44,0,-2,0,0,-43,-15,-41,-14,0,
TT_15_0.50_47, 15, 4, 0,0,-34,0,0,0,-5,-31,0,-10,0,0,0,0,-34,
TT_15_0.50_48, 15, 2, 0,-31,0,0,0,-3,0,-2,-19,-50,0,-20,-6,-3,0,
TT_15_0.50_49, 15, 8, -8,-42,-12,0,-17,-73,-74,-1,0,-1,-19,0,-19,0,0,
TT_20_0.05_0, 20, 16, -16,-95,-81,0,-8,-50,-47,-4,-2,-4,-50,-47,-17,-59,-81,-6,-17,-57,-49,-97,
TT_20_0.05_1, 20, 14, -62,-81,-34,0,-3,-10,-11,-24,0,-11,-3,0,-44,-45,-54,-85,-47,-25,-30,-25,
TT_20_0.05_2, 20, 17, -16,-111,-8,-1,-100,-81,-28,0,-82,-47,-44,-103,-4,-83,-28,-82,-85,-42,-9,-14,
TT_20_0.05_3, 20, 17, -21,-38,-71,-12,-6,-7,-70,-97,-83,-71,-13,-7,-47,-40,-3,-87,-1,-21,-42,-7,
TT_20_0.05_4, 20, 17, -24,-118,-24,-3,-2,-75,-22,-107,-24,-105,-108,-55,-49,-51,-52,-53,-52,-110,-75,-3,
TT_20_0.05_5, 20, 14, -11,-13,-9,-74,0,-35,-46,-1,0,-46,-69,0,-36,-68,-23,-36,-69,-22,0,-23,
TT_20_0.05_6, 20, 14, -62,-61,-85,-115,-60,-6,-22,-115,-6,-112,0,-15,-63,-15,-87,0,0,-88,-6,-62,
TT_20_0.05_7, 20, 16, -12,-19,-1,-4,-58,-87,-11,-90,-98,-44,0,-4,-60,-86,-45,-87,-23,-42,-46,-1,
TT_20_0.05_8, 20, 17, -13,-59,-76,-129,-131,-125,-126,0,-129,-28,0,-32,-31,-61,-61,-11,0,-79,-13,-60,
TT_20_0.05_9, 20, 17, -21,-70,0,-41,-90,-26,-86,-7,-6,-1,-23,-68,-5,-48,-72,-41,-2,-23,0,-40,
TT_20_0.05_10, 20, 14, 0,0,-105,-109,-110,-59,-1,-105,0,-31,-16,-104,-4,-24,-61,-44,-28,-46,-20,-20,
TT_20_0.05_11, 20, 11, 0,-59,-28,0,-82,-1,-25,-16,0,-81,-14,-57,0,-19,-91,-10,-81,-10,-35,-55,
TT_20_0.05_12, 20, 17, -1,-34,-18,-23,-2,-78,-35,-48,-65,-3,-63,-82,-47,-2,-92,-4,-25,-17,0,-18,
