Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_15_0.50_3, 15, 4, 0.138,3.298,169.131,31,1000,1.67969e-07,0.5,1.56319e-14,1.5935e-06,4.75,1.56319e-13,
TT_15_0.50_4, 15, 2, 0.061,1.368,96.063,31,1000,1.93651e-07,0.5,3.75009e-14,1.74286e-06,4.5,3.37508e-13,
TT_15_0.50_5, 15, 2, 0.102,1.39,153.982,31,1000,2.24783e-07,0.5,5.05275e-14,2.02305e-06,4.5,4.54747e-13,
TT_15_0.50_6, 15, 8, 0.234,2.643,312.266,31,1000,0,0.5,0,0,2.625,0,
TT_15_0.50_7, 15, 4, 0.049,1.409,76.521,31,1000,0,0.5,0,0,4.25,0,
TT_15_0.50_8, 15, 6, 0.318,5.2,411.779,31,1000,0,0.5,0,0,3.33333,0,
TT_15_0.50_9, 15, 6, 0.371,7.917,401.12,31,1000,0,0.602041,0,0,11.3333,0,
TT_15_0.50_10, 15, 7, 0.177,4.762,208.37,31,1000,0,0.571429,0,0,7.57143,0,
TT_15_0.50_11, 15, 3, 0.059,1.631,95.812,31,1000,0,0.5,0,0,7,0,
TT_15_0.50_12, 15, 4, 0.042,1.321,78.124,31,1000,0,0.5,0,0,4.25,0,
TT_15_0.50_13, 15, 6, 0.167,2.547,206.053,31,1000,0,0.5,0,0,3.33333,0,
TT_15_0.50_14, 15, 7, 0.036,1.526,72.612,31,1000,0,0.571429,0,0,4.71429,0,
TT_15_0.50_15, 15, 7, 0.08,5.876,109.86,31,1000,0,0.511905,0,0,4.14286,0,
TT_15_0.50_16, 15, 2, 0.042,1.178,73.871,31,1000,0,0.5,0,0,3,0,
TT_15_0.50_17, 15, 12, 0.239,5.658,294.005,31,1000,1.61152e-06,0.475758,1.0066e-14,1.82298e-05,9.08333,9.05942e-14,
TT_15_0.50_18, 15, 8, 0.05,1.571,100.719,31,1000,0,0.5625,0,0,5.375,0,
TT_15_0.50_19, 15, 2, 0.092,1.603,126.03,31,1000,2.21243e-07,0.5,4.89485e-14,1.99119e-06,4.5,4.40536e-13,
TT_15_0.50_20, 15, 9, 0.183,3.282,226.069,31,1000,0,0.546784,0,0,5.44444,0,
TT_15_0.50_21, 15, 2, 0.153,2.88,219.138,31,1000,0,0.5,0,0,3.5,0,
TT_15_0.50_22, 15, 4, 0.267,3.576,297.662,31,1000,1.51737e-07,0.5,1.7053e-14,1.35718e-06,4.5,1.7053e-13,
TT_15_0.50_23, 15, 8, 0.199,3.746,243.627,31,1000,0,0.421053,0,0,4.625,0,
TT_15_0.50_24, 15, 2, 0.359,9.606,417.427,31,1000,2.96529e-07,0.5,8.79297e-14,2.37223e-06,4,7.03437e-13,
TT_15_0.50_25, 15, 2, 0.07,1.378,103.012,31,1000,0,0.5,0,0,0.5,0,
TT_15_0.50_26, 15, 7, 0.187,3.053,275.88,31,1000,0,0.428571,0,0,2.42857,0,
TT_15_0.50_27, 15, 5, 0.067,1.988,129.454,31,1000,3.54462e-06,0.5,2.13163e-14,4.61285e-05,7,1.7053e-13,
TT_15_0.50_28, 15, 4, 0.208,4.313,284.975,31,1000,0.000264506,0.5,2.20268e-14,0.00793517,15,6.60805e-13,
TT_15_0.50_29, 15, 7, 0.273,7.082,304.408,31,1000,1.48533e-06,0.571429,6.96878e-15,1.24027e-05,4.28571,9.05942e-14,
TT_15_0.50_30, 15, 8, 0.166,2.779,235.688,31,1000,0,0.546053,0,0,7.875,0,
TT_15_0.50_31, 15, 2, 0.382,26.824,485.633,31,1000,7.43401e-08,0.5,5.52644e-15,6.6906e-07,4.5,4.9738e-14,
TT_15_0.50_32, 15, 3, 0.317,5.349,376.855,31,1000,2.42218e-05,0.5,2.84217e-14,0.000387549,8,4.54747e-13,
TT_15_0.50_33, 15, 6, 0.589,11.389,972.745,31,1000,0,0.5,0,0,3.66667,0,
TT_15_0.50_34, 15, 3, 0.271,7.012,321.962,31,1000,0,0.5,0,0,9,0,
TT_15_0.50_35, 15, 5, 0.086,1.413,127.593,31,1000,0,0.6,0,0,2.8,0,
TT_15_0.50_36, 15, 6, 0.051,1.815,88.434,31,1000,0,0.5,0,0,3.33333,0,
TT_15_0.50_37, 15, 5, 0.169,2,179.404,31,1000,0,0.5,0,0,6,0,
TT_15_0.50_38, 15, 0, 0.07,2.398,7.93317e-312,31,1,0,0,1,0,0,1,
TT_15_0.50_39, 15, 6, 0.249,2.495,266.233,31,1000,0,0.5,0,0,1.83333,0,
TT_15_0.50_40, 15, 6, 0.066,2.873,112.857,31,1000,0,0.666667,0,0,6.83333,0,
TT_15_0.50_41, 15, 4, 0.213,2.607,270.133,31,1000,0,0.5,0,0,4.25,0,
TT_15_0.50_42, 15, 2, 0.077,1.966,133.237,31,1000,3.24041e-07,0.5,1.05002e-13,2.91637e-06,4.5,9.45022e-13,
TT_15_0.50_43, 15, 4, 0.118,3.009,169.446,31,1000,0,0.5,0,0,3.75,0,
TT_15_0.50_44, 15, 4, 0.427,9.987,524.437,31,1000,1.35561e-07,0.5,4.9738e-15,1.28604e-06,4.75,4.9738e-14,
TT_15_0.50_45, 15, 9, 0.049,1.744,99.423,31,1000,0,0.5,0,0,4.88889,0,
TT_15_0.50_46, 15, 2, 0.048,1.22,83.072,31,1000,1.63837e-07,0.5,2.68427e-14,1.47454e-06,4.5,2.41585e-13,
TT_15_0.50_47, 15, 4, 0.068,1.228,99.149,31,1000,5.22751e-11,0.25,1.68754e-14,6.02448e-10,5.25,8.43769e-14,
TT_15_0.50_48, 15, 2, 0.053,1.251,81.478,31,1000,0,0.5,0,0,1.5,0,
TT_15_0.50_49, 15, 8, 0.055,1.721,99.265,31,1000,0,0.5625,0,0,6.5,0,
TT_20_0.05_0, 20, 16, 0.072,3.929,193.189,41,1000,0,0.53125,0,0,5.75,0,
TT_20_0.05_1, 20, 14, 0.057,3.218,144.564,41,1000,0,0.5,0,0,3.14286,0,
TT_20_0.05_2, 20, 17, 0.085,5.236,242.085,41,1000,0,0.492647,0,0,7.76471,0,
TT_20_0.05_3, 20, 17, 0.105,3.925,184.859,41,1000,0,0.554622,0,0,4.29412,0,
TT_20_0.05_4, 20, 17, 0.128,6.37,330.965,41,1000,0.491944,0.5,0.326,7.4775,9.11765,0.978,
TT_20_0.05_5, 20, 14, 0.056,2.853,130.312,41,1000,0,0.5,0,0,4.5,0,
TT_20_0.05_6, 20, 14, 0.104,5.252,248.354,41,1000,0,0.5,0,0,10.4286,0,
TT_20_0.05_7, 20, 16, 0.074,3.981,187.097,41,1000,0,0.5,0,0,6.4375,0,
TT_20_0.05_8, 20, 17, 0.125,6.649,319.32,41,1000,0,0.5,0,0,11.3529,0,
TT_20_0.05_9, 20, 17, 0.242,5.327,342.598,41,1000,0,0.484314,0,0,5.35294,0,
TT_20_0.05_10, 20, 14, 0.092,4.586,227.078,41,1000,0,0.5,0,0,9.42857,0,
TT_20_0.05_11, 20, 11, 0.068,3.476,197.334,41,1000,0,0.5,0,0,5.81818,0,
TT_20_0.05_12, 20, 17, 0.223,6.181,325.508,41,1000,0,0.5,0,0,3.05882,0,
