Name, n, |M|, distribution
TT_15_0.50_10, 15, 7, -4,-38,-41,0,-1,0,0,0,-34,0,-3,0,-23,-60,-1,
TT_15_0.50_11, 15, 3, -24,0,0,0,-1,-38,-20,0,0,-27,-42,0,0,0,-2,
TT_15_0.50_12, 15, 4, -24,-1,-15,-40,0,0,-48,0,0,-7,0,0,-25,-1,0,
TT_15_0.50_13, 15, 6, 0,-21,0,-37,0,-42,0,0,-2,-14,0,-28,-12,-53,-19,
TT_15_0.50_14, 15, 7, 0,0,-2,-18,-6,0,-63,0,-48,-3,-3,-8,-1,-22,0,
TT_15_0.50_15, 15, 7, -17,-55,-2,-1,-17,0,-1,0,0,-2,-35,0,0,-29,-1,
TT_15_0.50_16, 15, 2, 0,-60,0,-6,0,0,0,-7,-44,0,0,0,0,-18,0,
TT_15_0.50_17, 15, 12, -13,-40,-23,-66,0,-22,-53,0,0,0,0,0,-15,-7,-2,
TT_15_0.50_18, 15, 8, 0,0,0,-6,-59,0,-10,0,-64,0,0,-8,0,-10,-18,
TT_15_0.50_19, 15, 2, 0,-2,0,-1,0,0,-19,-34,-3,-19,0,0,-58,0,0,
TT_15_0.50_20, 15, 9, -39,0,0,0,-19,-3,-39,0,-2,0,-12,0,-21,0,-3,
TT_15_0.50_21, 15, 2, 0,-32,0,-38,0,-54,-3,0,0,-22,0,-11,0,0,0,
TT_15_0.50_22, 15, 4, 0,0,0,0,0,0,-34,0,-1,-1,-35,-16,0,-23,0,
TT_15_0.50_23, 15, 8, -46,0,0,-50,-4,-64,0,0,-5,-1,-1,-37,0,-31,-9,
TT_15_0.50_24, 15, 2, -1,0,0,-48,-30,-2,0,-6,-34,0,0,0,0,-50,0,
TT_15_0.50_25, 15, 2, 0,-30,0,-3,-24,-3,0,0,0,-10,0,0,0,-24,-19,
TT_15_0.50_26, 15, 7, -2,0,-1,0,-8,-3,-32,-4,-49,-19,-32,-4,-1,-1,0,
TT_15_0.50_27, 15, 5, -1,0,-67,0,-26,-59,-35,0,0,0,0,-37,-5,0,-24,
TT_15_0.50_28, 15, 4, 0,0,0,-47,0,0,-31,-2,-41,0,0,0,-23,0,0,
TT_15_0.50_29, 15, 7, -2,-13,-4,-61,-56,0,0,-19,-20,0,0,0,0,0,0,
TT_15_0.50_30, 15, 8, -15,-17,-26,-64,0,0,-1,-65,-4,0,-78,-18,0,-3,-5,
TT_15_0.50_31, 15, 2, -4,-3,-6,-18,0,-1,-7,-35,-4,-1,0,-61,0,-10,-49,
TT_15_0.50_32, 15, 3, -13,0,0,-42,-12,0,0,0,-6,0,-10,-41,0,0,0,
TT_15_0.50_33, 15, 6, -7,0,0,0,0,0,-22,0,0,-38,-6,0,0,-5,-18,
TT_15_0.50_34, 15, 3, -7,0,0,-3,-1,0,-39,-4,-6,-48,0,-23,0,0,0,
TT_15_0.50_35, 15, 5, -30,-2,-22,0,0,0,-35,-3,0,0,0,-4,0,-1,0,
TT_15_0.50_36, 15, 6, 0,-46,0,0,0,0,-23,-4,0,-24,0,-38,-10,0,-6,
TT_15_0.50_37, 15, 5, -43,-23,-3,0,0,0,0,0,-2,0,0,-6,-32,-15,0,
TT_15_0.50_38, 15, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TT_15_0.50_39, 15, 6, -17,-32,-46,0,0,-3,-6,-1,0,-2,0,-4,-2,-4,-3,
TT_15_0.50_40, 15, 6, 0,-41,-45,-7,-33,0,-2,0,0,0,0,0,0,0,0,
TT_15_0.50_41, 15, 4, -55,0,0,0,0,-1,0,-48,0,-9,-28,0,0,-5,0,
TT_15_0.50_42, 15, 2, 0,0,0,0,-51,-28,0,-59,0,-14,0,-1,-5,0,-9,
TT_15_0.50_43, 15, 4, -33,0,-1,-52,0,-31,-1,0,-3,-1,0,-54,0,-31,-5,
TT_15_0.50_44, 15, 4, 0,-61,-7,-52,0,0,-5,0,0,0,-2,-14,0,-44,-28,
TT_15_0.50_45, 15, 9, -15,-2,-3,-15,-14,-49,-2,-13,0,-42,0,-12,-1,0,0,
TT_15_0.50_46, 15, 2, -2,-8,-1,0,0,-44,0,-2,0,0,-43,-15,-41,-14,0,
TT_15_0.50_47, 15, 4, 0,0,-13,0,0,0,-5,-31,0,-10,0,0,0,0,-34,
TT_15_0.50_48, 15, 2, 0,-31,0,0,0,-3,0,-2,-19,-50,0,-20,-6,0,0,
TT_15_0.50_49, 15, 8, 0,-42,-12,0,-17,-63,-54,-1,0,0,-6,0,-19,0,0,
TT_20_0.05_0, 20, 16, -16,-95,-72,0,-5,-32,-44.912,0,0,-4,-28.088,-35,-17,-59,-81,-6,-13,-57,-43,-87,
TT_20_0.05_1, 20, 14, -62,-71,-34,0,-1,-7,-5,-16,0,-11,-3,0,-38,-45,-54,-85,-47,-21,-25,-25,
TT_20_0.05_2, 20, 17, -11,-111,-5,-1,-100,-49.296,-22,0,-74,-47,-37,-94,-4,-83,-28,-57.704,-69,-28,-1,-14,
TT_20_0.05_3, 20, 17, -16,-38,-55,-8,-6,-7,-62,-97,-83,-71,-13,-3,-47,-28,-1,-78,0,-21,-36,-1,
TT_20_0.05_4, 20, 17, -15.6,-118,-16.595,-0.978,-2,-71.848,-14.015,-94.913,-17.79,-89.574,-97.299,-55,-35.212,-38.136,-40.972,-42.236,-40.444,-94.214,-70.152,-2.022,
TT_20_0.05_5, 20, 14, -11,-7,-6,-74,0,-25,-40,-1,0,-46,-55,0,-36,-61,-23,-31,-69,-18,0,-15,
TT_20_0.05_6, 20, 14, -38,-53,-76,-105,-28,-6,-22,-115,0,-92,0,-15,-63,-15,-87,0,0,-70,-3,-46,
TT_20_0.05_7, 20, 16, -8,-19,-1,-4,-51,-87,-11,-82,-98,-38,0,-1,-60,-62,-27,-71,-18,-30,-46,-1,
TT_20_0.05_8, 20, 17, -3,-43,-67,-109,-91,-95,-116,0,-129,-28,0,-18,-24,-37,-53,-11,0,-79,-8,-60,
TT_20_0.05_9, 20, 17, -6,-54,0,-41,-90,-21,-76,-2,-6,-1,-13,-60,-3,-48,-72,-35,0,-23,0,-28,
TT_20_0.05_10, 20, 14, 0,0,-95,-89,-70,-59,-1,-75,0,-31,-12,-104,-4,-24,-53,-37,-23,-46,-20,-12,
TT_20_0.05_11, 20, 11, 0,-59,-28,0,-73,-1,-25,-12,0,-81,-11,-41,0,-19,-91,-4,-63,-10,-35,-47,
TT_20_0.05_12, 20, 17, -1,-34,-18,-18,-2,-78,-29,-41,-57,0,-63,-73,-47,0,-92,-4,-25,-9,0,-14,
