Name, n, |M|, XMIN
TT_25_0.50_36, 25, 10, -5,-34,0,-74,-1,-1,-34,-20,0,-1,-97,-47,-42,0,-8,0,0,-7,-68,-6,0,0,-57,0,0,
TT_25_0.50_37, 25, 12, -1,-17,0,0,-1,-5,-83,-21,0,-7,0,-6,0,0,-72,0,-2,0,-1,-72,-71,0,0,-62,-100,
TT_25_0.50_38, 25, 12, -6,0,-1,-10,-88,0,-73,-86,-90,-5,0,-29,0,-4,-12,-63,-127,0,-1,-6,-143,0,0,-1,-1,
TT_25_0.50_39, 25, 9, -78,-5,-112,0,-92,-79,-41,0,0,0,0,0,-9,-110,0,-18,-63,0,-95,0,-1,0,0,-69,0,
TT_25_0.50_40, 25, 10, 0,0,0,-53,-67,-76,-18,-3,0,-28,0,0,0,0,-123,-107,-33,0,-7,-68,0,-73,-69,0,0,
TT_25_0.50_41, 25, 3, 0,0,0,0,0,0,-18,0,0,0,0,-42,0,0,-1,0,-15,0,0,-4,-16,-45,-67,-73,0,
TT_25_0.50_42, 25, 6, -1,-10,0,0,-76,-1,-53,0,0,0,0,-2,0,-2,-27,-20,-6,0,0,-69,0,0,0,0,-51,
TT_25_0.50_43, 25, 11, -51,-2,-59,-2,-2,0,-15,-1,-85,-108,0,0,-2,-56,0,0,-68,-79,-9,-2,-2,-7,0,-83,0,
TT_25_0.50_44, 25, 15, -15,-4,-4,-78,0,-52,-4,-3,-5,-45,0,-1,-42,-9,-69,0,0,0,-70,-91,-3,-71,0,-17,-35,
TT_25_0.50_45, 25, 8, -101,-61,0,0,0,-58,0,-7,-90,-4,-1,0,0,0,-1,-4,-2,-102,0,0,0,-115,-45,0,0,
TT_25_0.50_46, 25, 10, -25,-31,0,-2,-95,-6,0,-50,-123,0,-1,0,-15,-6,-2,0,-8,0,0,-89,0,-87,0,0,0,
TT_25_0.50_47, 25, 13, -119,-149,0,-6,-69,0,-42,-3,-124,-59,0,0,-67,0,-76,-1,0,0,-74,-4,-2,-3,-40,-88,-61,
TT_25_0.50_48, 25, 5, -61,0,-108,0,-63,0,0,0,0,-97,-10,-75,0,0,0,-43,0,0,-1,0,0,0,0,-2,0,
TT_25_0.50_49, 25, 9, 0,0,0,-1,-8,-63,-3,-42,-13,-1,-6,-7,-67,0,-1,0,-71,-86,0,-37,-1,-2,-1,-57,-58,
