Name, n, |M|, XMAX
TT_25_0.50_36, 25, 10, -1,-34,0,-66,0,-1,-13,-6,0,0,-97,-26,-21,0,-8,0,0,-7,-60,-2,0,0,-57,0,0,
TT_25_0.50_37, 25, 12, 0,-4,0,0,0,0,-63,-8,0,-7,0,-6,0,0,-54,0,-2,0,0,-52,-53,0,0,-44,-80,
TT_25_0.50_38, 25, 12, 0,0,-1,-10,-48,0,-33,-46,-81,-5,0,-17,0,-4,0,-54,-87,0,0,0,-103,0,0,-1,-1,
TT_25_0.50_39, 25, 9, -33,-5,-67,0,-72,-34,-5,0,0,0,0,0,-9,-65,0,-18,-18,0,-75,0,-1,0,0,-49,0,
TT_25_0.50_40, 25, 10, 0,0,0,-35,-47,-46,-18,-3,0,-12,0,0,0,0,-103,-87,-3,0,-7,-50,0,-55,-39,0,0,
TT_25_0.50_41, 25, 3, 0,0,0,0,0,0,-8,0,0,0,0,-42,0,0,-1,0,-5,0,0,-4,-6,-45,-67,-73,0,
TT_25_0.50_42, 25, 6, 0,-10,0,0,-67,-1,-53,0,0,0,0,-2,0,-2,-18,-20,-5,0,0,-59,0,0,0,0,-41,
TT_25_0.50_43, 25, 11, -43,0,-4,0,-2,0,-15,-1,-58,-81,0,0,-2,-48,0,0,-13,-52,-2,-2,-2,-7,0,-56,0,
TT_25_0.50_44, 25, 15, -15,0,0,-62,0,-26,0,0,-1,-19,0,-1,-26,-2,-69,0,0,0,-60,-81,-3,-55,0,-7,-9,
TT_25_0.50_45, 25, 8, -71,-52,0,0,0,-49,0,-7,-60,-4,0,0,0,0,0,-4,-2,-72,0,0,0,-85,-45,0,0,
TT_25_0.50_46, 25, 10, -9,-15,0,0,-86,-6,0,-34,-113,0,0,0,-15,-3,-2,0,-8,0,0,-79,0,-78,0,0,0,
TT_25_0.50_47, 25, 13, -101,-129,0,0,-6,0,-4,-3,-104,-15,0,0,-49,0,-56,-1,0,0,-11,-4,-2,-3,-2,-70,-17,
TT_25_0.50_48, 25, 5, -21,0,-68,0,-23,0,0,0,0,-57,-10,-35,0,0,0,-43,0,0,-1,0,0,0,0,-2,0,
TT_25_0.50_49, 25, 9, 0,0,0,0,-8,-45,-3,-26,-13,-1,-6,-7,-10,0,-1,0,-14,-68,0,-21,0,-2,-1,-39,-58,
