Name, n, |M|, XMAX
TT_25_0.50_12, 25, 13, 0,0,0,-27,0,-52,-95,0,-19,-28,0,-2,-24,-1,-117,-18,-11,0,-3,-120,0,-2,-10,-4,0,
TT_25_0.50_13, 25, 8, -11,-84,0,0,-4,-2,-61,0,-58,0,0,0,0,0,-41,-22,0,0,-104,-2,-53,0,-2,0,0,
TT_25_0.50_14, 25, 16, -107,0,-73,0,-106,0,0,0,-8,-33,0,0,-41,-2,0,0,0,-3,-2,-1,-5,-45,-3,0,-3,
TT_25_0.50_15, 25, 10, 0,0,-1,0,0,0,0,-44,0,0,-9,0,-60,-92,-4,-78,-3,0,-34,-91,0,-18,-10,0,-19,
TT_25_0.50_16, 25, 11, 0,-68,-2,0,0,0,0,-64,0,0,-14,-13,0,-2,0,0,-97,0,-5,-60,0,0,0,-28,-100,
TT_25_0.50_17, 25, 4, 0,0,-3,0,0,-80,-5,0,0,0,0,0,-7,-23,-31,-58,0,0,-1,0,0,0,0,-3,-63,
TT_25_0.50_18, 25, 12, -3,0,0,0,-56,-1,-52,-5,0,0,0,0,-79,-31,-3,-43,-33,0,0,0,-13,0,0,-31,0,
TT_25_0.50_19, 25, 8, -3,-7,-11,0,0,0,0,0,-4,-75,0,-1,0,0,-53,0,-22,-11,-43,0,-1,-33,0,-38,0,
TT_25_0.50_20, 25, 12, 0,0,0,0,0,-40,0,0,0,-25,-55,-56,-2,0,-13,-19,-1,0,0,0,0,-10,-3,0,0,
TT_25_0.50_21, 25, 7, -2,-9,0,-1,-68,0,-1,-62,-37,0,0,0,0,0,-97,0,0,0,0,0,-1,0,-88,0,-22,
TT_25_0.50_22, 25, 11, -60,0,-5,0,0,-26,-80,0,-16,0,-34,-5,-1,0,-51,0,0,0,0,-57,-40,0,0,0,0,
TT_25_0.50_23, 25, 9, -87,-1,-16,0,-6,0,0,-4,-41,0,-59,-57,0,-6,0,0,0,0,0,-30,0,-4,-47,0,-63,
TT_25_0.50_24, 25, 8, 0,-54,-17,0,-21,-1,0,-24,0,-61,0,-53,0,-1,0,-3,0,0,0,-38,0,0,-71,0,0,
TT_25_0.50_25, 25, 12, 0,0,-33,0,-5,0,-7,-70,0,-57,-68,-2,-60,0,-5,0,0,-138,-57,-2,-23,0,0,0,0,
TT_25_0.50_26, 25, 11, -32,0,-63,-5,-3,-4,-87,-37,0,-48,-3,-2,0,0,-23,0,-84,-1,0,-14,-10,-27,0,0,0,
TT_25_0.50_27, 25, 6, -13,0,-43,-27,-60,-3,0,0,-3,0,0,-8,-37,0,0,-122,0,0,0,0,-61,-1,-6,0,0,
TT_25_0.50_28, 25, 10, 0,0,-37,0,-16,-10,-18,-28,0,0,0,-4,0,-20,-87,-1,0,0,0,-70,0,-25,0,-4,0,
