Name, n, |M|, distribution
TT_25_0.50_12, 25, 13, -1.438,0,0,-60.65,0,-72.718,-112.259,-0.839,-23.189,-39.457,0,-1.996,-54.224,-0.994,-128.629,-21.806,-48.662,0,-2.997,-130.389,0,-1.998,-9.993,-5.706,0,
TT_25_0.50_13, 25, 8, -10.998,-93.59,0,0,-3.999,-2,-68.303,0,-65.271,0,0,0,0,0,-50.699,-31.423,0,-0.354,-114.71,-2,-52.999,0,-7.645,0,0,
TT_25_0.50_14, 25, 16, -111.392,-1.985,-78.585,-1.33,-110.324,0,-0.92,0,-7.98,-44.068,0,-1.658,-45.65,-3.051,-11.948,0,0,-4.961,-1.975,-12.027,-17.927,-55.016,-2.977,0,-16.931,
TT_25_0.50_15, 25, 10, 0,0,-1,0,0,0,0,-44,0,0,-9,0,-60,-102,-4,-98,-11,0,-52,-91,0,-27,-34,0,-27,
TT_25_0.50_16, 25, 11, 0,-82.783,-1.999,0,0,0,0,-77.029,-3.323,0,-30.262,-30.177,0,-1.998,0,0,-105.878,-2.676,-4.999,-65.769,0,0,-2.156,-32.839,-108.089,
TT_25_0.50_17, 25, 4, 0,0,-3,0,0,-90,-5,0,0,0,0,0,-7,-23,-31,-58,0,0,-1,0,0,0,0,-3,-72,
TT_25_0.50_18, 25, 12, -2.983,0,0,0,-55.993,-1.505,-56.745,-7.101,-9.506,-0.54,0,0,-83.227,-43.202,-7.743,-42.997,-49.468,0,-7.433,0,-35.013,0,0,-49.247,0,
TT_25_0.50_19, 25, 8, -2.968,-6.983,-14.954,0,0,0,-1.805,0,-3.995,-84.491,0,-2.162,0,0,-52.979,0,-21.967,-14.996,-59.869,0,-0.98,-49.893,0,-54.656,0,
TT_25_0.50_20, 25, 12, 0,-0.33,-4.02,-1.65,0,-44,0,0,-3,-36.62,-55,-60,-2,0,-13,-20.19,-1,0,0,-0.17,0,-18.19,-3,0,-0.83,
TT_25_0.50_21, 25, 7, -1.993,-12.266,0,-0.991,-78.486,0,-3.214,-62,-36.997,0,-1.778,0,0,0,-107.968,0,0,0,0,0,-0.999,0,-96.536,0,-24.721,
TT_25_0.50_22, 25, 11, -67.326,0,-4.988,-2.959,0,-42.894,-87.003,0,-15.982,0,-51.378,-8.014,-0.975,0,-62.347,0,-0.435,0,-0.544,-68.614,-52.354,0,0,0,0,
TT_25_0.50_23, 25, 9, -93.28,-0.924,-26.961,0,-5.935,0,0,-3.993,-53.395,0,-65.087,-69.022,0,-5.865,0,0,0,0,0,-31.842,0,-15.048,-55.398,0,-74.569,
TT_25_0.50_24, 25, 8, 0,-69.297,-16.977,-1.019,-20.993,-1,0,-23.988,0,-79.345,0,-70.764,0,-0.981,0,-2.994,0,0,-0.351,-67.094,-0.58,0,-90.478,0,0,
TT_25_0.50_25, 25, 12, -0.582,0,-57.372,0,-5,0,-7,-75.5,0,-76.422,-88.835,-2,-79.026,0,-5,0,-0.418,-142.5,-75.657,-3.252,-55.688,-0.748,0,0,0,
TT_25_0.50_26, 25, 11, -46.473,-2.25,-73.725,-4.995,-2.991,-3.992,-96.804,-51.647,0,-52.307,-2.996,-1.99,0,0,-27.686,0,-93.459,-0.998,0,-19.74,-12.74,-47.128,0,0,0,
TT_25_0.50_27, 25, 6, -43.87,0,-70.009,-27,-86.847,-3,0,0,-3,0,0,-56.671,-54.001,0,0,-122,0,0,0,0,-62.602,-1,-6,0,0,
TT_25_0.50_28, 25, 10, 0,0,-48.44,0,-28.672,-22.336,-18,-32.128,0,0,0,-7.048,0,-23.872,-95.37,-1,0,0,0,-80.19,0,-36.992,-2.952,-4,0,
