Name, n, |M|, XMIN
TT_25_0.25_18, 25, 12, 0,-97,-30,0,-3,-1,-106,0,-46,-96,0,-1,-27,-2,-2,0,-27,-114,-82,0,-96,-77,0,-112,-91,
TT_25_0.25_19, 25, 17, -4,-9,0,-79,-102,-73,0,-18,-97,-1,-72,-13,-2,-1,-110,-81,-108,0,-10,0,-104,-16,-92,-2,0,
TT_25_0.25_20, 25, 14, -38,-2,-2,-37,-80,-44,-45,0,-40,-1,0,-112,-84,0,-2,-95,-7,-2,-103,-3,-53,0,-97,-11,-82,
TT_25_0.25_21, 25, 17, -75,-103,-5,-123,-44,-131,-47,-3,-6,-71,-4,-2,0,0,-57,-3,-8,-5,-29,-9,-72,-28,-112,0,-127,
TT_25_0.25_22, 25, 18, -4,-36,0,-93,-78,-1,-3,-88,-95,-38,-73,-143,-32,0,-2,-115,-141,0,-126,0,-76,-96,-11,-72,-2,
TT_25_0.25_23, 25, 13, -50,-1,-69,-106,0,-21,-3,0,-52,0,-62,-60,0,0,-8,-134,-117,-21,-74,-12,0,-76,-6,-2,-59,
TT_25_0.25_24, 25, 13, -59,0,-81,0,-121,-82,-48,0,-1,0,-58,0,-21,-2,-104,-91,0,0,-56,0,-78,0,-112,-44,-21,
TT_25_0.25_25, 25, 20, -33,-32,-1,-93,-25,-2,-9,-108,-2,-39,0,-100,-114,-81,-2,-4,0,0,-58,0,-71,-10,-51,-15,-23,
TT_25_0.25_26, 25, 15, -140,-30,0,-44,-26,-1,-28,-139,0,0,-125,-4,-16,-135,-64,-3,-62,-156,-56,-47,-2,0,0,-90,-134,
TT_25_0.25_27, 25, 13, 0,-109,0,0,-110,-29,-2,-68,-103,-52,-32,-9,-4,-21,-4,0,-5,-88,0,-110,0,-20,0,-45,0,
TT_25_0.25_28, 25, 20, -60,-16,-71,0,-2,-112,-48,-101,-39,-94,0,-77,-6,-47,-111,0,-63,0,-80,-6,0,-7,-128,-42,-103,
TT_25_0.25_29, 25, 17, -15,-7,0,-30,-72,-1,0,-1,-2,-6,-1,-6,-1,-48,0,-26,-83,-7,-56,0,0,-86,-68,-73,0,
