Name, n, |M|, distribution
TT_25_0.25_18, 25, 12, 0,-80.56,-26.514,0,-3,-1,-96.523,0,-42.486,-80.568,0,-1,-24.312,-2,-1.999,0,-23.688,-105.207,-66.616,0,-87.27,-60.208,0,-112,-75.048,
TT_25_0.25_19, 25, 17, -3.26,-6.42,0,-66.388,-88.417,-59.837,0,-14.418,-83.58,-0.732,-61.88,-7.446,-1.992,-0.993,-105.088,-68.888,-94.29,0,-3.118,0,-98.91,-12.573,-78.707,-1.991,0,
TT_25_0.25_20, 25, 14, -38,-2,-2,-31,-53,-32.66,-36.34,0,-33,-1,0,-102,-66,0,-2,-86,-7,0,-103,-3,-53,0,-77,-11,-82,
TT_25_0.25_21, 25, 17, -67,-94,-5,-103,-32,-101,-47,-3,-1,-71,-1,0,0,0,-56.298,-3,-8,-5,-23.234,-9,-72,-10.468,-102.21,0,-126.79,
TT_25_0.25_22, 25, 18, -2.736,-15.832,0,-69.974,-55.228,-1,-2.999,-63.95,-70.901,-15.721,-47.198,-133.319,-23.284,0,-1.244,-110.803,-130.789,0,-115.888,0,-51.336,-91.193,-8.132,-48.398,-1.99,
TT_25_0.25_23, 25, 13, -37.729,-0.999,-56.472,-95.49,0,-11.298,-3,0,-41.052,0,-50.904,-48.064,0,0,-7.999,-125.41,-106.1,-11.921,-69.113,-12,0,-71.887,-5.999,-2,-46.56,
TT_25_0.25_24, 25, 13, -52,0,-65,0,-101,-82,-34,0,-1,0,-30,0,-4,-2,-94,-83,0,0,-56,0,-78,0,-112,-23,-21,
TT_25_0.25_25, 25, 20, -22.595,-21.997,-0.149,-93,-18.856,-0.164,-0.765,-99.12,-0.192,-36.396,0,-90.769,-102.109,-77.823,-0.134,-0.384,0,0,-42.887,0,-66.176,-1.49,-46.604,-5.204,-14.179,
TT_25_0.25_26, 25, 15, -104.95,-13.44,0,-36.174,-22.297,-1,-13.824,-108.75,0,0,-102.32,-4,-10.73,-115.45,-55.54,-2.997,-49.931,-141.15,-46.529,-47,-2,0,0,-83.529,-106.38,
TT_25_0.25_27, 25, 13, 0,-87.597,0,0,-89.829,-18.33,-1.99,-67.995,-79.616,-51.998,-27.837,-4.857,-1.934,-19.155,-1.952,0,-3.085,-75.651,0,-87.286,0,-8.785,0,-44.998,0,
